source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6
truth,30000,0.01,10000,1,3,selected,0.31,0.1,0.15,0.08,0.24,0.21,0.86
truth,30000,0.01,10000,1,5,neutral,0.008,0.005,0.028,0.041,0.068,0.144,0.403
truth,30000,0.01,10000,1,5,selected,0.27,0.07,0.06,0.08,0.15,0.11,0.5
truth,30000,0.01,10000,1,10,neutral,0.002,0.002,0.005,0.011,0.026,0.048,0.154
truth,30000,0.01,10000,1,10,selected,0.16,0.04,0.02,0.04,0.08,0.06,0.19
truth,30000,0.01,10000,1,20,neutral,0.0,0.0,0.001,0.001,0.005,0.011,0.022
truth,30000,0.01,10000,1,20,selected,0.08,0.02,0.0,0.01,0.02,0.0,0.04
truth,30000,0.01,20000,0,1,neutral,0.023,0.017,0.068,0.103,0.212,0.422,1.3
truth,30000,0.01,20000,0,1,selected,0.41,0.08,0.29,0.15,0.35,0.39,1.6
truth,30000,0.01,20000,0,3,neutral,0.005,0.004,0.027,0.036,0.059,0.13,0.363
truth,30000,0.01,20000,0,3,selected,0.29,0.04,0.07,0.07,0.14,0.1,0.44
truth,30000,0.01,20000,0,5,neutral,0.002,0.002,0.008,0.011,0.026,0.049,0.157
truth,30000,0.01,20000,0,5,selected,0.17,0.02,0.03,0.04,0.06,0.05,0.21
truth,30000,0.01,20000,0,10,neutral,0.0,0.0,0.001,0.002,0.006,0.009,0.022
truth,30000,0.01,20000,0,10,selected,0.07,0.0,0.0,0.01,0.02,0.0,0.05
truth,30000,0.01,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.01,20000,0,20,selected,0.01,0.0,0.0,0.0,0.0,0.0,0.01
truth,30000,0.01,20000,1,1,neutral,0.021,0.013,0.057,0.094,0.186,0.376,1.146
truth,30000,0.01,20000,1,1,selected,0.35,0.06,0.21,0.12,0.31,0.36,1.37
truth,30000,0.01,20000,1,3,neutral,0.007,0.003,0.025,0.035,0.062,0.139,0.384
truth,30000,0.01,20000,1,3,selected,0.27,0.04,0.05,0.07,0.13,0.09,0.45
truth,30000,0.01,20000,1,5,neutral,0.004,0.002,0.009,0.016,0.029,0.057,0.184
truth,30000,0.01,20000,1,5,selected,0.18,0.02,0.02,0.04,0.07,0.06,0.21
truth,30000,0.01,20000,1,10,neutral,0.0,0.001,0.001,0.002,0.006,0.012,0.029
truth,30000,0.01,20000,1,10,selected,0.1,0.0,0.01,0.01,0.02,0.0,0.06
truth,30000,0.01,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.003
truth,30000,0.01,20000,1,20,selected,0.01,0.0,0.0,0.0,0.0,0.0,0.02
truth,30000,0.01,50000,0,1,neutral,0.006,0.015,0.04,0.067,0.13,0.253,0.77
truth,30000,0.01,50000,0,1,selected,0.2,0.15,0.13,0.11,0.22,0.22,0.9
truth,30000,0.01,50000,0,3,neutral,0.0,0.002,0.004,0.007,0.017,0.036,0.107
truth,30000,0.01,50000,0,3,selected,0.06,0.08,0.02,0.02,0.05,0.02,0.14
truth,30000,0.01,50000,0,5,neutral,0.0,0.0,0.001,0.001,0.003,0.006,0.017
truth,30000,0.01,50000,0,5,selected,0.03,0.05,0.0,0.0,0.02,0.0,0.03
truth,30000,0.01,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.002
truth,30000,0.01,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.01
truth,30000,0.01,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.01,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.01,50000,1,1,neutral,0.005,0.014,0.034,0.062,0.12,0.23,0.72
truth,30000,0.01,50000,1,1,selected,0.2,0.14,0.07,0.09,0.19,0.2,0.83
truth,30000,0.01,50000,1,3,neutral,0.0,0.004,0.005,0.009,0.019,0.041,0.127
truth,30000,0.01,50000,1,3,selected,0.08,0.08,0.02,0.02,0.07,0.03,0.15
truth,30000,0.01,50000,1,5,neutral,0.0,0.0,0.001,0.002,0.003,0.007,0.025
truth,30000,0.01,50000,1,5,selected,0.04,0.06,0.0,0.01,0.02,0.01,0.04
truth,30000,0.01,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.002
truth,30000,0.01,50000,1,10,selected,0.01,0.0,0.0,0.0,0.0,0.0,0.01
truth,30000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.05,10000,0,1,neutral,0.106,0.122,0.364,0.606,1.19,2.328,7.268
truth,30000,0.05,10000,0,1,selected,0.7,0.25,0.83,0.77,1.37,2.23,6.62
truth,30000,0.05,10000,0,3,neutral,0.049,0.047,0.161,0.283,0.551,1.063,3.327
truth,30000,0.05,10000,0,3,selected,0.48,0.16,0.46,0.39,0.62,1.03,3.24
truth,30000,0.05,10000,0,5,neutral,0.031,0.022,0.093,0.185,0.339,0.639,1.997
truth,30000,0.05,10000,0,5,selected,0.43,0.12,0.27,0.22,0.42,0.69,2.12
truth,30000,0.05,10000,0,10,neutral,0.012,0.009,0.036,0.068,0.127,0.253,0.749
truth,30000,0.05,10000,0,10,selected,0.3,0.05,0.08,0.08,0.21,0.22,0.95
truth,30000,0.05,10000,0,20,neutral,0.003,0.001,0.007,0.019,0.027,0.067,0.168
truth,30000,0.05,10000,0,20,selected,0.16,0.04,0.02,0.03,0.1,0.05,0.21
truth,30000,0.05,10000,1,1,neutral,0.09,0.098,0.321,0.517,0.993,1.939,6.109
truth,30000,0.05,10000,1,1,selected,0.64,0.23,0.65,0.6,1.16,1.83,5.42
truth,30000,0.05,10000,1,3,neutral,0.05,0.046,0.162,0.27,0.525,1.017,3.224
truth,30000,0.05,10000,1,3,selected,0.48,0.17,0.38,0.36,0.58,0.96,3.05
truth,30000,0.05,10000,1,5,neutral,0.033,0.021,0.095,0.18,0.346,0.656,2.057
truth,30000,0.05,10000,1,5,selected,0.43,0.13,0.23,0.19,0.41,0.66,2.17
truth,30000,0.05,10000,1,10,neutral,0.013,0.009,0.042,0.072,0.148,0.291,0.853
truth,30000,0.05,10000,1,10,selected,0.32,0.06,0.07,0.1,0.21,0.26,1.03
truth,30000,0.05,10000,1,20,neutral,0.005,0.001,0.01,0.023,0.032,0.079,0.217
truth,30000,0.05,10000,1,20,selected,0.17,0.05,0.02,0.04,0.1,0.08,0.24
truth,30000,0.05,20000,0,1,neutral,0.093,0.065,0.286,0.431,0.881,1.725,5.328
truth,30000,0.05,20000,0,1,selected,0.64,0.16,0.61,0.58,0.97,1.62,4.93
truth,30000,0.05,20000,0,3,neutral,0.035,0.017,0.087,0.159,0.312,0.603,1.876
truth,30000,0.05,20000,0,3,selected,0.42,0.09,0.25,0.2,0.4,0.62,2.03
truth,30000,0.05,20000,0,5,neutral,0.018,0.009,0.042,0.069,0.156,0.307,0.902
truth,30000,0.05,20000,0,5,selected,0.32,0.05,0.09,0.09,0.2,0.26,1.1
truth,30000,0.05,20000,0,10,neutral,0.003,0.002,0.011,0.021,0.036,0.078,0.219
truth,30000,0.05,20000,0,10,selected,0.17,0.03,0.04,0.03,0.12,0.07,0.25
truth,30000,0.05,20000,0,20,neutral,0.0,0.0,0.0,0.002,0.002,0.008,0.017
truth,30000,0.05,20000,0,20,selected,0.08,0.0,0.0,0.01,0.01,0.0,0.03
truth,30000,0.05,20000,1,1,neutral,0.08,0.055,0.249,0.376,0.748,1.45,4.538
truth,30000,0.05,20000,1,1,selected,0.57,0.12,0.47,0.49,0.82,1.38,4.23
truth,30000,0.05,20000,1,3,neutral,0.035,0.016,0.091,0.164,0.314,0.622,1.912
truth,30000,0.05,20000,1,3,selected,0.4,0.08,0.21,0.21,0.38,0.64,1.9
truth,30000,0.05,20000,1,5,neutral,0.019,0.01,0.048,0.084,0.175,0.341,1.003
truth,30000,0.05,20000,1,5,selected,0.34,0.05,0.09,0.09,0.22,0.28,1.16
truth,30000,0.05,20000,1,10,neutral,0.003,0.002,0.015,0.023,0.043,0.096,0.268
truth,30000,0.05,20000,1,10,selected,0.2,0.03,0.05,0.04,0.11,0.09,0.32
truth,30000,0.05,20000,1,20,neutral,0.0,0.001,0.0,0.003,0.004,0.009,0.03
truth,30000,0.05,20000,1,20,selected,0.1,0.0,0.0,0.01,0.03,0.0,0.06
truth,30000,0.05,50000,0,1,neutral,0.025,0.059,0.162,0.277,0.526,1.063,3.341
truth,30000,0.05,50000,0,1,selected,0.38,0.19,0.36,0.37,0.65,1.09,3.01
truth,30000,0.05,50000,0,3,neutral,0.003,0.011,0.029,0.055,0.114,0.224,0.637
truth,30000,0.05,50000,0,3,selected,0.17,0.13,0.06,0.09,0.16,0.21,0.79
truth,30000,0.05,50000,0,5,neutral,0.001,0.002,0.009,0.01,0.028,0.06,0.183
truth,30000,0.05,50000,0,5,selected,0.1,0.11,0.02,0.02,0.09,0.06,0.25
truth,30000,0.05,50000,0,10,neutral,0.0,0.0,0.0,0.001,0.003,0.006,0.015
truth,30000,0.05,50000,0,10,selected,0.0,0.02,0.01,0.01,0.01,0.0,0.04
truth,30000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.05,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.05,50000,1,1,neutral,0.024,0.05,0.137,0.236,0.468,0.932,2.946
truth,30000,0.05,50000,1,1,selected,0.36,0.19,0.22,0.28,0.53,0.95,2.74
truth,30000,0.05,50000,1,3,neutral,0.005,0.013,0.033,0.062,0.13,0.243,0.714
truth,30000,0.05,50000,1,3,selected,0.19,0.13,0.06,0.1,0.17,0.25,0.83
truth,30000,0.05,50000,1,5,neutral,0.001,0.006,0.01,0.017,0.038,0.082,0.238
truth,30000,0.05,50000,1,5,selected,0.11,0.12,0.03,0.03,0.08,0.07,0.29
truth,30000,0.05,50000,1,10,neutral,0.0,0.0,0.0,0.002,0.003,0.01,0.031
truth,30000,0.05,50000,1,10,selected,0.01,0.03,0.01,0.01,0.01,0.0,0.05
truth,30000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.05,50000,1,20,selected,0.01,0.0,0.01,0.0,0.0,0.0,0.0
truth,40000,0.001,10000,0,1,neutral,0.003,0.003,0.015,0.03,0.055,0.092,0.279
truth,40000,0.001,10000,0,1,selected,0.25,0.07,0.09,0.01,0.11,0.12,0.1
truth,40000,0.001,10000,0,3,neutral,0.001,0.002,0.004,0.005,0.013,0.024,0.075
truth,40000,0.001,10000,0,3,selected,0.16,0.0,0.05,0.0,0.03,0.03,0.03
truth,40000,0.001,10000,0,5,neutral,0.001,0.001,0.0,0.001,0.002,0.006,0.026
truth,40000,0.001,10000,0,5,selected,0.08,0.0,0.03,0.0,0.01,0.03,0.02
truth,40000,0.001,10000,0,10,neutral,0.0,0.0,0.0,0.0,0.001,0.002,0.003
truth,40000,0.001,10000,0,10,selected,0.04,0.0,0.0,0.0,0.0,0.0,0.01
truth,40000,0.001,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,10000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,10000,1,1,neutral,0.002,0.003,0.015,0.026,0.051,0.086,0.245
truth,40000,0.001,10000,1,1,selected,0.23,0.05,0.08,0.01,0.11,0.11,0.09
truth,40000,0.001,10000,1,3,neutral,0.001,0.002,0.004,0.007,0.013,0.025,0.078
truth,40000,0.001,10000,1,3,selected,0.15,0.01,0.06,0.0,0.03,0.03,0.03
truth,40000,0.001,10000,1,5,neutral,0.001,0.001,0.0,0.001,0.003,0.007,0.032
truth,40000,0.001,10000,1,5,selected,0.09,0.0,0.03,0.0,0.01,0.03,0.02
truth,40000,0.001,10000,1,10,neutral,0.0,0.0,0.0,0.0,0.001,0.002,0.005
truth,40000,0.001,10000,1,10,selected,0.04,0.0,0.0,0.0,0.0,0.0,0.01
truth,40000,0.001,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,10000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,0,1,neutral,0.001,0.003,0.011,0.018,0.033,0.064,0.196
truth,40000,0.001,20000,0,1,selected,0.24,0.0,0.13,0.01,0.09,0.09,0.06
truth,40000,0.001,20000,0,3,neutral,0.001,0.001,0.0,0.002,0.004,0.008,0.025
truth,40000,0.001,20000,0,3,selected,0.08,0.0,0.03,0.0,0.01,0.02,0.03
truth,40000,0.001,20000,0,5,neutral,0.0,0.0,0.0,0.0,0.001,0.003,0.004
truth,40000,0.001,20000,0,5,selected,0.04,0.0,0.0,0.0,0.0,0.0,0.01
truth,40000,0.001,20000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,1,1,neutral,0.001,0.003,0.009,0.014,0.032,0.058,0.181
truth,40000,0.001,20000,1,1,selected,0.22,0.0,0.12,0.01,0.07,0.07,0.05
truth,40000,0.001,20000,1,3,neutral,0.001,0.002,0.001,0.003,0.005,0.011,0.028
truth,40000,0.001,20000,1,3,selected,0.08,0.0,0.03,0.0,0.02,0.02,0.03
truth,40000,0.001,20000,1,5,neutral,0.0,0.0,0.0,0.0,0.001,0.003,0.007
truth,40000,0.001,20000,1,5,selected,0.04,0.0,0.0,0.0,0.01,0.01,0.01
truth,40000,0.001,20000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,1,neutral,0.0,0.002,0.006,0.007,0.019,0.036,0.101
truth,40000,0.001,50000,0,1,selected,0.18,0.03,0.07,0.0,0.04,0.06,0.05
truth,40000,0.001,50000,0,3,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.0
truth,40000,0.001,50000,0,3,selected,0.02,0.0,0.0,0.0,0.01,0.0,0.0
truth,40000,0.001,50000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,5,selected,0.01,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,1,neutral,0.0,0.002,0.006,0.006,0.018,0.036,0.095
truth,40000,0.001,50000,1,1,selected,0.18,0.03,0.02,0.0,0.04,0.05,0.05
truth,40000,0.001,50000,1,3,neutral,0.0,0.0,0.0,0.0,0.0,0.002,0.001
truth,40000,0.001,50000,1,3,selected,0.04,0.0,0.0,0.0,0.01,0.0,0.0
truth,40000,0.001,50000,1,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,5,selected,0.01,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,10000,0,1,neutral,0.02,0.024,0.086,0.154,0.341,0.646,1.869
truth,40000,0.01,10000,0,1,selected,0.46,0.21,0.32,0.25,0.4,0.53,1.85
truth,40000,0.01,10000,0,3,neutral,0.011,0.009,0.034,0.062,0.136,0.257,0.735
truth,40000,0.01,10000,0,3,selected,0.27,0.07,0.16,0.08,0.25,0.19,0.65
truth,40000,0.01,10000,0,5,neutral,0.005,0.005,0.02,0.032,0.066,0.14,0.393
truth,40000,0.01,10000,0,5,selected,0.25,0.04,0.1,0.05,0.17,0.12,0.31
truth,40000,0.01,10000,0,10,neutral,0.004,0.004,0.006,0.009,0.013,0.034,0.11
truth,40000,0.01,10000,0,10,selected,0.18,0.01,0.02,0.01,0.02,0.02,0.05
truth,40000,0.01,10000,0,20,neutral,0.0,0.002,0.001,0.0,0.002,0.003,0.013
truth,40000,0.01,10000,0,20,selected,0.07,0.0,0.0,0.0,0.0,0.01,0.0
truth,40000,0.01,10000,1,1,neutral,0.016,0.02,0.071,0.134,0.302,0.572,1.634
truth,40000,0.01,10000,1,1,selected,0.4,0.17,0.28,0.23,0.31,0.46,1.52
truth,40000,0.01,10000,1,3,neutral,0.01,0.009,0.032,0.06,0.131,0.255,0.748
truth,40000,0.01,10000,1,3,selected,0.28,0.08,0.17,0.08,0.2,0.2,0.67
truth,40000,0.01,10000,1,5,neutral,0.005,0.005,0.021,0.034,0.07,0.154,0.433
truth,40000,0.01,10000,1,5,selected,0.24,0.05,0.11,0.05,0.15,0.16,0.4
truth,40000,0.01,10000,1,10,neutral,0.004,0.004,0.008,0.011,0.016,0.04,0.122
truth,40000,0.01,10000,1,10,selected,0.18,0.01,0.02,0.01,0.04,0.02,0.08
truth,40000,0.01,10000,1,20,neutral,0.0,0.003,0.001,0.0,0.002,0.003,0.017
truth,40000,0.01,10000,1,20,selected,0.07,0.0,0.0,0.0,0.01,0.01,0.0
truth,40000,0.01,20000,0,1,neutral,0.014,0.013,0.065,0.104,0.247,0.462,1.375
truth,40000,0.01,20000,0,1,selected,0.41,0.09,0.24,0.16,0.3,0.4,1.27
truth,40000,0.01,20000,0,3,neutral,0.004,0.004,0.02,0.029,0.058,0.134,0.373
truth,40000,0.01,20000,0,3,selected,0.25,0.03,0.09,0.04,0.14,0.13,0.34
truth,40000,0.01,20000,0,5,neutral,0.004,0.003,0.008,0.01,0.022,0.045,0.13
truth,40000,0.01,20000,0,5,selected,0.19,0.0,0.02,0.02,0.04,0.02,0.07
truth,40000,0.01,20000,0,10,neutral,0.001,0.001,0.003,0.001,0.002,0.004,0.016
truth,40000,0.01,20000,0,10,selected,0.09,0.0,0.0,0.0,0.01,0.01,0.0
truth,40000,0.01,20000,0,20,neutral,0.0,0.001,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,20000,0,20,selected,0.01,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,20000,1,1,neutral,0.014,0.012,0.057,0.092,0.225,0.408,1.233
truth,40000,0.01,20000,1,1,selected,0.39,0.05,0.2,0.13,0.25,0.35,1.17
truth,40000,0.01,20000,1,3,neutral,0.004,0.005,0.024,0.028,0.062,0.15,0.401
truth,40000,0.01,20000,1,3,selected,0.27,0.02,0.08,0.03,0.12,0.16,0.36
truth,40000,0.01,20000,1,5,neutral,0.004,0.003,0.008,0.014,0.026,0.055,0.147
truth,40000,0.01,20000,1,5,selected,0.2,0.0,0.03,0.02,0.06,0.03,0.11
truth,40000,0.01,20000,1,10,neutral,0.001,0.002,0.003,0.002,0.003,0.004,0.024
truth,40000,0.01,20000,1,10,selected,0.09,0.0,0.0,0.0,0.01,0.01,0.0
truth,40000,0.01,20000,1,20,neutral,0.0,0.001,0.0,0.0,0.0,0.0,0.001
truth,40000,0.01,20000,1,20,selected,0.01,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,50000,0,1,neutral,0.004,0.011,0.036,0.063,0.153,0.271,0.829
truth,40000,0.01,50000,0,1,selected,0.28,0.09,0.16,0.1,0.2,0.21,0.86
truth,40000,0.01,50000,0,3,neutral,0.001,0.005,0.007,0.007,0.008,0.028,0.081
truth,40000,0.01,50000,0,3,selected,0.12,0.02,0.01,0.01,0.05,0.04,0.05
truth,40000,0.01,50000,0,5,neutral,0.0,0.002,0.002,0.001,0.0,0.003,0.012
truth,40000,0.01,50000,0,5,selected,0.06,0.0,0.0,0.0,0.01,0.01,0.0
truth,40000,0.01,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,50000,1,1,neutral,0.004,0.011,0.032,0.057,0.139,0.255,0.774
truth,40000,0.01,50000,1,1,selected,0.26,0.09,0.1,0.08,0.17,0.2,0.82
truth,40000,0.01,50000,1,3,neutral,0.001,0.005,0.007,0.009,0.014,0.032,0.089
truth,40000,0.01,50000,1,3,selected,0.13,0.02,0.02,0.01,0.07,0.04,0.06
truth,40000,0.01,50000,1,5,neutral,0.0,0.002,0.002,0.002,0.001,0.005,0.02
truth,40000,0.01,50000,1,5,selected,0.06,0.01,0.0,0.0,0.02,0.01,0.0
truth,40000,0.01,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.05,10000,0,1,neutral,0.111,0.128,0.373,0.612,1.336,2.531,7.77
truth,40000,0.05,10000,0,1,selected,0.72,0.29,0.62,0.89,1.24,2.56,7.37
truth,40000,0.05,10000,0,3,neutral,0.048,0.053,0.17,0.275,0.597,1.152,3.462
truth,40000,0.05,10000,0,3,selected,0.58,0.15,0.36,0.33,0.59,1.2,3.3
truth,40000,0.05,10000,0,5,neutral,0.026,0.033,0.099,0.155,0.338,0.685,2.019
truth,40000,0.05,10000,0,5,selected,0.46,0.11,0.25,0.19,0.39,0.58,1.97
truth,40000,0.05,10000,0,10,neutral,0.012,0.015,0.04,0.06,0.111,0.237,0.705
truth,40000,0.05,10000,0,10,selected,0.34,0.07,0.15,0.11,0.12,0.13,0.62
truth,40000,0.05,10000,0,20,neutral,0.005,0.003,0.009,0.014,0.017,0.047,0.135
truth,40000,0.05,10000,0,20,selected,0.18,0.0,0.05,0.01,0.03,0.05,0.07
truth,40000,0.05,10000,1,1,neutral,0.088,0.109,0.328,0.52,1.158,2.157,6.634
truth,40000,0.05,10000,1,1,selected,0.68,0.18,0.49,0.77,1.11,2.06,6.3
truth,40000,0.05,10000,1,3,neutral,0.046,0.058,0.171,0.275,0.586,1.138,3.37
truth,40000,0.05,10000,1,3,selected,0.59,0.15,0.31,0.33,0.57,1.14,3.26
truth,40000,0.05,10000,1,5,neutral,0.026,0.039,0.108,0.159,0.349,0.707,2.097
truth,40000,0.05,10000,1,5,selected,0.48,0.12,0.21,0.21,0.39,0.65,2.01
truth,40000,0.05,10000,1,10,neutral,0.013,0.015,0.044,0.065,0.125,0.265,0.812
truth,40000,0.05,10000,1,10,selected,0.34,0.07,0.14,0.1,0.16,0.14,0.75
truth,40000,0.05,10000,1,20,neutral,0.005,0.003,0.013,0.017,0.022,0.061,0.166
truth,40000,0.05,10000,1,20,selected,0.19,0.01,0.05,0.01,0.04,0.05,0.12
truth,40000,0.05,20000,0,1,neutral,0.092,0.077,0.294,0.438,1.018,1.884,5.778
truth,40000,0.05,20000,0,1,selected,0.74,0.14,0.51,0.66,0.92,1.86,5.67
truth,40000,0.05,20000,0,3,neutral,0.025,0.032,0.095,0.133,0.303,0.636,1.879
truth,40000,0.05,20000,0,3,selected,0.52,0.05,0.23,0.2,0.36,0.58,1.81
truth,40000,0.05,20000,0,5,neutral,0.017,0.015,0.047,0.064,0.14,0.28,0.863
truth,40000,0.05,20000,0,5,selected,0.38,0.05,0.15,0.11,0.18,0.16,0.78
truth,40000,0.05,20000,0,10,neutral,0.004,0.002,0.014,0.021,0.018,0.061,0.161
truth,40000,0.05,20000,0,10,selected,0.19,0.0,0.03,0.02,0.04,0.05,0.11
truth,40000,0.05,20000,0,20,neutral,0.0,0.001,0.001,0.001,0.001,0.003,0.011
truth,40000,0.05,20000,0,20,selected,0.04,0.0,0.0,0.0,0.01,0.01,0.0
truth,40000,0.05,20000,1,1,neutral,0.079,0.069,0.25,0.381,0.871,1.646,5.013
truth,40000,0.05,20000,1,1,selected,0.69,0.07,0.36,0.49,0.78,1.63,5.02
truth,40000,0.05,20000,1,3,neutral,0.025,0.03,0.1,0.137,0.324,0.651,1.942
truth,40000,0.05,20000,1,3,selected,0.53,0.04,0.18,0.16,0.34,0.58,1.81
truth,40000,0.05,20000,1,5,neutral,0.016,0.015,0.049,0.067,0.155,0.325,0.968
truth,40000,0.05,20000,1,5,selected,0.4,0.04,0.15,0.08,0.18,0.19,0.89
truth,40000,0.05,20000,1,10,neutral,0.005,0.002,0.02,0.023,0.023,0.077,0.205
truth,40000,0.05,20000,1,10,selected,0.22,0.01,0.04,0.03,0.05,0.06,0.17
truth,40000,0.05,20000,1,20,neutral,0.0,0.001,0.002,0.002,0.002,0.007,0.015
truth,40000,0.05,20000,1,20,selected,0.06,0.0,0.01,0.0,0.0,0.02,0.01
truth,40000,0.05,50000,0,1,neutral,0.025,0.056,0.155,0.285,0.594,1.175,3.578
truth,40000,0.05,50000,0,1,selected,0.51,0.16,0.28,0.37,0.63,1.25,3.44
truth,40000,0.05,50000,0,3,neutral,0.005,0.014,0.03,0.048,0.093,0.194,0.568
truth,40000,0.05,50000,0,3,selected,0.28,0.08,0.08,0.08,0.12,0.11,0.57
truth,40000,0.05,50000,0,5,neutral,0.004,0.005,0.005,0.016,0.02,0.061,0.146
truth,40000,0.05,50000,0,5,selected,0.13,0.04,0.03,0.01,0.03,0.02,0.1
truth,40000,0.05,50000,0,10,neutral,0.0,0.0,0.001,0.001,0.0,0.001,0.009
truth,40000,0.05,50000,0,10,selected,0.02,0.0,0.0,0.01,0.0,0.01,0.0
truth,40000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.05,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.01,0.0
truth,40000,0.05,50000,1,1,neutral,0.022,0.054,0.143,0.259,0.534,1.057,3.214
truth,40000,0.05,50000,1,1,selected,0.47,0.16,0.15,0.31,0.51,1.03,3.11
truth,40000,0.05,50000,1,3,neutral,0.006,0.014,0.03,0.05,0.102,0.225,0.668
truth,40000,0.05,50000,1,3,selected,0.3,0.08,0.07,0.08,0.14,0.19,0.68
truth,40000,0.05,50000,1,5,neutral,0.004,0.005,0.009,0.022,0.026,0.07,0.192
truth,40000,0.05,50000,1,5,selected,0.17,0.05,0.04,0.03,0.04,0.03,0.15
truth,40000,0.05,50000,1,10,neutral,0.0,0.0,0.002,0.002,0.001,0.004,0.011
truth,40000,0.05,50000,1,10,selected,0.03,0.0,0.0,0.01,0.01,0.02,0.01
truth,40000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,40000,0.05,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.01,0.0
