source,distance_bp,mode,cutoff_years,n,mean,sem
truth,4080000.0,neutral,30000,1000,0.10074162,0.0005544966538354535
truth,4080000.0,neutral,40000,1000,0.15547543000000003,0.0010015229881090153
truth,4080000.0,neutral,50000,1000,0.20498242,0.001403284286141383
truth,4080000.0,selected,5000,99,0.0026724242424242426,4.138179448803928e-05
truth,4080000.0,selected,10000,99,0.007527676767676769,8.703939974206418e-05
truth,4080000.0,selected,20000,99,0.045013737373737366,0.0005495086837943703
truth,4080000.0,selected,30000,99,0.09929555555555554,0.0015858560524633556
truth,4080000.0,selected,40000,99,0.15454555555555555,0.002883752323421168
truth,4080000.0,selected,50000,99,0.20769313131313133,0.00503272828614805
truth,4130000.0,neutral,5000,1000,0.0026839099999999994,1.3182138699038205e-05
truth,4130000.0,neutral,10000,1000,0.007432800000000001,2.567448420395508e-05
truth,4130000.0,neutral,20000,1000,0.04536731,0.00019896605830205377
truth,4130000.0,neutral,30000,1000,0.10047451,0.0005466356104852211
truth,4130000.0,neutral,40000,1000,0.15511737,0.0009700322137325022
truth,4130000.0,neutral,50000,1000,0.20392329999999997,0.0013467946955872906
truth,4130000.0,selected,5000,99,0.0026781818181818187,4.0187245627420245e-05
truth,4130000.0,selected,10000,99,0.007541414141414141,8.353210802770675e-05
truth,4130000.0,selected,20000,99,0.04507767676767676,0.0005761089496951405
truth,4130000.0,selected,30000,99,0.10046535353535352,0.0016362231721501952
truth,4130000.0,selected,40000,99,0.15591939393939394,0.0030857075444123013
truth,4130000.0,selected,50000,99,0.2053227272727273,0.004269812735965114
truth,4180000.0,neutral,5000,1000,0.0026824,1.3286043766259352e-05
truth,4180000.0,neutral,10000,1000,0.00743537,2.655893522225882e-05
truth,4180000.0,neutral,20000,1000,0.045319809999999995,0.00019422605134976855
truth,4180000.0,neutral,30000,1000,0.10084022000000001,0.0005493914151847285
truth,4180000.0,neutral,40000,1000,0.15530403,0.0009345233528147149
truth,4180000.0,neutral,50000,1000,0.20325294,0.0013905434074218338
truth,4180000.0,selected,5000,99,0.0026895959595959595,3.8010978025593553e-05
truth,4180000.0,selected,10000,99,0.007527878787878788,8.316585182672875e-05
truth,4180000.0,selected,20000,99,0.04547353535353535,0.0005213362568884608
truth,4180000.0,selected,30000,99,0.10240989898989898,0.0016624110573198398
truth,4180000.0,selected,40000,99,0.15927828282828282,0.0031284562072004685
truth,4180000.0,selected,50000,99,0.21028878787878788,0.003916666093692579
truth,4230000.0,neutral,5000,1000,0.00267928,1.3275493223241098e-05
truth,4230000.0,neutral,10000,1000,0.00743997,2.629093974380932e-05
truth,4230000.0,neutral,20000,1000,0.04514985,0.00019231044533484106
truth,4230000.0,neutral,30000,1000,0.09996715,0.0005274095435277068
truth,4230000.0,neutral,40000,1000,0.15430038000000001,0.0009464934720050362
truth,4230000.0,neutral,50000,1000,0.20237898,0.001382058659209911
truth,4230000.0,selected,5000,99,0.0026787878787878786,3.789946250868448e-05
truth,4230000.0,selected,10000,99,0.007521616161616162,8.569500830248779e-05
truth,4230000.0,selected,20000,99,0.04552474747474748,0.0005837530664747937
truth,4230000.0,selected,30000,99,0.1016079797979798,0.0016674496242552403
truth,4230000.0,selected,40000,99,0.1565479797979798,0.0030047481081035545
truth,4230000.0,selected,50000,99,0.21104252525252526,0.004276183819602206
truth,4280000.0,neutral,5000,1000,0.00267694,1.3340855100585376e-05
truth,4280000.0,neutral,10000,1000,0.0074483,2.6205748439059156e-05
truth,4280000.0,neutral,20000,1000,0.045114289999999994,0.0001920643538294181
truth,4280000.0,neutral,30000,1000,0.09944184,0.0005318536860432179
truth,4280000.0,neutral,40000,1000,0.15377181,0.0009198530830073998
truth,4280000.0,neutral,50000,1000,0.20200007,0.001323203678981876
truth,4280000.0,selected,5000,99,0.002673232323232323,3.88833065624253e-05
truth,4280000.0,selected,10000,99,0.0075286868686868695,7.897504184799608e-05
truth,4280000.0,selected,20000,99,0.0456240404040404,0.0006436009632855698
truth,4280000.0,selected,30000,99,0.10034545454545456,0.0017963838150063837
truth,4280000.0,selected,40000,99,0.15365313131313132,0.002980866168367525
truth,4280000.0,selected,50000,99,0.20848656565656568,0.004205462843925155
truth,4330000.0,neutral,5000,1000,0.00267286,1.3352756888242835e-05
truth,4330000.0,neutral,10000,1000,0.00747242,2.5692591400107015e-05
truth,4330000.0,neutral,20000,1000,0.045234579999999996,0.00019167061655050012
truth,4330000.0,neutral,30000,1000,0.09954248,0.0005284030488477821
truth,4330000.0,neutral,40000,1000,0.15380669,0.0009393259230605922
truth,4330000.0,neutral,50000,1000,0.20112464,0.0013466760580316543
truth,4330000.0,selected,5000,99,0.0026759595959595954,3.864375645888134e-05
truth,4330000.0,selected,10000,99,0.00753141414141414,8.527134349993716e-05
truth,4330000.0,selected,20000,99,0.046299494949494945,0.000631316832972038
truth,4330000.0,selected,30000,99,0.10182959595959594,0.0019078420383874292
truth,4330000.0,selected,40000,99,0.15637353535353535,0.003297773767021096
truth,4330000.0,selected,50000,99,0.20824232323232322,0.004183991208531774
truth,4380000.0,neutral,5000,1000,0.00266775,1.3360079686485005e-05
truth,4380000.0,neutral,10000,1000,0.007471579999999999,2.6388149575861475e-05
truth,4380000.0,neutral,20000,1000,0.04537738,0.00020100577269386135
truth,4380000.0,neutral,30000,1000,0.09964909,0.0005204695078296907
truth,4380000.0,neutral,40000,1000,0.15409193,0.0009607698446920415
truth,4380000.0,neutral,50000,1000,0.20144658,0.0013570521656457737
truth,4380000.0,selected,5000,99,0.0026679797979797977,3.9423536234000676e-05
truth,4380000.0,selected,10000,99,0.007583939393939393,8.520820029844389e-05
truth,4380000.0,selected,20000,99,0.04661464646464647,0.0005818848225151575
truth,4380000.0,selected,30000,99,0.10228131313131315,0.0018407449927554471
truth,4380000.0,selected,40000,99,0.15560111111111113,0.0026730831658213373
truth,4380000.0,selected,50000,99,0.2031464646464646,0.0037609844627858086
truth,4430000.0,neutral,5000,1000,0.00266875,1.3253852349490775e-05
truth,4430000.0,neutral,10000,1000,0.00746931,2.6982759184212298e-05
truth,4430000.0,neutral,20000,1000,0.045449840000000005,0.0002079436725301959
truth,4430000.0,neutral,30000,1000,0.09985218,0.0005275243778412678
truth,4430000.0,neutral,40000,1000,0.15412028,0.0009549997403275174
truth,4430000.0,neutral,50000,1000,0.20178986000000002,0.0013382797368392133
truth,4430000.0,selected,5000,99,0.002690909090909091,3.909618216246045e-05
truth,4430000.0,selected,10000,99,0.007608686868686869,8.086940571411057e-05
truth,4430000.0,selected,20000,99,0.04717202020202021,0.0006003677149136662
truth,4430000.0,selected,30000,99,0.10234747474747473,0.0019215708994391849
truth,4430000.0,selected,40000,99,0.15467050505050506,0.002936255759369538
truth,4430000.0,selected,50000,99,0.20269393939393943,0.004007496273555853
truth,4480000.0,neutral,5000,1000,0.0026634099999999997,1.349551780780941e-05
truth,4480000.0,neutral,10000,1000,0.007463939999999999,2.6744145634619283e-05
truth,4480000.0,neutral,20000,1000,0.04539409999999999,0.00020309677271953164
truth,4480000.0,neutral,30000,1000,0.10017812999999999,0.000548432159009787
truth,4480000.0,neutral,40000,1000,0.15470447,0.0009730319314692395
truth,4480000.0,neutral,50000,1000,0.20388997,0.0013914675648692583
truth,4480000.0,selected,5000,99,0.0026999999999999997,4.098634451891623e-05
truth,4480000.0,selected,10000,99,0.007606464646464646,7.751903273137096e-05
truth,4480000.0,selected,20000,99,0.04678191919191919,0.0006179060682906586
truth,4480000.0,selected,30000,99,0.09930232323232321,0.001606882652197114
truth,4480000.0,selected,40000,99,0.1515628282828283,0.002855142983495385
truth,4480000.0,selected,50000,99,0.20172737373737373,0.003985493889818608
truth,4530000.0,neutral,5000,1000,0.00265416,1.3275154391724571e-05
truth,4530000.0,neutral,10000,1000,0.00743089,2.706757398551746e-05
truth,4530000.0,neutral,20000,1000,0.04544931,0.00020609069750840162
truth,4530000.0,neutral,30000,1000,0.09997091000000001,0.0005359025629990297
truth,4530000.0,neutral,40000,1000,0.15428435999999998,0.0009375939167588189
truth,4530000.0,neutral,50000,1000,0.20133862,0.001314517111235655
truth,4530000.0,selected,5000,99,0.0026952525252525246,4.202053650581237e-05
truth,4530000.0,selected,10000,99,0.0076389898989898996,8.700264249470547e-05
truth,4530000.0,selected,20000,99,0.046292929292929295,0.0006035094105201502
truth,4530000.0,selected,30000,99,0.10067777777777778,0.001699294884238266
truth,4530000.0,selected,40000,99,0.1527429292929293,0.002755768359409408
truth,4530000.0,selected,50000,99,0.20186757575757575,0.0037719282898712875
truth,4580000.0,neutral,5000,1000,0.0026482100000000002,1.3113033499062966e-05
truth,4580000.0,neutral,10000,1000,0.00741685,2.6906518508313897e-05
truth,4580000.0,neutral,20000,1000,0.045511430000000005,0.00020168374894792514
truth,4580000.0,neutral,30000,1000,0.0999427,0.0005240382254871982
truth,4580000.0,neutral,40000,1000,0.15414187000000001,0.0009354260635258264
truth,4580000.0,neutral,50000,1000,0.20179692,0.001315936953192811
truth,4580000.0,selected,5000,99,0.0026716161616161618,4.1883039202088616e-05
truth,4580000.0,selected,10000,99,0.007603030303030304,8.702135386535989e-05
truth,4580000.0,selected,20000,99,0.04652777777777778,0.0006314805688494107
truth,4580000.0,selected,30000,99,0.1006289898989899,0.0016966554735167224
truth,4580000.0,selected,40000,99,0.1537078787878788,0.0032490777540337347
truth,4580000.0,selected,50000,99,0.20210656565656562,0.004407334812290956
truth,4630000.0,neutral,5000,1000,0.0026461899999999997,1.3064994373438437e-05
truth,4630000.0,neutral,10000,1000,0.00740474,2.634873029176146e-05
truth,4630000.0,neutral,20000,1000,0.04550995,0.00019647465023683256
truth,4630000.0,neutral,30000,1000,0.10025316000000001,0.0005417002004074961
truth,4630000.0,neutral,40000,1000,0.15545240999999999,0.001012955252731302
truth,4630000.0,neutral,50000,1000,0.20310055,0.0013403761560237997
truth,4630000.0,selected,5000,99,0.002676464646464647,4.22687636971308e-05
truth,4630000.0,selected,10000,99,0.0076100000000000004,8.189922461902359e-05
truth,4630000.0,selected,20000,99,0.04604515151515151,0.0006635637648325051
truth,4630000.0,selected,30000,99,0.09954676767676766,0.0019123912295792975
truth,4630000.0,selected,40000,99,0.15254353535353535,0.003247794908065365
truth,4630000.0,selected,50000,99,0.19913838383838384,0.0038090032130948578
truth,4680000.0,neutral,5000,1000,0.00265317,1.2980645139909196e-05
truth,4680000.0,neutral,10000,1000,0.00740235,2.664222937154258e-05
truth,4680000.0,neutral,20000,1000,0.04534412999999999,0.00019434356553424807
truth,4680000.0,neutral,30000,1000,0.10056424000000001,0.0005474491828747489
truth,4680000.0,neutral,40000,1000,0.15574212,0.0010186747124943643
truth,4680000.0,neutral,50000,1000,0.20384824999999998,0.0013176082669681011
truth,4680000.0,selected,5000,99,0.002671111111111112,4.369359045930062e-05
truth,4680000.0,selected,10000,99,0.007579595959595959,8.547500501920291e-05
truth,4680000.0,selected,20000,99,0.046741212121212114,0.000750707798670213
truth,4680000.0,selected,30000,99,0.09959090909090909,0.0019370483844872734
truth,4680000.0,selected,40000,99,0.15224151515151516,0.0032977539390218738
truth,4680000.0,selected,50000,99,0.19892545454545457,0.0037940212931840463
truth,4730000.0,neutral,5000,1000,0.00265784,1.2928281976924654e-05
truth,4730000.0,neutral,10000,1000,0.00740539,2.6407972828843354e-05
truth,4730000.0,neutral,20000,1000,0.04538779,0.0001929620251735016
truth,4730000.0,neutral,30000,1000,0.10042991000000001,0.0005494700426954319
truth,4730000.0,neutral,40000,1000,0.15402821,0.0009613348030209868
truth,4730000.0,neutral,50000,1000,0.20265426,0.0013227927003807438
truth,4730000.0,selected,5000,99,0.002653434343434344,4.404350316938813e-05
truth,4730000.0,selected,10000,99,0.007551414141414142,8.021667345435526e-05
truth,4730000.0,selected,20000,99,0.04697858585858586,0.0007361344575566102
truth,4730000.0,selected,30000,99,0.09949757575757574,0.001857962584606857
truth,4730000.0,selected,40000,99,0.14979565656565658,0.003242448919902676
truth,4730000.0,selected,50000,99,0.19586020202020205,0.003909580858582127
truth,4780000.0,neutral,5000,1000,0.0026583300000000004,1.2783142016727335e-05
truth,4780000.0,neutral,10000,1000,0.00739143,2.556671100888442e-05
truth,4780000.0,neutral,20000,1000,0.04530312,0.00018759542027274364
truth,4780000.0,neutral,30000,1000,0.10075993,0.0005405757618034213
truth,4780000.0,neutral,40000,1000,0.15435619000000003,0.0009598147259195349
truth,4780000.0,neutral,50000,1000,0.20224664,0.0013385877224900882
truth,4780000.0,selected,5000,99,0.0026229292929292936,4.450632861111993e-05
truth,4780000.0,selected,10000,99,0.007493939393939394,8.079572545206755e-05
truth,4780000.0,selected,20000,99,0.046396868686868674,0.0006239918712778507
truth,4780000.0,selected,30000,99,0.10000868686868687,0.0018304611934467738
truth,4780000.0,selected,40000,99,0.14804787878787878,0.0026554279764377697
truth,4780000.0,selected,50000,99,0.19503818181818183,0.003776774686535021
truth,4830000.0,neutral,5000,1000,0.00266212,1.2746323955336079e-05
truth,4830000.0,neutral,10000,1000,0.007407700000000001,2.5607652408252145e-05
truth,4830000.0,neutral,20000,1000,0.04527457,0.00018808747463138848
truth,4830000.0,neutral,30000,1000,0.10057755,0.0005502962633663571
truth,4830000.0,neutral,40000,1000,0.15408343,0.0009296655238963213
truth,4830000.0,neutral,50000,1000,0.20210685999999997,0.0012968756759455624
truth,4830000.0,selected,5000,99,0.002611515151515152,4.599892527321413e-05
truth,4830000.0,selected,10000,99,0.007503434343434344,8.360415629517536e-05
truth,4830000.0,selected,20000,99,0.04666545454545454,0.0006542491699266943
truth,4830000.0,selected,30000,99,0.10016242424242423,0.00173103318967313
truth,4830000.0,selected,40000,99,0.14912030303030302,0.002467556089353023
truth,4830000.0,selected,50000,99,0.19514353535353535,0.0037761828944562073
truth,4880000.0,neutral,5000,1000,0.0026646900000000004,1.2907560149346934e-05
truth,4880000.0,neutral,10000,1000,0.00742047,2.5544141838830335e-05
truth,4880000.0,neutral,20000,1000,0.045312820000000004,0.0001820555461101624
truth,4880000.0,neutral,30000,1000,0.10063513,0.0005494995908856379
truth,4880000.0,neutral,40000,1000,0.15453460000000002,0.0009577201731037986
truth,4880000.0,neutral,50000,1000,0.20354534000000002,0.0013411302225952403
truth,4880000.0,selected,5000,99,0.0026123232323232324,4.573611227739892e-05
truth,4880000.0,selected,10000,99,0.007498282828282828,8.74123574271025e-05
truth,4880000.0,selected,20000,99,0.046596363636363644,0.0006448145836918483
truth,4880000.0,selected,30000,99,0.10048666666666665,0.0018612496439393944
truth,4880000.0,selected,40000,99,0.1515850505050505,0.0027949728532375272
truth,4880000.0,selected,50000,99,0.20104747474747475,0.004394419788802523
truth,4930000.0,neutral,5000,1000,0.0026584300000000003,1.292979561766986e-05
truth,4930000.0,neutral,10000,1000,0.00741469,2.604130283517615e-05
truth,4930000.0,neutral,20000,1000,0.04533048,0.0001849942897952714
truth,4930000.0,neutral,30000,1000,0.10077631000000001,0.0005451892491615194
truth,4930000.0,neutral,40000,1000,0.15536128999999999,0.0009483294493900737
truth,4930000.0,neutral,50000,1000,0.20374543,0.0012957449437966079
truth,4930000.0,selected,5000,99,0.0026005050505050506,4.301878457573391e-05
truth,4930000.0,selected,10000,99,0.007473939393939396,8.447112170205962e-05
truth,4930000.0,selected,20000,99,0.04654484848484848,0.0006827179358374652
truth,4930000.0,selected,30000,99,0.10120111111111112,0.001912900431811901
truth,4930000.0,selected,40000,99,0.1523533333333333,0.003093713737192447
truth,4930000.0,selected,50000,99,0.20032323232323232,0.0041865592004834236
truth,4977777.777777778,neutral,5000,1000,0.002656077777777778,1.2939617621785628e-05
truth,4977777.777777778,neutral,10000,1000,0.0074158444444444435,2.6404310683757922e-05
truth,4977777.777777778,neutral,20000,1000,0.0454362888888889,0.00019023693770735153
truth,4977777.777777778,neutral,30000,1000,0.10091846666666668,0.0005501930022428501
truth,4977777.777777778,neutral,40000,1000,0.15532694444444445,0.0009488209769133473
truth,4977777.777777778,neutral,50000,1000,0.2035345888888889,0.0012560206728693772
truth,4977777.777777778,selected,5000,99,0.0025965207631874297,4.472433185669181e-05
truth,4977777.777777778,selected,10000,99,0.007563411896745231,8.199339647167842e-05
truth,4977777.777777778,selected,20000,99,0.04669842873176206,0.0006727609173487556
truth,4977777.777777778,selected,30000,99,0.10110404040404042,0.001885713101125697
truth,4977777.777777778,selected,40000,99,0.15373232323232325,0.003201648390255197
truth,4977777.777777778,selected,50000,99,0.19746947250280583,0.003912795656659527
