origin	arm_id	selection_coefficient	replicate_index	sample_af	hom_carrier_diploids	genotype_class	n_pairs	threshold_years	statistic	null_mean	p_value	percentile
de_novo	denovo_s0p02	0.02	18	1.0	100	unconditional	100	20000.0	0.09	0.045883375000000004	0.04986187672654092	0.96375
de_novo	denovo_s0p02	0.02	18	1.0	100	unconditional	100	30000.0	0.11	0.10039962499999999	0.4095198810014875	0.63904375
de_novo	denovo_s0p02	0.02	18	1.0	100	unconditional	100	40000.0	0.15	0.15611	0.5278184022699717	0.51035
de_novo	denovo_s0p02	0.02	18	1.0	100	unconditional	100	50000.0	0.26	0.203113625	0.2047474406569918	0.81068125
de_novo	denovo_s0p02	0.02	18	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	18	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	18	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p02	0.02	18	1.0	100	hom_carrier	100	10000.0	0.02	0.007332625000000001	0.16704791190110124	0.8952187500000001
de_novo	denovo_s0p02	0.02	18	1.0	100	hom_carrier	100	20000.0	0.09	0.045883375000000004	0.04986187672654092	0.96375
de_novo	denovo_s0p02	0.02	18	1.0	100	hom_carrier	100	30000.0	0.11	0.10039962499999999	0.4095198810014875	0.63904375
de_novo	denovo_s0p02	0.02	18	1.0	100	hom_carrier	100	40000.0	0.15	0.15611	0.5278184022699717	0.51035
de_novo	denovo_s0p02	0.02	18	1.0	100	hom_carrier	100	50000.0	0.26	0.203113625	0.2047474406569918	0.81068125
de_novo	denovo_s0p02	0.02	18	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	19	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	19	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	19	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	19	1.0	100	unconditional	100	20000.0	0.0	0.045883375000000004	1.0	0.005675
de_novo	denovo_s0p02	0.02	19	1.0	100	unconditional	100	30000.0	0.05	0.10039962499999999	0.9521005987425157	0.07231875
de_novo	denovo_s0p02	0.02	19	1.0	100	unconditional	100	40000.0	0.1	0.15611	0.8828014649816878	0.14473125
de_novo	denovo_s0p02	0.02	19	1.0	100	unconditional	100	50000.0	0.11	0.203113625	0.946425669679129	0.06848125
de_novo	denovo_s0p02	0.02	19	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	19	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	19	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	19	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	19	1.0	100	hom_carrier	100	20000.0	0.0	0.045883375000000004	1.0	0.005675
de_novo	denovo_s0p02	0.02	19	1.0	100	hom_carrier	100	30000.0	0.05	0.10039962499999999	0.9521005987425157	0.07231875
de_novo	denovo_s0p02	0.02	19	1.0	100	hom_carrier	100	40000.0	0.1	0.15611	0.8828014649816878	0.14473125
de_novo	denovo_s0p02	0.02	19	1.0	100	hom_carrier	100	50000.0	0.11	0.203113625	0.946425669679129	0.06848125
de_novo	denovo_s0p02	0.02	19	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	0	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	0	1.0	100	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p05	0.05	0	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	0	1.0	100	unconditional	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
de_novo	denovo_s0p05	0.05	0	1.0	100	unconditional	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
de_novo	denovo_s0p05	0.05	0	1.0	100	unconditional	100	40000.0	0.23	0.15611	0.1090611367357908	0.901925
de_novo	denovo_s0p05	0.05	0	1.0	100	unconditional	100	50000.0	0.23	0.203113625	0.32223347208159897	0.6999
de_novo	denovo_s0p05	0.05	0	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	0	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	0	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p05	0.05	0	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	0	1.0	100	hom_carrier	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
de_novo	denovo_s0p05	0.05	0	1.0	100	hom_carrier	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
de_novo	denovo_s0p05	0.05	0	1.0	100	hom_carrier	100	40000.0	0.23	0.15611	0.1090611367357908	0.901925
de_novo	denovo_s0p05	0.05	0	1.0	100	hom_carrier	100	50000.0	0.23	0.203113625	0.32223347208159897	0.6999
de_novo	denovo_s0p05	0.05	0	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	1	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	1	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	1	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	1	1.0	100	unconditional	100	20000.0	0.08	0.045883375000000004	0.10252371845351933	0.92381875
de_novo	denovo_s0p05	0.05	1	1.0	100	unconditional	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
de_novo	denovo_s0p05	0.05	1	1.0	100	unconditional	100	40000.0	0.15	0.15611	0.5278184022699717	0.51035
de_novo	denovo_s0p05	0.05	1	1.0	100	unconditional	100	50000.0	0.19	0.203113625	0.540505743678204	0.48929375
de_novo	denovo_s0p05	0.05	1	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	1	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	1	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	1	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	1	1.0	100	hom_carrier	100	20000.0	0.08	0.045883375000000004	0.10252371845351933	0.92381875
de_novo	denovo_s0p05	0.05	1	1.0	100	hom_carrier	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
de_novo	denovo_s0p05	0.05	1	1.0	100	hom_carrier	100	40000.0	0.15	0.15611	0.5278184022699717	0.51035
de_novo	denovo_s0p05	0.05	1	1.0	100	hom_carrier	100	50000.0	0.19	0.203113625	0.540505743678204	0.48929375
de_novo	denovo_s0p05	0.05	1	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	2	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	2	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	2	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	2	1.0	100	unconditional	100	20000.0	0.01	0.045883375000000004	0.9886501418732266	0.036568750000000004
de_novo	denovo_s0p05	0.05	2	1.0	100	unconditional	100	30000.0	0.08	0.10039962499999999	0.7388782640216998	0.31454375
de_novo	denovo_s0p05	0.05	2	1.0	100	unconditional	100	40000.0	0.22	0.15611	0.13672329095886301	0.87711875
de_novo	denovo_s0p05	0.05	2	1.0	100	unconditional	100	50000.0	0.38	0.203113625	0.027824652191847602	0.97428125
de_novo	denovo_s0p05	0.05	2	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	2	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	2	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	2	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	2	1.0	100	hom_carrier	100	20000.0	0.01	0.045883375000000004	0.9886501418732266	0.036568750000000004
de_novo	denovo_s0p05	0.05	2	1.0	100	hom_carrier	100	30000.0	0.08	0.10039962499999999	0.7388782640216998	0.31454375
de_novo	denovo_s0p05	0.05	2	1.0	100	hom_carrier	100	40000.0	0.22	0.15611	0.13672329095886301	0.87711875
de_novo	denovo_s0p05	0.05	2	1.0	100	hom_carrier	100	50000.0	0.38	0.203113625	0.027824652191847602	0.97428125
de_novo	denovo_s0p05	0.05	2	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	3	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	3	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	3	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	3	1.0	100	unconditional	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
de_novo	denovo_s0p05	0.05	3	1.0	100	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p05	0.05	3	1.0	100	unconditional	100	40000.0	0.17	0.15611	0.380595242559468	0.65143125
de_novo	denovo_s0p05	0.05	3	1.0	100	unconditional	100	50000.0	0.31	0.203113625	0.09031137110786115	0.91655
de_novo	denovo_s0p05	0.05	3	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	3	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	3	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	3	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	3	1.0	100	hom_carrier	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
de_novo	denovo_s0p05	0.05	3	1.0	100	hom_carrier	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p05	0.05	3	1.0	100	hom_carrier	100	40000.0	0.17	0.15611	0.380595242559468	0.65143125
de_novo	denovo_s0p05	0.05	3	1.0	100	hom_carrier	100	50000.0	0.31	0.203113625	0.09031137110786115	0.91655
de_novo	denovo_s0p05	0.05	3	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	4	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	4	1.0	100	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p05	0.05	4	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	4	1.0	100	unconditional	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
de_novo	denovo_s0p05	0.05	4	1.0	100	unconditional	100	30000.0	0.12	0.10039962499999999	0.31240859489256384	0.7288625
de_novo	denovo_s0p05	0.05	4	1.0	100	unconditional	100	40000.0	0.16	0.15611	0.451494356320546	0.5839624999999999
de_novo	denovo_s0p05	0.05	4	1.0	100	unconditional	100	50000.0	0.24	0.203113625	0.277984025199685	0.74135625
de_novo	denovo_s0p05	0.05	4	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	4	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	4	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p05	0.05	4	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	4	1.0	100	hom_carrier	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
de_novo	denovo_s0p05	0.05	4	1.0	100	hom_carrier	100	30000.0	0.12	0.10039962499999999	0.31240859489256384	0.7288625
de_novo	denovo_s0p05	0.05	4	1.0	100	hom_carrier	100	40000.0	0.16	0.15611	0.451494356320546	0.5839624999999999
de_novo	denovo_s0p05	0.05	4	1.0	100	hom_carrier	100	50000.0	0.24	0.203113625	0.277984025199685	0.74135625
de_novo	denovo_s0p05	0.05	4	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	5	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	5	1.0	100	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p05	0.05	5	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	5	1.0	100	unconditional	100	20000.0	0.09	0.045883375000000004	0.04986187672654092	0.96375
de_novo	denovo_s0p05	0.05	5	1.0	100	unconditional	100	30000.0	0.2	0.10039962499999999	0.0175372807839902	0.98535
de_novo	denovo_s0p05	0.05	5	1.0	100	unconditional	100	40000.0	0.34	0.15611	0.009199885001437482	0.99165625
de_novo	denovo_s0p05	0.05	5	1.0	100	unconditional	100	50000.0	0.35	0.203113625	0.046174422819714754	0.95739375
de_novo	denovo_s0p05	0.05	5	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	5	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	5	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p05	0.05	5	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	5	1.0	100	hom_carrier	100	20000.0	0.09	0.045883375000000004	0.04986187672654092	0.96375
de_novo	denovo_s0p05	0.05	5	1.0	100	hom_carrier	100	30000.0	0.2	0.10039962499999999	0.0175372807839902	0.98535
de_novo	denovo_s0p05	0.05	5	1.0	100	hom_carrier	100	40000.0	0.34	0.15611	0.009199885001437482	0.99165625
de_novo	denovo_s0p05	0.05	5	1.0	100	hom_carrier	100	50000.0	0.35	0.203113625	0.046174422819714754	0.95739375
de_novo	denovo_s0p05	0.05	5	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	6	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	6	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	6	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	6	1.0	100	unconditional	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
de_novo	denovo_s0p05	0.05	6	1.0	100	unconditional	100	30000.0	0.08	0.10039962499999999	0.7388782640216998	0.31454375
de_novo	denovo_s0p05	0.05	6	1.0	100	unconditional	100	40000.0	0.09	0.15611	0.9262384220197247	0.09548124999999999
de_novo	denovo_s0p05	0.05	6	1.0	100	unconditional	100	50000.0	0.11	0.203113625	0.946425669679129	0.06848125
de_novo	denovo_s0p05	0.05	6	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	6	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	6	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	6	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	6	1.0	100	hom_carrier	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
de_novo	denovo_s0p05	0.05	6	1.0	100	hom_carrier	100	30000.0	0.08	0.10039962499999999	0.7388782640216998	0.31454375
de_novo	denovo_s0p05	0.05	6	1.0	100	hom_carrier	100	40000.0	0.09	0.15611	0.9262384220197247	0.09548124999999999
de_novo	denovo_s0p05	0.05	6	1.0	100	hom_carrier	100	50000.0	0.11	0.203113625	0.946425669679129	0.06848125
de_novo	denovo_s0p05	0.05	6	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	7	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	7	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	7	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	7	1.0	100	unconditional	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p05	0.05	7	1.0	100	unconditional	100	30000.0	0.07	0.10039962499999999	0.8303146210672366	0.21540625
de_novo	denovo_s0p05	0.05	7	1.0	100	unconditional	100	40000.0	0.17	0.15611	0.380595242559468	0.65143125
de_novo	denovo_s0p05	0.05	7	1.0	100	unconditional	100	50000.0	0.17	0.203113625	0.665266684166448	0.3659875
de_novo	denovo_s0p05	0.05	7	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	7	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	7	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	7	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	7	1.0	100	hom_carrier	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p05	0.05	7	1.0	100	hom_carrier	100	30000.0	0.07	0.10039962499999999	0.8303146210672366	0.21540625
de_novo	denovo_s0p05	0.05	7	1.0	100	hom_carrier	100	40000.0	0.17	0.15611	0.380595242559468	0.65143125
de_novo	denovo_s0p05	0.05	7	1.0	100	hom_carrier	100	50000.0	0.17	0.203113625	0.665266684166448	0.3659875
de_novo	denovo_s0p05	0.05	7	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	8	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	8	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	8	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	8	1.0	100	unconditional	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p05	0.05	8	1.0	100	unconditional	100	30000.0	0.06	0.10039962499999999	0.903263709203635	0.1332125
de_novo	denovo_s0p05	0.05	8	1.0	100	unconditional	100	40000.0	0.13	0.15611	0.6880038999512507	0.35175625
de_novo	denovo_s0p05	0.05	8	1.0	100	unconditional	100	50000.0	0.16	0.203113625	0.7271784102698716	0.30378125
de_novo	denovo_s0p05	0.05	8	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	8	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	8	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	8	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	8	1.0	100	hom_carrier	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p05	0.05	8	1.0	100	hom_carrier	100	30000.0	0.06	0.10039962499999999	0.903263709203635	0.1332125
de_novo	denovo_s0p05	0.05	8	1.0	100	hom_carrier	100	40000.0	0.13	0.15611	0.6880038999512507	0.35175625
de_novo	denovo_s0p05	0.05	8	1.0	100	hom_carrier	100	50000.0	0.16	0.203113625	0.7271784102698716	0.30378125
de_novo	denovo_s0p05	0.05	8	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	9	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	9	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	9	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	9	1.0	100	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
de_novo	denovo_s0p05	0.05	9	1.0	100	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p05	0.05	9	1.0	100	unconditional	100	40000.0	0.13	0.15611	0.6880038999512507	0.35175625
de_novo	denovo_s0p05	0.05	9	1.0	100	unconditional	100	50000.0	0.19	0.203113625	0.540505743678204	0.48929375
de_novo	denovo_s0p05	0.05	9	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	9	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	9	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	9	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p05	0.05	9	1.0	100	hom_carrier	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
de_novo	denovo_s0p05	0.05	9	1.0	100	hom_carrier	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p05	0.05	9	1.0	100	hom_carrier	100	40000.0	0.13	0.15611	0.6880038999512507	0.35175625
de_novo	denovo_s0p05	0.05	9	1.0	100	hom_carrier	100	50000.0	0.19	0.203113625	0.540505743678204	0.48929375
de_novo	denovo_s0p05	0.05	9	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	10	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p05	0.05	10	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p05	0.05	10	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p05	0.05	10	1.0	100	unconditional	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
de_novo	denovo_s0p05	0.05	10	1.0	100	unconditional	100	30000.0	0.09	0.10039962499999999	0.6320420994737566	0.42465625
de_novo	denovo_s0p05	0.05	10	1.0	100	unconditional	100	40000.0	0.16	0.15611	0.451494356320546	0.5839624999999999
de_novo	denovo_s0p05	0.05	10	1.0	100	unconditional	100	50000.0	0.17	0.203113625	0.665266684166448	0.3659875
de_novo	denovo_s0p05	0.05	10	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p05	0.05	10	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
