position_0based	arm	threshold_years	genotype_class	method	n_replicates	mean_statistic
6340000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003382127015027719
6350000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033452838607601694
6360000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003377431765633563
6370000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033728773362528123
6380000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034028707145187043
6390000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033583567903615326
6400000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033661007923959695
6410000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003399774912373373
6420000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033925166970942447
6430000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00344372140024471
6440000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035363438931297394
6450000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003524049396084174
6460000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003544970495102601
6470000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035448996400897024
6480000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003557677498237993
6490000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036698502525850623
6500000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035400829289610205
6510000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00350397982345299
6520000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00347746299324417
6530000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035199830223219077
6540000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035802538454279592
6550000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035830920268012274
6560000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003622030689953745
6570000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036699792298636753
6580000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035503046086775574
6590000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035746563371561375
6600000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035634430452622106
6610000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003491935082495083
6620000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035001787106376477
6630000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034690804960497202
6640000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003446835755014443
6650000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035493137850205994
6660000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003476740296853635
6670000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033598778763541883
6680000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00343708360164723
6690000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003363339280100728
6700000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003323509142139788
6710000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032981255379663744
6720000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032657810627602503
6730000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032575739693877117
6740000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003218675387798383
6750000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003252082753393255
6760000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003404471927443565
6770000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037099468652774447
6780000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037300779030889067
6790000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003774703845273752
6800000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037722098989685197
6810000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037441609009122787
6820000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036601710057197383
6830000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036373434183579138
6840000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034457585866660887
6850000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034741941213433177
6860000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034505507569589566
6870000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003399309239522238
6880000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033984027731506967
6890000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034932535860700154
6900000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034873119067669127
6910000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035674844615575445
6920000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035814996246073256
6930000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036205305646264934
6940000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036162237046821967
6950000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00366290408155075
6960000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036680606861316115
6970000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003721267516485282
6980000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003718886086596123
6990000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003603582770531702
7000000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036179936974691028
7010000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003524590594447766
7020000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035300674541600217
7030000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003526375278361673
7040000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035726153602425362
7050000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003766495502273365
7060000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003824848507074915
7070000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038233501421372357
7080000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003765203014940201
7090000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037711636770294548
7100000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003951326671624234
7110000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003994799066690283
7120000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0040176784158680815
7130000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004009135137328839
7140000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003944767405643212
7150000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038665566710699285
7160000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003786423409129262
7170000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037669708128923313
7180000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038457495194778265
7190000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003861595198324473
7200000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037420042059376772
7210000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037814569897989202
7220000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003766042616577993
7230000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003956273808036054
7240000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0039673876917075334
7250000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00396380624698143
7260000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003967328934371014
7270000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00394949716345382
7280000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003946984520669447
7290000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003972775535932284
7300000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003956199889197774
7310000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038349645382320325
7320000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038361466563655517
7330000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038453484777060147
7340000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038779797156886036
7350000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003887893177902698
7360000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0039102007370267295
7370000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037954708033012263
7380000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003782455042146507
7390000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037889168637563857
7400000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003777743851010034
7410000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003773630459731548
7420000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003765723656056581
7430000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003921600795063918
7440000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038119496539755415
7450000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003786249381277694
7460000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003689317627833007
7470000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036239353394024276
7480000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00358334184195442
7490000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003603257813036805
7500000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003605851913196566
7510000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00366471844836904
7520000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003649474401847767
7530000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036143367854438776
7540000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036106274075365357
7550000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036599517649583265
7560000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003471219667525505
7570000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033813154419652554
7580000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003376794581143913
7590000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00341989683652017
7600000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003484534580200816
7610000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003486625373884478
7620000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034609889460250113
7630000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032547794603956784
7640000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003237000708961715
7650000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032553611176993525
7660000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00326366014728172
7670000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032459218821598032
7680000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032410337549159556
7690000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003200659541555549
7700000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031946162163060915
7710000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031951216770792863
7720000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032089635825809783
7730000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003171282712835317
7740000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031733401294379024
7750000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003260807168440103
7760000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003297141267585168
7770000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033621541918201388
7780000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003372865420935237
7790000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003363700508869947
7800000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034820840556461525
7810000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034982068754277422
7820000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034979636134667364
7830000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003532377396355683
7840000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035447706622206126
7850000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034096741311899076
7860000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003427772212658936
7870000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003408138691973878
7880000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033945876576075723
7890000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033823207568863243
7900000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003379503707525457
7910000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033911640226283817
7920000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033522745450964768
7930000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033067356770320596
7940000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033323629039999332
7950000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003248146532800291
7960000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032829761494324312
7970000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033187150499660615
7980000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032946650435193878
7990000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032883456261734063
8000000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032382314634271043
8010000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031947240830560403
8020000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032219196067754126
8030000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00319552796946243
8040000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003208588621927577
8050000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032063745125399308
8060000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031613234566752312
8070000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003154538191445225
8080000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003197141858512193
8090000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031989761239417957
8100000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031414149278893512
8110000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031388089710465837
8120000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030980696637776107
8130000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030815515186279254
8140000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031034110750837616
8150000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003083243270159553
8160000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003101312325199599
8170000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003106306122844594
8180000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031098127541665565
8190000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003121632554939248
8200000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031528936579995124
8210000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030348466202407337
8220000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00305085088160764
8230000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003163658042216949
8240000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031123314678934786
8250000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030996984797277455
8260000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003034988275567673
8270000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030430514432010715
8280000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030718244703047217
8290000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030874671716234585
8300000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031209610118827316
8310000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031281029226279244
8320000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031166192258026927
8330000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031296043097048523
8340000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003142767625949186
8350000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003145694710075663
8360000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031426204899781944
8370000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031251726395241414
8380000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0031420473530006958
8390000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003070700361288381
8400000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030306097990358363
8410000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003008956700774864
8420000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.002932367296200241
8430000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0029063267437623203
8440000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0029634995608472012
8450000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003058122087922768
8460000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003097739885989102
8470000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030749268203002357
8480000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003081196768547638
8490000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030669528413918563
8500000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0030835977155611025
