arm	replicate_index	sample_af	threshold_years	genotype_class	n_pairs	method	statistic
introgressed_pulse_weak	30	0.09	5000.0	overall	10000	decode	0.0059
introgressed_pulse_weak	30	0.09	5000.0	overall	10000	decode_meanp	0.03312331867
introgressed_pulse_weak	30	0.09	10000.0	overall	10000	truth	0.0091
introgressed_pulse_weak	30	0.09	10000.0	carrier_carrier	81	truth	0.16049382716049382
introgressed_pulse_weak	30	0.09	10000.0	carrier_noncarrier	1644	truth	0.0
introgressed_pulse_weak	30	0.09	10000.0	noncarrier_noncarrier	8275	truth	0.009425981873111782
introgressed_pulse_weak	30	0.09	10000.0	overall	10000	decode	0.0249
introgressed_pulse_weak	30	0.09	10000.0	overall	10000	decode_meanp	0.05996312893
introgressed_pulse_weak	30	0.09	20000.0	overall	10000	truth	0.0625
introgressed_pulse_weak	30	0.09	20000.0	carrier_carrier	81	truth	0.654320987654321
introgressed_pulse_weak	30	0.09	20000.0	carrier_noncarrier	1644	truth	0.0
introgressed_pulse_weak	30	0.09	20000.0	noncarrier_noncarrier	8275	truth	0.06912386706948641
introgressed_pulse_weak	30	0.09	20000.0	overall	10000	decode	0.0724
introgressed_pulse_weak	30	0.09	20000.0	overall	10000	decode_meanp	0.1012930963
introgressed_pulse_weak	30	0.09	30000.0	overall	10000	truth	0.095
introgressed_pulse_weak	30	0.09	30000.0	carrier_carrier	81	truth	1.0
introgressed_pulse_weak	30	0.09	30000.0	carrier_noncarrier	1644	truth	0.0
introgressed_pulse_weak	30	0.09	30000.0	noncarrier_noncarrier	8275	truth	0.10501510574018127
introgressed_pulse_weak	30	0.09	30000.0	overall	10000	decode	0.1017
introgressed_pulse_weak	30	0.09	30000.0	overall	10000	decode_meanp	0.1329335202
introgressed_pulse_weak	30	0.09	40000.0	overall	10000	truth	0.1716
introgressed_pulse_weak	30	0.09	40000.0	carrier_carrier	81	truth	1.0
introgressed_pulse_weak	30	0.09	40000.0	carrier_noncarrier	1644	truth	0.0
introgressed_pulse_weak	30	0.09	40000.0	noncarrier_noncarrier	8275	truth	0.19758308157099697
introgressed_pulse_weak	30	0.09	40000.0	overall	10000	decode	0.1269
introgressed_pulse_weak	30	0.09	40000.0	overall	10000	decode_meanp	0.1585582495
introgressed_pulse_weak	30	0.09	50000.0	overall	10000	truth	0.1763
introgressed_pulse_weak	30	0.09	50000.0	carrier_carrier	81	truth	1.0
introgressed_pulse_weak	30	0.09	50000.0	carrier_noncarrier	1644	truth	0.0
introgressed_pulse_weak	30	0.09	50000.0	noncarrier_noncarrier	8275	truth	0.20326283987915408
introgressed_pulse_weak	30	0.09	50000.0	overall	10000	decode	0.1517
introgressed_pulse_weak	30	0.09	50000.0	overall	10000	decode_meanp	0.1798606543
introgressed_pulse_weak	31	0.005	1000.0	overall	10000	truth	0.0005
introgressed_pulse_weak	31	0.005	1000.0	carrier_noncarrier	91	truth	0.0
introgressed_pulse_weak	31	0.005	1000.0	noncarrier_noncarrier	9909	truth	0.0005045917852457363
introgressed_pulse_weak	31	0.005	1000.0	overall	10000	decode	0.0005
introgressed_pulse_weak	31	0.005	1000.0	overall	10000	decode_meanp	0.01236963817
introgressed_pulse_weak	31	0.005	5000.0	overall	10000	truth	0.0025
introgressed_pulse_weak	31	0.005	5000.0	carrier_noncarrier	91	truth	0.0
introgressed_pulse_weak	31	0.005	5000.0	noncarrier_noncarrier	9909	truth	0.002522958926228681
introgressed_pulse_weak	31	0.005	5000.0	overall	10000	decode	0.0051
introgressed_pulse_weak	31	0.005	5000.0	overall	10000	decode_meanp	0.06249898261
introgressed_pulse_weak	31	0.005	10000.0	overall	10000	truth	0.0065
introgressed_pulse_weak	31	0.005	10000.0	carrier_noncarrier	91	truth	0.0
introgressed_pulse_weak	31	0.005	10000.0	noncarrier_noncarrier	9909	truth	0.00655969320819457
introgressed_pulse_weak	31	0.005	10000.0	overall	10000	decode	0.0185
introgressed_pulse_weak	31	0.005	10000.0	overall	10000	decode_meanp	0.1208227273
introgressed_pulse_weak	31	0.005	20000.0	overall	10000	truth	0.0667
introgressed_pulse_weak	31	0.005	20000.0	carrier_noncarrier	91	truth	0.0
introgressed_pulse_weak	31	0.005	20000.0	noncarrier_noncarrier	9909	truth	0.06731254415178121
introgressed_pulse_weak	31	0.005	20000.0	overall	10000	decode	0.1062
introgressed_pulse_weak	31	0.005	20000.0	overall	10000	decode_meanp	0.2194452881
introgressed_pulse_weak	31	0.005	30000.0	overall	10000	truth	0.112
introgressed_pulse_weak	31	0.005	30000.0	carrier_noncarrier	91	truth	0.0
introgressed_pulse_weak	31	0.005	30000.0	noncarrier_noncarrier	9909	truth	0.11302855989504491
introgressed_pulse_weak	31	0.005	30000.0	overall	10000	decode	0.1795
introgressed_pulse_weak	31	0.005	30000.0	overall	10000	decode_meanp	0.2975369844
introgressed_pulse_weak	31	0.005	40000.0	overall	10000	truth	0.1204
introgressed_pulse_weak	31	0.005	40000.0	carrier_noncarrier	91	truth	0.0
introgressed_pulse_weak	31	0.005	40000.0	noncarrier_noncarrier	9909	truth	0.12150570188717327
introgressed_pulse_weak	31	0.005	40000.0	overall	10000	decode	0.264
introgressed_pulse_weak	31	0.005	40000.0	overall	10000	decode_meanp	0.359902358
introgressed_pulse_weak	31	0.005	50000.0	overall	10000	truth	0.1902
introgressed_pulse_weak	31	0.005	50000.0	carrier_noncarrier	91	truth	0.0
introgressed_pulse_weak	31	0.005	50000.0	noncarrier_noncarrier	9909	truth	0.19194671510747804
introgressed_pulse_weak	31	0.005	50000.0	overall	10000	decode	0.3375
introgressed_pulse_weak	31	0.005	50000.0	overall	10000	decode_meanp	0.4101930306
introgressed_pulse_weak	32	0.37	1000.0	overall	10000	truth	0.0004
introgressed_pulse_weak	32	0.37	1000.0	carrier_carrier	1366	truth	0.0007320644216691069
introgressed_pulse_weak	32	0.37	1000.0	carrier_noncarrier	4629	truth	0.0
introgressed_pulse_weak	32	0.37	1000.0	noncarrier_noncarrier	4005	truth	0.000749063670411985
introgressed_pulse_weak	32	0.37	1000.0	overall	10000	decode	0.0003
introgressed_pulse_weak	32	0.37	1000.0	overall	10000	decode_meanp	0.009623515752
introgressed_pulse_weak	32	0.37	5000.0	overall	10000	truth	0.0022
introgressed_pulse_weak	32	0.37	5000.0	carrier_carrier	1366	truth	0.006588579795021962
introgressed_pulse_weak	32	0.37	5000.0	carrier_noncarrier	4629	truth	0.0
introgressed_pulse_weak	32	0.37	5000.0	noncarrier_noncarrier	4005	truth	0.0032459425717852684
introgressed_pulse_weak	32	0.37	5000.0	overall	10000	decode	0.0039
introgressed_pulse_weak	32	0.37	5000.0	overall	10000	decode_meanp	0.04549841053
introgressed_pulse_weak	32	0.37	10000.0	overall	10000	truth	0.0068
introgressed_pulse_weak	32	0.37	10000.0	carrier_carrier	1366	truth	0.015373352855051245
introgressed_pulse_weak	32	0.37	10000.0	carrier_noncarrier	4629	truth	0.0
introgressed_pulse_weak	32	0.37	10000.0	noncarrier_noncarrier	4005	truth	0.011735330836454432
introgressed_pulse_weak	32	0.37	10000.0	overall	10000	decode	0.0213
introgressed_pulse_weak	32	0.37	10000.0	overall	10000	decode_meanp	0.08188863982
introgressed_pulse_weak	32	0.37	20000.0	overall	10000	truth	0.0636
introgressed_pulse_weak	32	0.37	20000.0	carrier_carrier	1366	truth	0.17789165446559296
introgressed_pulse_weak	32	0.37	20000.0	carrier_noncarrier	4629	truth	0.0
introgressed_pulse_weak	32	0.37	20000.0	noncarrier_noncarrier	4005	truth	0.09812734082397004
introgressed_pulse_weak	32	0.37	20000.0	overall	10000	decode	0.0839
introgressed_pulse_weak	32	0.37	20000.0	overall	10000	decode_meanp	0.1338360729
introgressed_pulse_weak	32	0.37	30000.0	overall	10000	truth	0.1251
introgressed_pulse_weak	32	0.37	30000.0	carrier_carrier	1366	truth	0.25036603221083453
introgressed_pulse_weak	32	0.37	30000.0	carrier_noncarrier	4629	truth	0.0
introgressed_pulse_weak	32	0.37	30000.0	noncarrier_noncarrier	4005	truth	0.22696629213483147
introgressed_pulse_weak	32	0.37	30000.0	overall	10000	decode	0.1495
introgressed_pulse_weak	32	0.37	30000.0	overall	10000	decode_meanp	0.1686592486
introgressed_pulse_weak	32	0.37	40000.0	overall	10000	truth	0.1667
introgressed_pulse_weak	32	0.37	40000.0	carrier_carrier	1366	truth	0.465592972181552
introgressed_pulse_weak	32	0.37	40000.0	carrier_noncarrier	4629	truth	0.0
introgressed_pulse_weak	32	0.37	40000.0	noncarrier_noncarrier	4005	truth	0.2574282147315855
introgressed_pulse_weak	32	0.37	40000.0	overall	10000	decode	0.1785
introgressed_pulse_weak	32	0.37	40000.0	overall	10000	decode_meanp	0.1936263241
introgressed_pulse_weak	32	0.37	50000.0	overall	10000	truth	0.2411
introgressed_pulse_weak	32	0.37	50000.0	carrier_carrier	1366	truth	0.9487554904831625
introgressed_pulse_weak	32	0.37	50000.0	carrier_noncarrier	4629	truth	0.0
introgressed_pulse_weak	32	0.37	50000.0	noncarrier_noncarrier	4005	truth	0.2784019975031211
introgressed_pulse_weak	32	0.37	50000.0	overall	10000	decode	0.198
introgressed_pulse_weak	32	0.37	50000.0	overall	10000	decode_meanp	0.2124687359
introgressed_pulse_weak	33	0.36	1000.0	overall	10000	truth	0.0002
introgressed_pulse_weak	33	0.36	1000.0	carrier_carrier	1268	truth	0.0007886435331230284
introgressed_pulse_weak	33	0.36	1000.0	carrier_noncarrier	4640	truth	0.0
introgressed_pulse_weak	33	0.36	1000.0	noncarrier_noncarrier	4092	truth	0.00024437927663734115
introgressed_pulse_weak	33	0.36	1000.0	overall	10000	decode	0.0002
introgressed_pulse_weak	33	0.36	1000.0	overall	10000	decode_meanp	0.008978855066
introgressed_pulse_weak	33	0.36	5000.0	overall	10000	truth	0.002
introgressed_pulse_weak	33	0.36	5000.0	carrier_carrier	1268	truth	0.00473186119873817
introgressed_pulse_weak	33	0.36	5000.0	carrier_noncarrier	4640	truth	0.0
introgressed_pulse_weak	33	0.36	5000.0	noncarrier_noncarrier	4092	truth	0.003421309872922776
introgressed_pulse_weak	33	0.36	5000.0	overall	10000	decode	0.0041
introgressed_pulse_weak	33	0.36	5000.0	overall	10000	decode_meanp	0.04598572663
introgressed_pulse_weak	33	0.36	10000.0	overall	10000	truth	0.0063
introgressed_pulse_weak	33	0.36	10000.0	carrier_carrier	1268	truth	0.01892744479495268
introgressed_pulse_weak	33	0.36	10000.0	carrier_noncarrier	4640	truth	0.0
introgressed_pulse_weak	33	0.36	10000.0	noncarrier_noncarrier	4092	truth	0.009530791788856305
introgressed_pulse_weak	33	0.36	10000.0	overall	10000	decode	0.0275
introgressed_pulse_weak	33	0.36	10000.0	overall	10000	decode_meanp	0.08646695857
introgressed_pulse_weak	33	0.36	20000.0	overall	10000	truth	0.0427
introgressed_pulse_weak	33	0.36	20000.0	carrier_carrier	1268	truth	0.15851735015772872
introgressed_pulse_weak	33	0.36	20000.0	carrier_noncarrier	4640	truth	0.0
introgressed_pulse_weak	33	0.36	20000.0	noncarrier_noncarrier	4092	truth	0.0552297165200391
introgressed_pulse_weak	33	0.36	20000.0	overall	10000	decode	0.0851
introgressed_pulse_weak	33	0.36	20000.0	overall	10000	decode_meanp	0.1487091376
introgressed_pulse_weak	33	0.36	30000.0	overall	10000	truth	0.1549
introgressed_pulse_weak	33	0.36	30000.0	carrier_carrier	1268	truth	0.25236593059936907
introgressed_pulse_weak	33	0.36	30000.0	carrier_noncarrier	4640	truth	0.0
introgressed_pulse_weak	33	0.36	30000.0	noncarrier_noncarrier	4092	truth	0.3003421309872923
introgressed_pulse_weak	33	0.36	30000.0	overall	10000	decode	0.1452
introgressed_pulse_weak	33	0.36	30000.0	overall	10000	decode_meanp	0.1942702509
introgressed_pulse_weak	33	0.36	40000.0	overall	10000	truth	0.1776
introgressed_pulse_weak	33	0.36	40000.0	carrier_carrier	1268	truth	0.4029968454258675
introgressed_pulse_weak	33	0.36	40000.0	carrier_noncarrier	4640	truth	0.0
introgressed_pulse_weak	33	0.36	40000.0	noncarrier_noncarrier	4092	truth	0.30913978494623656
introgressed_pulse_weak	33	0.36	40000.0	overall	10000	decode	0.1895
introgressed_pulse_weak	33	0.36	40000.0	overall	10000	decode_meanp	0.2296946428
introgressed_pulse_weak	33	0.36	50000.0	overall	10000	truth	0.2571
introgressed_pulse_weak	33	0.36	50000.0	carrier_carrier	1268	truth	1.0
introgressed_pulse_weak	33	0.36	50000.0	carrier_noncarrier	4640	truth	0.0
introgressed_pulse_weak	33	0.36	50000.0	noncarrier_noncarrier	4092	truth	0.3184261974584555
introgressed_pulse_weak	33	0.36	50000.0	overall	10000	decode	0.2223
introgressed_pulse_weak	33	0.36	50000.0	overall	10000	decode_meanp	0.2586281664
introgressed_pulse_weak	34	0.17	1000.0	overall	10000	truth	0.0003
introgressed_pulse_weak	34	0.17	1000.0	carrier_carrier	280	truth	0.0
introgressed_pulse_weak	34	0.17	1000.0	carrier_noncarrier	2833	truth	0.0
introgressed_pulse_weak	34	0.17	1000.0	noncarrier_noncarrier	6887	truth	0.00043560331058516046
introgressed_pulse_weak	34	0.17	1000.0	overall	10000	decode	0.0004
introgressed_pulse_weak	34	0.17	1000.0	overall	10000	decode_meanp	0.007224392716
introgressed_pulse_weak	34	0.17	5000.0	overall	10000	truth	0.0025
introgressed_pulse_weak	34	0.17	5000.0	carrier_carrier	280	truth	0.014285714285714285
introgressed_pulse_weak	34	0.17	5000.0	carrier_noncarrier	2833	truth	0.0
introgressed_pulse_weak	34	0.17	5000.0	noncarrier_noncarrier	6887	truth	0.003049223174096123
introgressed_pulse_weak	34	0.17	5000.0	overall	10000	decode	0.0033
introgressed_pulse_weak	34	0.17	5000.0	overall	10000	decode_meanp	0.03398477468
introgressed_pulse_weak	34	0.17	10000.0	overall	10000	truth	0.0067
introgressed_pulse_weak	34	0.17	10000.0	carrier_carrier	280	truth	0.07857142857142857
introgressed_pulse_weak	34	0.17	10000.0	carrier_noncarrier	2833	truth	0.0
introgressed_pulse_weak	34	0.17	10000.0	noncarrier_noncarrier	6887	truth	0.006534049658777407
introgressed_pulse_weak	34	0.17	10000.0	overall	10000	decode	0.0198
introgressed_pulse_weak	34	0.17	10000.0	overall	10000	decode_meanp	0.06216509061
introgressed_pulse_weak	34	0.17	20000.0	overall	10000	truth	0.0384
introgressed_pulse_weak	34	0.17	20000.0	carrier_carrier	280	truth	0.5285714285714286
introgressed_pulse_weak	34	0.17	20000.0	carrier_noncarrier	2833	truth	0.0
introgressed_pulse_weak	34	0.17	20000.0	noncarrier_noncarrier	6887	truth	0.034267460432699286
introgressed_pulse_weak	34	0.17	20000.0	overall	10000	decode	0.0686
introgressed_pulse_weak	34	0.17	20000.0	overall	10000	decode_meanp	0.1047490239
introgressed_pulse_weak	34	0.17	30000.0	overall	10000	truth	0.0911
introgressed_pulse_weak	34	0.17	30000.0	carrier_carrier	280	truth	1.0
introgressed_pulse_weak	34	0.17	30000.0	carrier_noncarrier	2833	truth	0.0
introgressed_pulse_weak	34	0.17	30000.0	noncarrier_noncarrier	6887	truth	0.09162189632641209
introgressed_pulse_weak	34	0.17	30000.0	overall	10000	decode	0.1059
introgressed_pulse_weak	34	0.17	30000.0	overall	10000	decode_meanp	0.1349896897
introgressed_pulse_weak	34	0.17	40000.0	overall	10000	truth	0.1304
introgressed_pulse_weak	34	0.17	40000.0	carrier_carrier	280	truth	1.0
introgressed_pulse_weak	34	0.17	40000.0	carrier_noncarrier	2833	truth	0.0
introgressed_pulse_weak	34	0.17	40000.0	noncarrier_noncarrier	6887	truth	0.1486859300130681
introgressed_pulse_weak	34	0.17	40000.0	overall	10000	decode	0.1388
introgressed_pulse_weak	34	0.17	40000.0	overall	10000	decode_meanp	0.157575089
introgressed_pulse_weak	34	0.17	50000.0	overall	10000	truth	0.1893
introgressed_pulse_weak	34	0.17	50000.0	carrier_carrier	280	truth	1.0
introgressed_pulse_weak	34	0.17	50000.0	carrier_noncarrier	2833	truth	0.0
introgressed_pulse_weak	34	0.17	50000.0	noncarrier_noncarrier	6887	truth	0.23420937999128794
introgressed_pulse_weak	34	0.17	50000.0	overall	10000	decode	0.1593
introgressed_pulse_weak	34	0.17	50000.0	overall	10000	decode_meanp	0.1751968571
introgressed_pulse_weak	35	0.265	1000.0	overall	10000	truth	0.0002
introgressed_pulse_weak	35	0.265	1000.0	carrier_carrier	689	truth	0.001451378809869376
introgressed_pulse_weak	35	0.265	1000.0	carrier_noncarrier	3889	truth	0.0
introgressed_pulse_weak	35	0.265	1000.0	noncarrier_noncarrier	5422	truth	0.00018443378827001107
introgressed_pulse_weak	35	0.265	1000.0	overall	10000	decode	0.0004
introgressed_pulse_weak	35	0.265	1000.0	overall	10000	decode_meanp	0.004608043375
introgressed_pulse_weak	35	0.265	5000.0	overall	10000	truth	0.0028
introgressed_pulse_weak	35	0.265	5000.0	carrier_carrier	689	truth	0.013062409288824383
introgressed_pulse_weak	35	0.265	5000.0	carrier_noncarrier	3889	truth	0.0
introgressed_pulse_weak	35	0.265	5000.0	noncarrier_noncarrier	5422	truth	0.0035042419771302105
introgressed_pulse_weak	35	0.265	5000.0	overall	10000	decode	0.0041
introgressed_pulse_weak	35	0.265	5000.0	overall	10000	decode_meanp	0.02111119895
introgressed_pulse_weak	35	0.265	10000.0	overall	10000	truth	0.007
introgressed_pulse_weak	35	0.265	10000.0	carrier_carrier	689	truth	0.04354136429608128
introgressed_pulse_weak	35	0.265	10000.0	carrier_noncarrier	3889	truth	0.0
introgressed_pulse_weak	35	0.265	10000.0	noncarrier_noncarrier	5422	truth	0.0073773515308004425
introgressed_pulse_weak	35	0.265	10000.0	overall	10000	decode	0.0144
introgressed_pulse_weak	35	0.265	10000.0	overall	10000	decode_meanp	0.03895676421
introgressed_pulse_weak	35	0.265	20000.0	overall	10000	truth	0.0396
introgressed_pulse_weak	35	0.265	20000.0	carrier_carrier	689	truth	0.25544267053701014
introgressed_pulse_weak	35	0.265	20000.0	carrier_noncarrier	3889	truth	0.0
introgressed_pulse_weak	35	0.265	20000.0	noncarrier_noncarrier	5422	truth	0.04057543341940244
introgressed_pulse_weak	35	0.265	20000.0	overall	10000	decode	0.0424
introgressed_pulse_weak	35	0.265	20000.0	overall	10000	decode_meanp	0.0689359104
introgressed_pulse_weak	35	0.265	30000.0	overall	10000	truth	0.0785
introgressed_pulse_weak	35	0.265	30000.0	carrier_carrier	689	truth	0.4746008708272859
introgressed_pulse_weak	35	0.265	30000.0	carrier_noncarrier	3889	truth	0.0
introgressed_pulse_weak	35	0.265	30000.0	noncarrier_noncarrier	5422	truth	0.08447067502766507
introgressed_pulse_weak	35	0.265	30000.0	overall	10000	decode	0.0592
introgressed_pulse_weak	35	0.265	30000.0	overall	10000	decode_meanp	0.09422335093
introgressed_pulse_weak	35	0.265	40000.0	overall	10000	truth	0.093
introgressed_pulse_weak	35	0.265	40000.0	carrier_carrier	689	truth	0.4746008708272859
introgressed_pulse_weak	35	0.265	40000.0	carrier_noncarrier	3889	truth	0.0
introgressed_pulse_weak	35	0.265	40000.0	noncarrier_noncarrier	5422	truth	0.11121357432681667
introgressed_pulse_weak	35	0.265	40000.0	overall	10000	decode	0.0759
introgressed_pulse_weak	35	0.265	40000.0	overall	10000	decode_meanp	0.1167149791
introgressed_pulse_weak	35	0.265	50000.0	overall	10000	truth	0.1238
introgressed_pulse_weak	35	0.265	50000.0	carrier_carrier	689	truth	0.4746008708272859
introgressed_pulse_weak	35	0.265	50000.0	carrier_noncarrier	3889	truth	0.0
introgressed_pulse_weak	35	0.265	50000.0	noncarrier_noncarrier	5422	truth	0.1680191811139801
introgressed_pulse_weak	35	0.265	50000.0	overall	10000	decode	0.0905
introgressed_pulse_weak	35	0.265	50000.0	overall	10000	decode_meanp	0.137282738
introgressed_pulse_weak	36	0.38	1000.0	overall	10000	truth	0.0001
introgressed_pulse_weak	36	0.38	1000.0	carrier_carrier	1416	truth	0.0
introgressed_pulse_weak	36	0.38	1000.0	carrier_noncarrier	4739	truth	0.0
introgressed_pulse_weak	36	0.38	1000.0	noncarrier_noncarrier	3845	truth	0.0002600780234070221
introgressed_pulse_weak	36	0.38	1000.0	overall	10000	decode	0.0004
introgressed_pulse_weak	36	0.38	1000.0	overall	10000	decode_meanp	0.01237876805
introgressed_pulse_weak	36	0.38	5000.0	overall	10000	truth	0.0026
introgressed_pulse_weak	36	0.38	5000.0	carrier_carrier	1416	truth	0.009180790960451978
introgressed_pulse_weak	36	0.38	5000.0	carrier_noncarrier	4739	truth	0.0
introgressed_pulse_weak	36	0.38	5000.0	noncarrier_noncarrier	3845	truth	0.0033810143042912874
introgressed_pulse_weak	36	0.38	5000.0	overall	10000	decode	0.004
introgressed_pulse_weak	36	0.38	5000.0	overall	10000	decode_meanp	0.05722548702
introgressed_pulse_weak	36	0.38	10000.0	overall	10000	truth	0.0061
introgressed_pulse_weak	36	0.38	10000.0	carrier_carrier	1416	truth	0.016242937853107344
introgressed_pulse_weak	36	0.38	10000.0	carrier_noncarrier	4739	truth	0.0
introgressed_pulse_weak	36	0.38	10000.0	noncarrier_noncarrier	3845	truth	0.00988296488946684
introgressed_pulse_weak	36	0.38	10000.0	overall	10000	decode	0.0281
introgressed_pulse_weak	36	0.38	10000.0	overall	10000	decode_meanp	0.1019527719
introgressed_pulse_weak	36	0.38	20000.0	overall	10000	truth	0.0547
