onset_years,source,pair_class,position_0based,mean_tmrca_years,mean_tmrca_years_n_regions,mean_tmrca_years_lower95,mean_tmrca_years_upper95,frac_recent_5000,frac_recent_5000_n_regions,frac_recent_5000_lower95,frac_recent_5000_upper95,frac_recent_10000,frac_recent_10000_n_regions,frac_recent_10000_lower95,frac_recent_10000_upper95,frac_recent_20000,frac_recent_20000_n_regions,frac_recent_20000_lower95,frac_recent_20000_upper95,frac_recent_30000,frac_recent_30000_n_regions,frac_recent_30000_lower95,frac_recent_30000_upper95,frac_recent_40000,frac_recent_40000_n_regions,frac_recent_40000_lower95,frac_recent_40000_upper95,frac_recent_50000,frac_recent_50000_n_regions,frac_recent_50000_lower95,frac_recent_50000_upper95
10000,truth,ref/ref,8700000,470024.775,100,411037.952,529011.598,0.00267896474,100,0.00251802082,0.00283990865,0.00740034191,100,0.00710868881,0.007691995,0.046530622,100,0.0443487747,0.0487124694,0.101823342,100,0.0961232744,0.10752341,0.157641332,100,0.148019308,0.167263356,0.204198486,100,0.193319811,0.215077162
10000,truth,ref/ref,8710000,475188.34,100,414926.416,535450.263,0.00267711275,100,0.00251317406,0.00284105145,0.00740773243,100,0.00710389924,0.00771156562,0.0466764584,100,0.0445030427,0.0488498741,0.101387364,100,0.0960072639,0.106767464,0.160946057,100,0.151003383,0.170888731,0.203888483,100,0.192671021,0.215105945
10000,truth,ref/ref,8720000,511391.399,100,439986.298,582796.499,0.00266167106,100,0.00250144923,0.0028218929,0.00741624822,100,0.00711428992,0.00771820652,0.0458474349,100,0.0437041281,0.0479907417,0.101131548,100,0.0957235739,0.106539522,0.160040325,100,0.150552398,0.169528252,0.201841331,100,0.190339216,0.213343445
10000,truth,ref/ref,8730000,461535.064,100,406291.246,516778.881,0.00271234128,100,0.00254613475,0.00287854781,0.00745014427,100,0.00715963824,0.00774065031,0.0457560537,100,0.0434984576,0.0480136499,0.10148809,100,0.0961921974,0.106783983,0.158672098,100,0.149341345,0.168002851,0.207899742,100,0.195032008,0.220767475
10000,truth,ref/ref,8740000,485679.682,100,424265.782,547093.583,0.00273993937,100,0.00257059322,0.00290928552,0.00742635071,100,0.00713061077,0.00772209064,0.0451778056,100,0.0431053657,0.0472502454,0.100810182,100,0.0959927009,0.105627663,0.158928383,100,0.147938174,0.169918591,0.205366663,100,0.191452961,0.219280366
10000,truth,ref/ref,8750000,545538.738,100,476120.24,614957.236,0.00274095219,100,0.00257731817,0.0029045862,0.00745736297,100,0.00715594937,0.00775877658,0.0450792956,100,0.0432238355,0.0469347558,0.100857522,100,0.0958528567,0.105862187,0.158259213,100,0.147568558,0.168949868,0.205252205,100,0.19187694,0.218627469
10000,truth,ref/ref,8760000,557280.328,100,490393.499,624167.157,0.00273374376,100,0.00257247346,0.00289501405,0.00740502888,100,0.0071090649,0.00770099285,0.0452500814,100,0.0434528839,0.0470472788,0.101784614,100,0.0966904507,0.106878776,0.158278383,100,0.147977139,0.168579627,0.202797025,100,0.190229218,0.215364832
10000,truth,ref/ref,8770000,528771.429,100,470416.415,587126.442,0.00272545285,100,0.00255931542,0.00289159029,0.00739323647,100,0.0070773449,0.00770912805,0.0454173863,100,0.0436153509,0.0472194218,0.103284757,100,0.0978783707,0.108691143,0.159231709,100,0.148556382,0.169907037,0.203444687,100,0.190478478,0.216410895
10000,truth,ref/ref,8780000,516636.311,100,461908.376,571364.246,0.00272756637,100,0.00256054868,0.00289458406,0.0073763765,100,0.0070676197,0.0076851333,0.0452385053,100,0.0434277915,0.047049219,0.104142503,100,0.0984867825,0.109798224,0.162251068,100,0.151242498,0.173259639,0.205880367,100,0.192908055,0.218852679
10000,truth,ref/ref,8790000,465521.331,100,409636.85,521405.812,0.00272073681,100,0.00255801805,0.00288345556,0.00734679901,100,0.00704946144,0.00764413657,0.0456297733,100,0.0438010649,0.0474584817,0.105285019,100,0.0992293469,0.111340692,0.164235504,100,0.153129293,0.175341716,0.210728657,100,0.196243685,0.225213629
10000,truth,ref/ref,8800000,439197.65,100,386301.948,492093.353,0.00272143511,100,0.00255518103,0.00288768919,0.00734990273,100,0.00707292338,0.00762688208,0.0455139322,100,0.0437078754,0.0473199889,0.105400095,100,0.0994450458,0.111355145,0.164318702,100,0.153551973,0.175085431,0.213569601,100,0.197415312,0.22972389
10000,truth,ref/ref,8810000,529492.629,100,454219.169,604766.088,0.00271998008,100,0.00255243893,0.00288752124,0.00728804899,100,0.00699282422,0.00758327375,0.0453394754,100,0.0435858566,0.0470930942,0.102943573,100,0.0973896299,0.108497516,0.161127655,100,0.151063181,0.17119213,0.210280907,100,0.194480556,0.226081257
10000,truth,ref/ref,8820000,495010.63,100,425455.521,564565.74,0.00270516557,100,0.00254691948,0.00286341165,0.00725585527,100,0.0069663232,0.00754538734,0.0455875045,100,0.0437767167,0.0473982923,0.102267349,100,0.0968323762,0.107702323,0.157392595,100,0.147548164,0.167237027,0.212003299,100,0.194335032,0.229671566
10000,truth,ref/ref,8830000,487475.78,100,432908.293,542043.267,0.00269917364,100,0.00254334442,0.00285500286,0.00730792308,100,0.00702823698,0.00758760917,0.0452481293,100,0.0433485043,0.0471477543,0.101155978,100,0.0956730332,0.106638922,0.155259074,100,0.145578998,0.164939149,0.207448205,100,0.190337345,0.224559064
10000,truth,ref/ref,8840000,544995.608,100,476264.997,613726.218,0.00270428843,100,0.00254671114,0.00286186571,0.00730490347,100,0.00702271993,0.00758708702,0.0453400874,100,0.0435351909,0.0471449839,0.101617033,100,0.0962853487,0.106948717,0.154913465,100,0.145871618,0.163955312,0.207392588,100,0.190812451,0.223972725
10000,truth,ref/ref,8850000,524124.867,100,464359.778,583889.957,0.00270271705,100,0.0025424994,0.0028629347,0.00728522838,100,0.00701585325,0.0075546035,0.0457130168,100,0.0439038794,0.0475221542,0.102815398,100,0.0966580789,0.108972717,0.157082198,100,0.147534453,0.166629943,0.20894746,100,0.193311408,0.224583512
10000,truth,ref/ref,8860000,538323.935,100,461758.478,614889.392,0.00267389825,100,0.00251895095,0.00282884555,0.0072309334,100,0.00695652503,0.00750534177,0.0456336856,100,0.043883515,0.0473838562,0.101663187,100,0.095450661,0.107875713,0.15302499,100,0.144881739,0.161168241,0.20509698,100,0.19049826,0.219695699
10000,truth,ref/ref,8870000,494212.931,100,423458.256,564967.605,0.00268443457,100,0.00253081224,0.0028380569,0.00730306231,100,0.00701595158,0.00759017303,0.0453346958,100,0.0436436345,0.0470257571,0.10199968,100,0.0958122106,0.10818715,0.155158799,100,0.146423816,0.163893781,0.203677667,100,0.190146675,0.217208658
10000,truth,ref/ref,8880000,511015.244,100,440742.452,581288.036,0.00268861208,100,0.00253852084,0.00283870332,0.00734064261,100,0.00703848694,0.00764279828,0.0458140292,100,0.0440686634,0.0475593951,0.102412831,100,0.0961459103,0.108679751,0.156369075,100,0.147672719,0.16506543,0.20741845,100,0.191658721,0.223178178
10000,truth,ref/ref,8890000,484178.113,100,429841.904,538514.321,0.00268423333,100,0.00253983521,0.00282863144,0.00734799259,100,0.00706591025,0.00763007492,0.0455451704,100,0.0437508553,0.0473394856,0.101139287,100,0.0953795596,0.106899014,0.155335167,100,0.146221221,0.164449114,0.208986523,100,0.193173116,0.22479993
10000,truth,ref/ref,8900000,512459.977,100,452006.318,572913.636,0.00267578133,100,0.00253414655,0.00281741611,0.0073879538,100,0.00710411266,0.00767179494,0.0450820842,100,0.0433107539,0.0468534144,0.101587951,100,0.0956578357,0.107518066,0.155966695,100,0.14686694,0.165066449,0.205471985,100,0.190085468,0.220858502
10000,truth,ref/ref,8910000,478567.936,100,416159.476,540976.396,0.0026892206,100,0.0025460654,0.0028323758,0.00741484654,100,0.00713507179,0.00769462128,0.045372385,100,0.0436361268,0.0471086432,0.102304508,100,0.0966448134,0.107964203,0.155927044,100,0.146386306,0.165467782,0.205796143,100,0.191533191,0.220059094
10000,truth,ref/ref,8920000,470992.757,100,408381.063,533604.452,0.00271485066,100,0.00257510638,0.00285459493,0.00744715079,100,0.00716950962,0.00772479195,0.0451705751,100,0.0435186777,0.0468224724,0.101923104,100,0.0962690303,0.107577177,0.156410874,100,0.147015119,0.165806628,0.203956906,100,0.191237609,0.216676204
10000,truth,ref/ref,8930000,457352.952,100,399971.898,514734.006,0.00272439992,100,0.00258259084,0.00286620901,0.00744744753,100,0.00717427483,0.00772062022,0.0451031311,100,0.0434824566,0.0467238057,0.100769303,100,0.0955515869,0.10598702,0.153253716,100,0.144490912,0.16201652,0.200067619,100,0.18776868,0.212366559
10000,truth,ref/ref,8940000,478654.476,100,415569.311,541739.642,0.00270123748,100,0.00256356068,0.00283891429,0.00737400213,100,0.0071205347,0.00762746956,0.0451629303,100,0.0435534373,0.0467724233,0.101130405,100,0.0958491838,0.106411625,0.154829955,100,0.146149325,0.163510586,0.201927802,100,0.188781621,0.215073984
10000,truth,ref/ref,8950000,538178.005,100,457924.013,618431.998,0.00269496431,100,0.00255739768,0.00283253094,0.00736300382,100,0.00712142937,0.00760457826,0.0452152312,100,0.0435335111,0.0468969512,0.100325714,100,0.0953137512,0.105337677,0.156878201,100,0.148354091,0.165402311,0.19991105,100,0.187282188,0.212539913
10000,truth,ref/ref,8960000,535118.303,100,458974.303,611262.302,0.00270358046,100,0.00256250984,0.00284465108,0.00730192064,100,0.0070536564,0.00755018489,0.0452108695,100,0.0434928818,0.0469288571,0.0984936643,100,0.0935625373,0.103424791,0.154576515,100,0.146588478,0.162564553,0.196506921,100,0.185046086,0.207967757
10000,truth,ref/ref,8970000,533712.627,100,461957.928,605467.325,0.00270035607,100,0.00255632544,0.00284438671,0.00735125942,100,0.00710515327,0.00759736556,0.0452596842,100,0.0434856218,0.0470337466,0.10023687,100,0.0952063434,0.105267397,0.156828142,100,0.14846609,0.165190194,0.199517658,100,0.187791205,0.211244111
10000,truth,ref/ref,8980000,589919.551,100,513622.303,666216.799,0.00270827922,100,0.00257154467,0.00284501378,0.00732499344,100,0.00707885699,0.0075711299,0.0449155653,100,0.0431325404,0.0466985901,0.101111223,100,0.0957474756,0.106474971,0.158795987,100,0.150197876,0.167394098,0.201403363,100,0.190206497,0.212600229
10000,truth,ref/ref,8990000,514639.128,100,457916.89,571361.365,0.00270347897,100,0.00256241254,0.0028445454,0.00735151315,100,0.00711855205,0.00758447425,0.0447692769,100,0.0429417066,0.0465968471,0.0989561832,100,0.0938589739,0.104053392,0.154248385,100,0.146046374,0.162450396,0.196369405,100,0.185427915,0.207310896
10000,truth,ref/ref,9000000,467221.452,100,403646.757,530796.147,0.00271152262,100,0.00256832715,0.00285471809,0.00740568181,100,0.00718141227,0.00762995135,0.0448056315,100,0.0428785297,0.0467327333,0.100749044,100,0.0953922693,0.106105819,0.156250916,100,0.147216665,0.165285167,0.199561394,100,0.187916822,0.211205966
10000,truth,ref/ref,9010000,498867.455,100,436232.454,561502.456,0.00271868154,100,0.0025784491,0.00285891397,0.00739650625,100,0.00716471498,0.00762829752,0.0448265436,100,0.0428536722,0.0467994151,0.100751138,100,0.0955039109,0.105998366,0.155394663,100,0.146609788,0.164179537,0.199871198,100,0.186882783,0.212859614
10000,truth,ref/ref,9020000,494861.7,100,445832.086,543891.314,0.00270288227,100,0.00255484113,0.00285092341,0.00732356254,100,0.00707122313,0.00757590195,0.0449376363,100,0.0430099303,0.0468653422,0.101701884,100,0.0964944601,0.106909307,0.15445233,100,0.146215821,0.162688839,0.201014495,100,0.188335739,0.213693251
10000,truth,ref/ref,9030000,493451.802,100,436033.495,550870.109,0.00270911287,100,0.00256473438,0.00285349135,0.0073072903,100,0.00705096403,0.00756361657,0.044695294,100,0.0429633003,0.0464272877,0.101141827,100,0.0959389975,0.106344656,0.15296239,100,0.144620054,0.161304726,0.201747609,100,0.189052688,0.21444253
10000,truth,ref/ref,9040000,536632.195,100,471193.61,602070.781,0.00271191908,100,0.0025695227,0.00285431546,0.00735068699,100,0.00708979557,0.00761157842,0.044701258,100,0.0429078249,0.0464946912,0.0996944628,100,0.0947581735,0.104630752,0.153360781,100,0.144233411,0.162488152,0.201289955,100,0.189186681,0.213393228
10000,truth,ref/ref,9050000,507317.876,100,434184.25,580451.502,0.00273197845,100,0.00259146736,0.00287248955,0.00732457045,100,0.00706214635,0.00758699456,0.0442530696,100,0.0426120888,0.0458940504,0.099535462,100,0.0944740098,0.104596914,0.15384006,100,0.14471835,0.16296177,0.199329896,100,0.187114319,0.211545474
10000,truth,ref/ref,9060000,558111.282,100,472308.098,643914.467,0.00273147184,100,0.00259553332,0.00286741036,0.00729156111,100,0.00703779073,0.00754533149,0.044165755,100,0.0424786965,0.0458528136,0.10002352,100,0.0949010572,0.105145983,0.156244095,100,0.14650191,0.16598628,0.201930579,100,0.188327219,0.21553394
10000,truth,ref/ref,9070000,474278.677,100,403416.822,545140.533,0.00274116657,100,0.00260251511,0.00287981803,0.00731763739,100,0.0070552,0.00758007478,0.0442748422,100,0.0425812845,0.0459683999,0.100992374,100,0.0959597994,0.106024949,0.157454251,100,0.147815721,0.167092782,0.20606849,100,0.19228013,0.21985685
10000,truth,ref/ref,9080000,445875.413,100,398027.671,493723.155,0.0027477753,100,0.002607002,0.00288854861,0.00725051642,100,0.00700120739,0.00749982546,0.0444147965,100,0.0425886716,0.0462409213,0.101291705,100,0.0960678161,0.106515593,0.158101166,100,0.14847271,0.167729622,0.208360585,100,0.195145344,0.221575826
10000,truth,ref/ref,9090000,527829.408,100,465409.957,590248.859,0.00275025595,100,0.00261060882,0.00288990308,0.00726810682,100,0.0070070531,0.00752916054,0.0443434057,100,0.0425296599,0.0461571515,0.101136518,100,0.0955701719,0.106702864,0.159373823,100,0.149919146,0.168828499,0.207977983,100,0.194904323,0.221051643
10000,truth,ref/ref,9100000,509870.976,100,446652.151,573089.801,0.00276633351,100,0.00261810436,0.00291456266,0.00722138088,100,0.00694647339,0.00749628838,0.0444942723,100,0.0425694832,0.0464190614,0.102809623,100,0.096731843,0.108887402,0.15642347,100,0.147004592,0.165842348,0.201618672,100,0.189755267,0.213482076
10000,truth,ref/ref,9110000,535610.358,100,461871.954,609348.762,0.0027818831,100,0.00263356378,0.00293020242,0.00728416605,100,0.00700262938,0.00756570272,0.0444865643,100,0.0425926083,0.0463805204,0.101993743,100,0.0960372246,0.107950261,0.154480044,100,0.145248024,0.163712065,0.202385791,100,0.187982792,0.21678879
10000,truth,ref/ref,9120000,476881.194,100,423927.293,529835.095,0.00280868019,100,0.00266093112,0.00295642927,0.00734440382,100,0.00706117006,0.00762763758,0.0446650989,100,0.0427181541,0.0466120437,0.10321243,100,0.0975133046,0.108911556,0.154864618,100,0.145932407,0.163796829,0.200276968,100,0.187140413,0.213413523
10000,truth,ref/ref,9130000,502864.856,100,437003.66,568726.052,0.00278492744,100,0.00263923242,0.00293062246,0.00732268815,100,0.00704136946,0.00760400685,0.0452417169,100,0.0432009449,0.0472824889,0.104069296,100,0.0982104967,0.109928095,0.15588337,100,0.146911541,0.164855199,0.204937507,100,0.190312448,0.219562566
10000,truth,ref/ref,9140000,489100.438,100,431070.199,547130.676,0.00278936743,100,0.00263982124,0.00293891361,0.00735686301,100,0.00706576957,0.00764795645,0.0452518158,100,0.0432707574,0.0472328741,0.1037969,100,0.097874049,0.109719752,0.154706085,100,0.145645463,0.163766706,0.205018898,100,0.190598944,0.219438853
10000,truth,ref/ref,9150000,509094.544,100,444382.809,573806.28,0.00280376441,100,0.002661629,0.00294589982,0.00745590967,100,0.00717046533,0.007741354,0.0456428838,100,0.0435600265,0.0477257412,0.105365493,100,0.0997992626,0.110931724,0.157836436,100,0.149123489,0.166549383,0.208706369,100,0.195648188,0.221764549
10000,truth,ref/ref,9160000,524526.7,100,459470.065,589583.334,0.00279852204,100,0.00265816276,0.00293888132,0.00747041607,100,0.0071924251,0.00774840703,0.0455173119,100,0.0434783822,0.0475562417,0.106941131,100,0.100929301,0.112952962,0.161829319,100,0.152320303,0.171338336,0.209814963,100,0.197002925,0.222627001
10000,truth,ref/ref,9170000,509764.116,100,454087.339,565440.893,0.00278662464,100,0.00264693585,0.00292631344,0.0075007894,100,0.00723029839,0.0077712804,0.0457360181,100,0.0437268734,0.0477451629,0.106112224,100,0.100436095,0.111788352,0.16003389,100,0.150808662,0.169259119,0.208408344,100,0.19707481,0.219741878
10000,truth,ref/ref,9180000,500876.2,100,439424.232,562328.168,0.00279935242,100,0.00266369815,0.00293500668,0.00758821713,100,0.00730513809,0.00787129616,0.0461788496,100,0.0442330653,0.0481246339,0.104950229,100,0.0996259147,0.110274544,0.160777888,100,0.151613388,0.169942388,0.212899274,100,0.201238827,0.224559721
10000,truth,ref/ref,9190000,459251.871,100,404535.813,513967.93,0.00279002909,100,0.00265544692,0.00292461127,0.00755284897,100,0.00725471174,0.00785098621,0.0459522204,100,0.0440264381,0.0478780027,0.104726496,100,0.0992046915,0.110248301,0.161675001,100,0.151165567,0.172184435,0.217920139,100,0.205097508,0.23074277
10000,truth,ref/ref,9200000,491223.985,100,428489.941,553958.03,0.0028002857,100,0.00266889735,0.00293167405,0.00757232146,100,0.00727338368,0.00787125924,0.0466211183,100,0.0446710155,0.048571221,0.106172628,100,0.10025805,0.112087206,0.162823652,100,0.152772746,0.172874557,0.215865521,100,0.203848794,0.227882247
10000,truth,ref/ref,9210000,562922.878,100,498784.408,627061.347,0.00278759854,100,0.00265587661,0.00291932046,0.00760397446,100,0.00731285521,0.00789509372,0.0465568557,100,0.0446570962,0.0484566152,0.105029168,100,0.09898447,0.111073865,0.162027907,100,0.152704437,0.171351376,0.216195759,100,0.204073878,0.22831764
10000,truth,ref/ref,9220000,542166.906,100,478929.676,605404.137,0.00280049875,100,0.00266512605,0.00293587146,0.00760768041,100,0.00731279019,0.00790257064,0.0465810763,100,0.0446570835,0.048505069,0.106604968,100,0.1002168,0.112993137,0.161234825,100,0.15214924,0.170320409,0.212677728,100,0.200961484,0.224393972
10000,truth,ref/ref,9230000,530419.503,100,451122.516,609716.49,0.00280500823,100,0.0026718176,0.00293819886,0.00757786684,100,0.00728966012,0.00786607356,0.0461615092,100,0.0444043093,0.0479187091,0.104892205,100,0.0992891547,0.110495254,0.158991979,100,0.150897791,0.167086168,0.212676682,100,0.199718941,0.225634423
10000,truth,ref/ref,9240000,503125.44,100,440294.774,565956.106,0.00280726934,100,0.00267276996,0.00294176872,0.00768189309,100,0.00737330664,0.00799047955,0.0468540376,100,0.0450000454,0.0487080298,0.105216847,100,0.0997620063,0.110671688,0.159477026,100,0.151803716,0.167150335,0.212508975,100,0.200890557,0.224127394
10000,truth,ref/ref,9250000,467444.303,100,415856.088,519032.518,0.00279259992,100,0.00266187336,0.00292332648,0.0077162844,100,0.00741116632,0.00802140249,0.0470122224,100,0.0450818654,0.0489425794,0.105951774,100,0.100819509,0.111084039,0.160895499,100,0.152642542,0.169148456,0.212457632,100,0.200598448,0.224316817
10000,truth,ref/ref,9260000,488713.391,100,422818.806,554607.976,0.00279436074,100,0.00266031535,0.00292840613,0.00774276011,100,0.00743486794,0.00805065227,0.0472345303,100,0.0453034849,0.0491655757,0.106213605,100,0.101245482,0.111181728,0.159866427,100,0.151745835,0.167987019,0.208799312,100,0.19824669,0.219351935
10000,truth,ref/ref,9270000,455093.081,100,396787.358,513398.804,0.00278542514,100,0.00265186314,0.00291898713,0.00775343475,100,0.00744200619,0.0080648633,0.0474657981,100,0.0454659706,0.0494656257,0.108865609,100,0.103376633,0.114354586,0.162621356,100,0.154187384,0.171055327,0.209887576,100,0.199350242,0.22042491
10000,truth,ref/ref,9280000,521998.422,100,442951.56,601045.284,0.00277883923,100,0.00264174577,0.0029159327,0.00775867907,100,0.00743640014,0.00808095799,0.0472635865,100,0.0452463024,0.0492808706,0.10844916,100,0.10280865,0.11408967,0.161109659,100,0.152257714,0.169961604,0.209368852,100,0.198599325,0.220138378
10000,truth,ref/ref,9290000,465499.415,100,417409.365,513589.465,0.00277096259,100,0.00263706415,0.00290486104,0.00767695258,100,0.00736582428,0.00798808088,0.0472913407,100,0.0452466685,0.049336013,0.10750124,100,0.102076258,0.112926223,0.160675636,100,0.151511781,0.169839492,0.20701629,100,0.196027609,0.218004972
10000,truth,ref/ref,9300000,455354.753,100,396046.259,514663.247,0.00274405778,100,0.0026026346,0.00288548096,0.00771763477,100,0.00741887327,0.00801639627,0.0473357019,100,0.0451759356,0.0494954682,0.107891711,100,0.102661466,0.113121957,0.163422581,100,0.153800884,0.173044279,0.211872185,100,0.199780381,0.223963988
10000,truth,ref/ref,9310000,501320.373,100,438238.398,564402.348,0.00271504177,100,0.00257493182,0.00285515172,0.00768621202,100,0.00739678053,0.0079756435,0.0472473246,100,0.0451986233,0.049296026,0.106489846,100,0.101325086,0.111654605,0.162609588,100,0.153188251,0.172030925,0.209075224,100,0.196301718,0.221848731
10000,truth,ref/ref,9320000,519402.916,100,460737.328,578068.505,0.00270449217,100,0.00256490764,0.00284407671,0.00768953069,100,0.007404767,0.00797429437,0.047154282,100,0.0451866796,0.0491218844,0.10625944,100,0.10134851,0.11117037,0.1617865,100,0.152385736,0.171187264,0.20524313,100,0.192959048,0.217527213
10000,truth,ref/ref,9330000,498069.485,100,430054.469,566084.502,0.0026904298,100,0.00255032771,0.00283053189,0.0076995628,100,0.00741682566,0.00798229995,0.047152109,100,0.0451939767,0.0491102412,0.107286568,100,0.102083842,0.112489293,0.164471469,100,0.153371806,0.175571131,0.207902268,100,0.194052166,0.221752369
10000,truth,ref/ref,9340000,514481.264,100,455896.057,573066.471,0.00269999349,100,0.0025606552,0.00283933178,0.00769238119,100,0.00740818875,0.00797657364,0.0470428748,100,0.0450543633,0.0490313863,0.105087431,100,0.099904439,0.110270424,0.161275629,100,0.150524006,0.172027252,0.20647809,100,0.192965659,0.21999052
10000,truth,ref/ref,9350000,530775.413,100,459808.624,601742.203,0.00268654811,100,0.00254484898,0.00282824723,0.00761000595,100,0.00733247325,0.00788753864,0.0466802472,100,0.0447634232,0.0485970711,0.104212408,100,0.0992951803,0.109129636,0.158653588,100,0.149604582,0.167702594,0.204479812,100,0.191482242,0.217477382
