source,pair_class,position_0based,n_pairs,mean_tmrca_years,count_recent_5000,frac_recent_5000,count_recent_10000,frac_recent_10000,count_recent_20000,frac_recent_20000,count_recent_30000,frac_recent_30000,count_recent_40000,frac_recent_40000,count_recent_50000,frac_recent_50000,replicate,onset_years,sample_af
truth,alt/alt,5000000,642,26361.95482866044,12,0.0186915887850467,27,0.0420560747663551,179,0.278816199376947,519,0.8084112149532711,519,0.8084112149532711,519,0.8084112149532711,25,10000,0.2475
truth,all pairs,5000000,10000,889101.6327186757,28,0.0028,79,0.0079,647,0.0647,1210,0.121,1497,0.1497,1697,0.1697,25,10000,0.2475
decoded,ref/ref,5000000,9119,495670.992085304,53,0.0058120407939467,384,0.0421098804693497,1765,0.1935519245531308,2632,0.2886281390503344,3193,0.350148042548525,3854,0.4226340607522754,26,10000,0.045
decoded,alt/ref,5000000,854,1036814.6126459388,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0011709601873536,26,10000,0.045
decoded,alt/alt,5000000,27,19803.81747065096,1,0.037037037037037,9,0.3333333333333333,20,0.7407407407407407,21,0.7777777777777778,24,0.8888888888888888,24,0.8888888888888888,26,10000,0.045
decoded,all pairs,5000000,10000,540599.8159097226,54,0.0054,393,0.0393,1785,0.1785,2653,0.2653,3217,0.3217,3879,0.3879,26,10000,0.045
truth,ref/ref,5000000,9119,511016.2539753726,15,0.0016449172058339,73,0.0080052637350586,560,0.0614102423511349,1118,0.1226011624081587,2103,0.230617392257923,2238,0.2454216471104287,26,10000,0.045
truth,alt/ref,5000000,854,1094204.7047252604,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,10000,0.045
truth,alt/alt,5000000,27,15986.111111111111,2,0.074074074074074,5,0.1851851851851851,19,0.7037037037037037,27,1.0,27,1.0,27,1.0,26,10000,0.045
truth,all pairs,5000000,10000,559483.9662836796,17,0.0017,78,0.0078,579,0.0579,1145,0.1145,2130,0.213,2265,0.2265,26,10000,0.045
decoded,ref/ref,5000000,4429,271810.78204908216,39,0.0088055994581169,126,0.0284488597877624,338,0.0763151953036802,452,0.1020546398735606,543,0.1226010386091668,745,0.1682095281101829,27,10000,0.3375
decoded,alt/ref,5000000,4472,2051821.611587466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,10000,0.3375
decoded,alt/alt,5000000,1099,112215.23100800398,17,0.0154686078252957,115,0.1046405823475887,287,0.2611464968152866,536,0.4877161055505004,654,0.5950864422202001,701,0.637852593266606,27,10000,0.3375
decoded,all pairs,5000000,10000,1050292.073959233,56,0.0056,241,0.0241,625,0.0625,988,0.0988,1197,0.1197,1446,0.1446,27,10000,0.3375
truth,ref/ref,5000000,4429,247705.94377963425,26,0.0058703996387446,50,0.0112892300745089,239,0.0539625197561526,474,0.1070219011063445,620,0.1399864529239106,851,0.1921426958681417,27,10000,0.3375
truth,alt/ref,5000000,4472,1139935.7034614922,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,10000,0.3375
truth,alt/alt,5000000,1099,25314.149226569607,9,0.008189262966333,40,0.0363967242948134,322,0.2929936305732484,489,0.4449499545040946,1099,1.0,1099,1.0,27,10000,0.3375
truth,all pairs,5000000,10000,622270.2340879793,35,0.0035,90,0.009,561,0.0561,963,0.0963,1719,0.1719,1950,0.195,27,10000,0.3375
decoded,ref/ref,5000000,7939,665283.4641585314,47,0.0059201410757022,201,0.0253180501322584,618,0.0778435571230633,1018,0.1282277364907419,1354,0.1705504471595919,1636,0.2060712936138052,28,10000,0.1125
decoded,alt/ref,5000000,1954,1257372.6254190805,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0020470829068577,5,0.0025588536335721,28,10000,0.1125
decoded,alt/alt,5000000,107,180263.3611991057,5,0.0467289719626168,14,0.1308411214953271,28,0.2616822429906542,34,0.3177570093457944,36,0.3364485981308411,36,0.3364485981308411,28,10000,0.1125
decoded,all pairs,5000000,10000,775787.9711671767,52,0.0052,215,0.0215,646,0.0646,1052,0.1052,1394,0.1394,1677,0.1677,28,10000,0.1125
truth,ref/ref,5000000,7939,555164.2366796826,22,0.0027711298652223,57,0.0071797455598941,315,0.0396775412520468,1067,0.1343997984632825,1227,0.1545534702103539,1551,0.1953646554981735,28,10000,0.1125
truth,alt/ref,5000000,1954,1150174.3046981534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,10000,0.1125
truth,alt/alt,5000000,107,23669.392523364488,6,0.0560747663551401,22,0.205607476635514,55,0.514018691588785,55,0.514018691588785,107,1.0,107,1.0,28,10000,0.1125
truth,all pairs,5000000,10000,665742.2091380191,28,0.0028,79,0.0079,370,0.037,1122,0.1122,1334,0.1334,1658,0.1658,28,10000,0.1125
decoded,ref/ref,5000000,9680,293233.75187973905,50,0.0051652892561983,188,0.0194214876033057,567,0.0585743801652892,966,0.099793388429752,1369,0.1414256198347107,1759,0.1817148760330578,29,10000,0.015
decoded,alt/ref,5000000,317,1637396.6421462605,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,10000,0.015
decoded,alt/alt,5000000,3,16990.764046328713,0,0.0,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,3,1.0,3,1.0,29,10000,0.015
decoded,all pairs,5000000,10000,335760.84260483773,50,0.005,190,0.019,569,0.0569,968,0.0968,1372,0.1372,1762,0.1762,29,10000,0.015
truth,ref/ref,5000000,9680,364170.2995867769,32,0.0033057851239669,68,0.0070247933884297,513,0.052995867768595,1322,0.1365702479338843,2140,0.2210743801652892,2707,0.2796487603305785,29,10000,0.015
truth,alt/ref,5000000,317,2530247.208043115,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,10000,0.015
truth,alt/alt,5000000,3,16291.666666666666,1,0.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,3,1.0,3,1.0,29,10000,0.015
truth,all pairs,5000000,10000,432730.5739949668,33,0.0033,70,0.007,515,0.0515,1324,0.1324,2143,0.2143,2710,0.271,29,10000,0.015
decoded,ref/ref,5000000,7809,442259.4439247968,42,0.0053784095274683,171,0.0218978102189781,467,0.0598027916506594,839,0.1074401331796644,1295,0.1658342937636061,1651,0.211422717377385,30,10000,0.1125
decoded,alt/ref,5000000,2043,904652.250844322,0,0.0,0,0.0,0,0.0,2,0.0009789525208027,4,0.0019579050416054,5,0.0024473813020068,30,10000,0.1125
decoded,alt/alt,5000000,148,233801.5533635516,4,0.027027027027027,7,0.0472972972972973,22,0.1486486486486486,35,0.2364864864864864,45,0.304054054054054,50,0.3378378378378378,30,10000,0.1125
decoded,all pairs,5000000,10000,533641.1175981493,46,0.0046,178,0.0178,489,0.0489,876,0.0876,1344,0.1344,1706,0.1706,30,10000,0.1125
truth,ref/ref,5000000,7809,519666.89076706365,35,0.0044820079395569,71,0.0090920732488154,388,0.049686259444231,857,0.1097451658342937,1706,0.2184658727109745,1807,0.2313996670508387,30,10000,0.1125
truth,alt/ref,5000000,2043,1064198.1348993226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,10000,0.1125
truth,alt/alt,5000000,148,28178.20945945946,2,0.0135135135135135,12,0.081081081081081,48,0.3243243243243243,65,0.4391891891891892,130,0.8783783783783784,148,1.0,30,10000,0.1125
truth,all pairs,5000000,10000,623640.5914599316,37,0.0037,83,0.0083,436,0.0436,922,0.0922,1836,0.1836,1955,0.1955,30,10000,0.1125
decoded,ref/ref,5000000,2119,901537.1929862916,18,0.0084945729117508,87,0.0410571024067956,198,0.093440302029259,240,0.1132609721566776,292,0.1378008494572911,318,0.1500707881075979,31,10000,0.5375
decoded,alt/ref,5000000,4958,1322281.861991884,0,0.0,0,0.0,0,0.0,3,0.0006050826946349,6,0.0012101653892698,12,0.0024203307785397,31,10000,0.5375
decoded,alt/alt,5000000,2923,32230.02778578308,41,0.0140266849127608,278,0.0951077659938419,978,0.3345877523092713,1751,0.5990420800547382,2362,0.8080738966814917,2555,0.8741019500513172,31,10000,0.5375
decoded,all pairs,5000000,10000,856043.9154911557,59,0.0059,365,0.0365,1176,0.1176,1994,0.1994,2660,0.266,2885,0.2885,31,10000,0.5375
truth,ref/ref,5000000,2119,974306.6447987566,7,0.0033034450212364,21,0.0099103350637092,212,0.1000471920717319,327,0.1543180745634733,328,0.1547899952807928,419,0.1977347805568664,31,10000,0.5375
truth,alt/ref,5000000,4958,1176186.3136114017,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,10000,0.5375
truth,alt/alt,5000000,2923,25159.21142661649,11,0.0037632569278138,51,0.0174478275744098,473,0.1618200478959972,2854,0.976394115634622,2923,1.0,2923,1.0,31,10000,0.5375
truth,all pairs,5000000,10000,796962.7898213894,18,0.0018,72,0.0072,685,0.0685,3181,0.3181,3251,0.3251,3342,0.3342,31,10000,0.5375
decoded,ref/ref,5000000,4721,103708.37019581716,52,0.0110146155475534,117,0.0247828849819953,306,0.064816776106757,604,0.1279389959754289,866,0.1834357127727176,1195,0.2531243380639695,32,10000,0.3125
decoded,alt/ref,5000000,4297,1480585.6283851753,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,10000,0.3125
decoded,alt/alt,5000000,982,18774.867738375066,30,0.0305498981670061,239,0.2433808553971486,783,0.7973523421588594,899,0.9154786150712833,931,0.9480651731160896,934,0.9511201629327902,32,10000,0.3125
decoded,all pairs,5000000,10000,687012.0580984636,82,0.0082,356,0.0356,1089,0.1089,1503,0.1503,1797,0.1797,2129,0.2129,32,10000,0.3125
truth,ref/ref,5000000,4721,149905.1842829909,22,0.0046600296547341,50,0.0105909764880321,219,0.046388477017581,430,0.0910823977970768,729,0.1544164371955094,773,0.1637364965049777,32,10000,0.3125
truth,alt/ref,5000000,4297,3396645.455104785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,10000,0.3125
truth,alt/alt,5000000,982,22402.494908350305,8,0.0081466395112016,36,0.0366598778004073,447,0.455193482688391,673,0.685336048879837,982,1.0,982,1.0,32,10000,0.3125
truth,all pairs,5000000,10000,1532508.7145585262,30,0.003,86,0.0086,666,0.0666,1103,0.1103,1711,0.1711,1755,0.1755,32,10000,0.3125
decoded,ref/ref,5000000,6240,535706.6763077636,30,0.0048076923076923,173,0.0277243589743589,632,0.1012820512820512,1384,0.2217948717948717,1834,0.2939102564102564,2175,0.3485576923076923,33,10000,0.21
decoded,alt/ref,5000000,3310,1167756.2193760255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,10000,0.21
decoded,alt/alt,5000000,450,37457.45911664672,14,0.0311111111111111,105,0.2333333333333333,191,0.4244444444444444,233,0.5177777777777778,273,0.6066666666666667,344,0.7644444444444445,33,10000,0.21
decoded,all pairs,5000000,10000,722493.8602897581,44,0.0044,278,0.0278,823,0.0823,1617,0.1617,2107,0.2107,2519,0.2519,33,10000,0.21
truth,ref/ref,5000000,6240,833223.0177265541,16,0.0025641025641025,57,0.0091346153846153,263,0.0421474358974359,716,0.1147435897435897,1789,0.2866987179487179,2023,0.3241987179487179,33,10000,0.21
truth,alt/ref,5000000,3310,1357589.1534870693,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,10000,0.21
truth,alt/alt,5000000,450,18514.444444444445,3,0.0066666666666666,18,0.04,205,0.4555555555555555,450,1.0,450,1.0,450,1.0,33,10000,0.21
truth,all pairs,5000000,10000,970126.3228655896,19,0.0019,75,0.0075,468,0.0468,1166,0.1166,2239,0.2239,2473,0.2473,33,10000,0.21
decoded,ref/ref,5000000,9869,1012672.5044128252,34,0.0034451312189684,146,0.0147937987638058,490,0.0496504205086634,913,0.0925119059681832,1267,0.1283818016009727,1494,0.151383118857027,34,10000,0.0075
decoded,alt/ref,5000000,131,1515677.3199772325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,10000,0.0075
decoded,alt/alt,5000000,0,,0,,0,,0,,0,,0,,0,,34,10000,0.0075
decoded,all pairs,5000000,10000,1019261.8674967188,34,0.0034,146,0.0146,490,0.049,913,0.0913,1267,0.1267,1494,0.1494,34,10000,0.0075
truth,ref/ref,5000000,9869,1699915.6408187463,17,0.0017225656094842,66,0.0066876076603505,469,0.0475225453440064,1007,0.1020366805147431,1478,0.149761880636336,1583,0.160401256459621,34,10000,0.0075
truth,alt/ref,5000000,131,3746141.932266168,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,10000,0.0075
truth,alt/alt,5000000,0,,0,,0,,0,,0,,0,,0,,34,10000,0.0075
truth,all pairs,5000000,10000,1726721.2052367076,17,0.0017,66,0.0066,469,0.0469,1007,0.1007,1478,0.1478,1583,0.1583,34,10000,0.0075
decoded,ref/ref,5000000,6816,643872.1161207819,35,0.0051349765258215,102,0.0149647887323943,322,0.0472417840375586,544,0.0798122065727699,770,0.1129694835680751,977,0.1433392018779342,35,10000,0.1725
decoded,alt/ref,5000000,2894,1240826.3862152852,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0003455425017277,35,10000,0.1725
decoded,alt/alt,5000000,290,18761.125665889547,9,0.0310344827586206,63,0.2172413793103448,200,0.6896551724137931,264,0.9103448275862068,277,0.9551724137931036,283,0.9758620689655172,35,10000,0.1725
decoded,all pairs,5000000,10000,798502.4631629392,44,0.0044,165,0.0165,522,0.0522,808,0.0808,1047,0.1047,1261,0.1261,35,10000,0.1725
truth,ref/ref,5000000,6816,787972.1555366451,13,0.0019072769953051,50,0.0073356807511737,286,0.0419600938967136,537,0.0787852112676056,877,0.1286678403755868,1279,0.1876467136150234,35,10000,0.1725
truth,alt/ref,5000000,2894,1193340.7944728462,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,10000,0.1725
truth,alt/alt,5000000,290,15017.672413793103,3,0.0103448275862068,19,0.0655172413793103,290,1.0,290,1.0,290,1.0,290,1.0,35,10000,0.1725
truth,all pairs,5000000,10000,882870.159634219,16,0.0016,69,0.0069,576,0.0576,827,0.0827,1167,0.1167,1569,0.1569,35,10000,0.1725
decoded,ref/ref,5000000,6857,349716.7616263086,28,0.00408341840455,145,0.0211462738807058,536,0.0781682951728161,795,0.1159399154149044,955,0.1392737348694764,1215,0.1771911914831559,36,10000,0.1725
decoded,alt/ref,5000000,2840,1121522.894767969,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,10000,0.1725
decoded,alt/alt,5000000,303,29999.699075282457,8,0.0264026402640264,60,0.198019801980198,183,0.6039603960396039,228,0.7524752475247525,257,0.8481848184818482,269,0.8877887788778878,36,10000,0.1725
decoded,all pairs,5000000,10000,559222.276443244,36,0.0036,205,0.0205,719,0.0719,1023,0.1023,1212,0.1212,1484,0.1484,36,10000,0.1725
truth,ref/ref,5000000,6857,260403.43809246027,17,0.0024792183170482,44,0.0064168003500072,346,0.0504593845705118,770,0.1122940061251276,1157,0.1687326819308735,1157,0.1687326819308735,36,10000,0.1725
truth,alt/ref,5000000,2840,1162577.0684177172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,10000,0.1725
truth,alt/alt,5000000,303,21985.56105610561,4,0.0132013201320132,21,0.0693069306930693,175,0.5775577557755776,183,0.6039603960396039,303,1.0,303,1.0,36,10000,0.1725
truth,all pairs,5000000,10000,509396.68743063166,21,0.0021,65,0.0065,521,0.0521,953,0.0953,1460,0.146,1460,0.146,36,10000,0.1725
decoded,ref/ref,5000000,8870,345373.553193864,46,0.0051860202931228,213,0.0240135287485907,659,0.0742953776775648,1334,0.1503945885005637,1933,0.2179255918827508,2363,0.2664036076662908,37,10000,0.0575
decoded,alt/ref,5000000,1096,877336.7950581958,0,0.0,1,0.000912408759124,1,0.000912408759124,1,0.000912408759124,1,0.000912408759124,1,0.000912408759124,37,10000,0.0575
decoded,alt/alt,5000000,34,33631.3919278613,4,0.1176470588235294,11,0.3235294117647059,12,0.3529411764705882,16,0.4705882352941176,21,0.6176470588235294,25,0.7352941176470589,37,10000,0.0575
decoded,all pairs,5000000,10000,402616.8011538903,50,0.005,225,0.0225,672,0.0672,1351,0.1351,1955,0.1955,2389,0.2389,37,10000,0.0575
truth,ref/ref,5000000,8870,437624.49267192784,26,0.0029312288613303,84,0.0094701240135287,348,0.0392333709131905,788,0.0888387824126268,1261,0.1421645997745208,1799,0.2028184892897407,37,10000,0.0575
truth,alt/ref,5000000,1096,951686.1313868612,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,10000,0.0575
truth,alt/alt,5000000,34,17812.5,3,0.088235294117647,11,0.3235294117647059,17,0.5,34,1.0,34,1.0,34,1.0,37,10000,0.0575
truth,all pairs,5000000,10000,492538.2875,29,0.0029,95,0.0095,365,0.0365,822,0.0822,1295,0.1295,1833,0.1833,37,10000,0.0575
decoded,ref/ref,5000000,6188,499379.9275893885,29,0.0046864899806076,119,0.0192307692307692,446,0.0720749838396897,700,0.1131221719457013,881,0.1423723335488041,1007,0.1627343244990303,38,10000,0.215
decoded,alt/ref,5000000,3355,1516344.6525154302,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,10000,0.215
decoded,alt/alt,5000000,457,19070.71004845596,18,0.0393873085339168,116,0.2538293216630197,323,0.7067833698030634,401,0.8774617067833698,426,0.9321663019693656,439,0.9606126914660832,38,10000,0.215
decoded,all pairs,5000000,10000,818621.4615604548,47,0.0047,235,0.0235,769,0.0769,1101,0.1101,1307,0.1307,1446,0.1446,38,10000,0.215
truth,ref/ref,5000000,6188,221426.12718164187,16,0.0025856496444731,71,0.0114738202973497,249,0.0402391725921137,578,0.0934065934065934,915,0.1478668390433096,1686,0.2724628312863607,38,10000,0.215
truth,alt/ref,5000000,3355,1694564.026005373,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,10000,0.215
truth,alt/alt,5000000,457,18606.67396061269,3,0.0065645514223194,28,0.061269146608315,204,0.4463894967177242,457,1.0,457,1.0,457,1.0,38,10000,0.215
truth,all pairs,5000000,10000,706395.0432248028,19,0.0019,99,0.0099,453,0.0453,1035,0.1035,1372,0.1372,2143,0.2143,38,10000,0.215
decoded,ref/ref,5000000,7470,476204.8435057738,51,0.0068273092369477,254,0.0340026773761713,963,0.1289156626506024,1660,0.2222222222222222,2226,0.2979919678714859,2518,0.3370816599732262,39,10000,0.135
decoded,alt/ref,5000000,2353,1816806.480011608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,10000,0.135
decoded,alt/alt,5000000,177,52682.12409518351,9,0.0508474576271186,21,0.1186440677966101,41,0.231638418079096,70,0.3954802259887006,85,0.480225988700565,107,0.6045197740112994,39,10000,0.135
decoded,all pairs,5000000,10000,784152.0564420292,60,0.006,275,0.0275,1004,0.1004,1730,0.173,2311,0.2311,2625,0.2625,39,10000,0.135
truth,ref/ref,5000000,7470,300129.0829986613,18,0.0024096385542168,64,0.0085676037483266,376,0.050334672021419,1555,0.2081659973226238,1662,0.2224899598393574,2984,0.3994645247657296,39,10000,0.135
truth,alt/ref,5000000,2353,3091565.50661142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,10000,0.135
truth,alt/alt,5000000,177,33640.536723163845,9,0.0508474576271186,21,0.1186440677966101,55,0.3107344632768362,81,0.4576271186440678,81,0.4576271186440678,177,1.0,39,10000,0.135
truth,all pairs,5000000,10000,952237.2262056672,27,0.0027,85,0.0085,431,0.0431,1636,0.1636,1743,0.1743,3161,0.3161,39,10000,0.135
decoded,ref/ref,5000000,9845,703582.656307698,56,0.0056881665820213,283,0.0287455561198577,1282,0.1302183849669883,1898,0.1927882173692229,2175,0.2209243270695784,2478,0.2517013712544438,40,10000,0.0075
decoded,alt/ref,5000000,155,1352861.6010149345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40,10000,0.0075
decoded,alt/alt,5000000,0,,0,,0,,0,,0,,0,,0,,40,10000,0.0075
decoded,all pairs,5000000,10000,713646.4799506603,56,0.0056,283,0.0283,1282,0.1282,1898,0.1898,2175,0.2175,2478,0.2478,40,10000,0.0075
truth,ref/ref,5000000,9845,1112604.3938342156,26,0.0026409344845099,77,0.0078212290502793,539,0.0547486033519553,833,0.0846114779075672,1606,0.1631284916201117,2492,0.2531234128999492,40,10000,0.0075
truth,alt/ref,5000000,155,1675771.587532106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40,10000,0.0075
truth,alt/alt,5000000,0,,0,,0,,0,,0,,0,,0,,40,10000,0.0075
truth,all pairs,5000000,10000,1121333.485336533,26,0.0026,77,0.0077,539,0.0539,833,0.0833,1606,0.1606,2492,0.2492,40,10000,0.0075
decoded,ref/ref,5000000,4846,490080.2640477538,22,0.0045398266611638,74,0.0152703260420965,254,0.0524143623607098,444,0.0916219562525794,565,0.1165910028889806,666,0.1374329343788691,41,10000,0.3075
decoded,alt/ref,5000000,4221,1015755.5042396584,1,0.0002369106846718,1,0.0002369106846718,1,0.0002369106846718,1,0.0002369106846718,2,0.0004738213693437,8,0.001895285477375,41,10000,0.3075
decoded,alt/alt,5000000,933,94277.7311368905,28,0.030010718113612,116,0.1243301178992497,252,0.270096463022508,385,0.412647374062165,480,0.5144694533762058,570,0.6109324758842444,41,10000,0.3075
decoded,all pairs,5000000,10000,675039.4066121732,51,0.0051,191,0.0191,507,0.0507,830,0.083,1047,0.1047,1244,0.1244,41,10000,0.3075
truth,ref/ref,5000000,4846,589770.5251836068,15,0.0030953363598844,56,0.0115559224102352,290,0.0598431696244325,692,0.1427981840693355,737,0.1520841931489888,1137,0.2346264960792406,41,10000,0.3075
truth,alt/ref,5000000,4221,789163.1282806451,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41,10000,0.3075
truth,alt/alt,5000000,933,31642.550911039656,12,0.0128617363344051,43,0.0460878885316184,293,0.3140407288317256,305,0.3269024651661307,662,0.7095391211146839,662,0.7095391211146839,41,10000,0.3075
truth,all pairs,5000000,10000,621860.8029512361,27,0.0027,99,0.0099,583,0.0583,997,0.0997,1399,0.1399,1799,0.1799,41,10000,0.3075
decoded,ref/ref,5000000,2142,267898.48453993327,15,0.0070028011204481,45,0.0210084033613445,144,0.0672268907563025,230,0.107376283846872,323,0.1507936507936507,364,0.1699346405228758,42,10000,0.535
decoded,alt/ref,5000000,4952,1289236.4292640863,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0002019386106623,42,10000,0.535
decoded,alt/alt,5000000,2906,95647.43428729572,41,0.0141087405368203,218,0.0750172057811424,459,0.1579490708878183,647,0.2226428079834824,849,0.2921541637990364,934,0.321403991741225,42,10000,0.535
decoded,all pairs,5000000,10000,723608.8795639174,56,0.0056,263,0.0263,603,0.0603,877,0.0877,1172,0.1172,1299,0.1299,42,10000,0.535
truth,ref/ref,5000000,2142,527060.7492997199,14,0.0065359477124183,31,0.0144724556489262,114,0.0532212885154061,252,0.1176470588235294,342,0.1596638655462184,374,0.1746031746031746,42,10000,0.535
truth,alt/ref,5000000,4952,1412188.2782509956,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42,10000,0.535
truth,alt/alt,5000000,2906,39458.23296627667,14,0.0048176187198898,57,0.0196145905024088,501,0.1724019270474879,1030,0.3544390915347556,1030,0.3544390915347556,1030,0.3544390915347556,42,10000,0.535
truth,all pairs,5000000,10000,823678.6103898931,28,0.0028,88,0.0088,615,0.0615,1282,0.1282,1372,0.1372,1404,0.1404,42,10000,0.535
decoded,ref/ref,5000000,4276,775332.2884354407,33,0.0077174929840972,100,0.0233863423760523,334,0.0781103835360149,537,0.1255846585594013,838,0.1959775491113189,1017,0.2378391019644527,43,10000,0.3475
