simulation_class	demography_id	target_allele_frequency	selection_coefficient	statistic_scope	metric	statistic	threshold_years	n_units	mean_tree_truth	mean_gamma_smc	bias_gamma_minus_truth	mae	rmse	pearson_r	spearman_rho	sign_agreement_fraction	truth_positive_fraction	gamma_positive_fraction
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.199672804992	0.336767155527	0.137094350535	0.137094350535	0.137315247737	0.782182373532	0.757575757576	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_overall	1000	10	0.001271	0.0119833103378	0.0107123103378	0.0107123103378	0.0107357884022	0.953186944563	0.812776759391	0.3	0.3	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_overall	4500	10	0.00237	0.0515046334943	0.0491346334943	0.0491346334943	0.0492011574416	0.814346834653	0.806060606061	0.9	0.9	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_overall	10000	10	0.007569	0.106525217121	0.0989562171208	0.0989562171208	0.0990792872704	0.642298323963	0.515151515152	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_overall	20000	10	0.046318	0.186465777972	0.140147777972	0.140147777972	0.140442712445	0.347093744818	0.284848484848	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_overall	30000	10	0.099549	0.24792474224	0.14837574224	0.14837574224	0.148850405255	0.240999975572	0.0545454545455	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_overall	40000	10	0.153859	0.29700386292	0.14314486292	0.14314486292	0.14333306989	0.866779547382	0.830303030303	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_overall	50000	10	0.200088	0.337429054239	0.137341054239	0.137341054239	0.137570083118	0.793614418745	0.830303030303	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	16865.7793532	18810.4635375	1944.68418431	6065.63424971	7145.75613756	0.837800467767	0.939393939394	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	10	0	0.0207918192652	0.0207918192652	0.0207918192652	0.0291734294151			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	10	0.494168290043	0.578949244587	0.0847809545433	0.0973206974452	0.115269936138	0.682824807356	0.672727272727	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.409554599453	0.400695891661	-0.00885870779191	0.0687790839575	0.0842865886595	0.772540991579	0.636363636364	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0846136905908	0.178253352926	0.0936396623352	0.0936396623352	0.108828212727	0.249292441519	0.187878787879	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	normalized_cdf_area	cdf_area_overall	0	10	0.090475	0.153684362581	0.063209362581	0.063209362581	0.0725703670945	0.32682748086	0.151515151515	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	10	0	2.45921843963e-05	2.45921843963e-05	2.45921843963e-05	4.17365472702e-05			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	10	0	0.000543622760453	0.000543622760453	0.000543622760453	0.00088317939973			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	10	0	0.00277645817424	0.00277645817424	0.00277645817424	0.00431626771102			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	10	0	0.0109855500797	0.0109855500797	0.0109855500797	0.0161927982454			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	10	0	0.0235313364743	0.0235313364743	0.0235313364743	0.0334986947734			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	40000	10	0	0.0389916603152	0.0389916603152	0.0389916603152	0.0542827254571			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	50000	10	0	0.056097261776	0.056097261776	0.056097261776	0.0769847399957			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	1000	10	0	0.0441269982221	0.0441269982221	0.0441269982221	0.0486873354292			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	4500	10	0.00833333333333	0.188912327347	0.180578994014	0.180578994014	0.195685974477	0.111805664879	0.174077655956	0.1	0.1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	10000	10	0.025	0.364891077363	0.339891077363	0.339891077363	0.3625934259	0.007778681955	0.00864998826846	0.2	0.2	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	10	0.320725108225	0.580112774399	0.259387666174	0.278151199869	0.301479937399	0.56270753752	0.620063654554	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	10	0.645173160173	0.712926115208	0.0677529550347	0.232205484706	0.273816513144	0.649662844788	0.562774859533	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	10	0.981818181818	0.797528702495	-0.184289479323	0.184289479323	0.215860307332	0.0163452483645	-0.0580258853186	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	10	1	0.852897847937	-0.147102152063	0.147102152063	0.168401555784			1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0	0.0344944459313	0.0344944459313	0.0344944459313	0.0408748345124			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.00833333333333	0.144879125298	0.136545791965	0.136545791965	0.159390884441	0.0212648352515	-0.0580258853186	0.1	0.1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0165780141844	0.273039524342	0.256461510158	0.256461510158	0.292621022652	-0.00871244071033	-0.19462473604	0.2	0.2	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.274292147152	0.41734851133	0.143056364178	0.175117831203	0.216159494189	0.577799759532	0.587878787879	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.544303844362	0.493866051996	-0.0504377923657	0.208634117306	0.266161237147	0.618892982915	0.50303030303	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.817584989687	0.532682079015	-0.284902910672	0.284902910672	0.312580317853	0.516082206394	0.219516275995	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.789988110138	0.550040655756	-0.239947454382	0.239947454382	0.271419202415	0.498477895075	0.563636363636	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	1000	10	0	0.00963255229082	0.00963255229082	0.00963255229082	0.0100606805068			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	4500	10	0	0.0440332020491	0.0440332020491	0.0440332020491	0.0452776851429			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	10000	10	0.0084219858156	0.0918515530209	0.0834295672053	0.0834295672053	0.0887191029276	-0.21491373421	-0.224733287488	0.3	0.3	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	20000	10	0.0464329610731	0.162764263069	0.116331301995	0.116331301995	0.130717017249	-0.25529659074	-0.212766940288	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	10	0.100869315812	0.219060063212	0.1181907474	0.119216796091	0.14831324834	-0.444111269519	-0.60790554368	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.164233192131	0.26484662348	0.100613431349	0.100613431349	0.129878183882	0.441395836565	0.335372088326	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.210011889862	0.302857192181	0.0928453023188	0.0934379903596	0.135719029735	0.472137851327	0.648484848485	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	10	0	0.0090616432859	0.0090616432859	0.0090616432859	0.00927223680288			0	0	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	10	0.001	0.0403519072634	0.0393519072634	0.0393519072634	0.0397288325688	0.810490169555	0.522232967867	0.1	0.1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	10	0.007	0.0820830197411	0.0750830197412	0.0750830197412	0.077288276269	-0.201010561187	-0.105272271194	0.5	0.5	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	10	0.055	0.141856678956	0.0868566789564	0.0868566789564	0.0953902037953	-0.113358310235	0.0376399396005	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	10	0.112	0.188239179399	0.0762391793991	0.0762391793991	0.0961272165288	-0.0288380503046	0.212766940288	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	10	0.178	0.225849999691	0.0478499996912	0.048582489985	0.0716921286193	0.482901267911	0.415390201627	1	1	1
selected	eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	10	0.203	0.257328773102	0.0543287731018	0.0611679422696	0.085390106223	0.48252534395	0.275240941282	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	168.00268185	229.40386773	61.40118588	130.07020734	149.418593401	0.967114058651	0.90303030303	1	0.7	0.7
selected	eas_phlash_median	0.3	0.005	region_mean	normalized_cdf_area	cdf_area_heterozygous	0	10	0.0811049370833	0.19743423073	0.116329293647	0.116329293647	0.11638041109	0.805361636158	0.793939393939	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt	0	10	0.0881202819264	0.20585185054	0.117731568614	0.117731568614	0.117881067714	0.742314454075	0.781818181818	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.00731310140164	0.00738138204916	6.82806475262e-05	0.00414824903077	0.00500936178387	0.925900572796	0.781818181818	1	0.8	0.8
selected	eas_phlash_median	0.3	0.005	region_mean	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0808071805248	0.198470468491	0.117663287966	0.117663287966	0.117763988304	0.686204828009	0.769696969697	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	normalized_cdf_area	cdf_area_overall	0	10	0.0815701	0.198707674898	0.117137574898	0.117137574898	0.117203402525	0.592774646803	0.527272727273	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	1000	10	0.00116108695652	0.0115174397173	0.0103563527608	0.0103563527608	0.0103965574036	0.892583791418	0.797863424356	0.3	0.3	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	4500	10	0.00257465935095	0.0506622296523	0.0480875703014	0.0480875703014	0.0481345834352	0.736544548009	0.672727272727	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	10000	10	0.00836645430276	0.10444220234	0.096075748037	0.096075748037	0.096102078285	0.859425208894	0.733333333333	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	20000	10	0.0462476683309	0.182344306668	0.136096638337	0.136096638337	0.136145238594	0.787757052766	0.745454545455	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	30000	10	0.0992084882578	0.242445451834	0.143236963576	0.143236963576	0.143307990003	0.767453731116	0.915151515152	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	40000	10	0.152651135901	0.290709890092	0.138058754191	0.138058754191	0.138307327043	0.47172015363	0.381818181818	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	50000	10	0.199027099138	0.33067874193	0.131651642792	0.131651642792	0.131926459817	0.530293214838	0.406060606061	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	1000	10	0	0.0122297305765	0.0122297305765	0.0122297305765	0.0123273076824			0	0	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	4500	10	0.00271	0.054483593189	0.051773593189	0.051773593189	0.0519426182874	0.469354039897	0.355579501109	0.5	0.5	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	10000	10	0.0116807142857	0.111361880684	0.0996811663987	0.0996811663987	0.100132027606	-0.0529300580085	-0.0666666666667	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	10	0.0509012554113	0.191798297058	0.140897041647	0.140897041647	0.141112434985	0.607221076841	0.684848484848	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	10	0.107554837662	0.25265873248	0.145103894818	0.145103894818	0.14544302492	0.692820076249	0.660606060606	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	10	0.165361569264	0.300931945413	0.135570376148	0.135570376148	0.136056160693	0.650254078967	0.709090909091	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	10	0.213023387446	0.34059102781	0.127567640364	0.127567640364	0.12807466183	0.672058083156	0.660606060606	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0	0.0011017072219	0.0011017072219	0.00161532656204	0.00217572055838			0.3	0	0.7
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.00120165622894	0.00384112354023	0.00263946731129	0.00486472731035	0.00591298421772	0.474731943044	0.515151515152	0.5	0.5	0.8
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.00456755619547	0.00623889119713	0.00167133500166	0.00850064903162	0.0109397251696	0.18495700863	0.29696969697	0.6	0.9	0.7
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0060076416633	0.0081925473499	0.0021849056866	0.00594932609214	0.00712613806948	0.880848936764	0.793939393939	0.9	0.7	0.8
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.00901992523971	0.0087840052495	-0.00023591999021	0.00681589173513	0.0079632487968	0.872314903581	0.709090909091	0.9	0.7	0.8
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0116773983773	0.0088134762592	-0.0028639221181	0.0058092666335	0.00692645387646	0.907005165878	0.769696969697	1	0.8	0.8
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0115598807467	0.0086107019828	-0.0029491787639	0.0054508390859	0.00633170808561	0.928313045365	0.830303030303	1	0.8	0.8
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	10	0	0.0111280233547	0.0111280233547	0.0111280233547	0.0111527740216			0	0	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	10	0.00150834377106	0.0506424696488	0.0491341258777	0.0491341258777	0.0491937498978	0.408780467129	0.236363636364	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	10	0.00711315809024	0.105122989487	0.098009831397	0.098009831397	0.0981325245787	0.123315268064	0.224242424242	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	10	0.044893613748	0.183605749708	0.13871213596	0.13871213596	0.138839197016	0.552186238877	0.660606060606	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	10	0.0985349124226	0.24387472723	0.145339814808	0.145339814808	0.145409574835	0.853520252147	0.793939393939	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.153684170887	0.292118469153	0.138434298267	0.138434298267	0.138794237245	0.352151492935	0.381818181818	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.201463506699	0.331980325827	0.130516819128	0.130516819128	0.130880293244	0.380098249975	0.29696969697	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	1000	10	0.000463	0.01138995431	0.01092695431	0.01092695431	0.010939748581	0.718840454848	0.738210084217	0.3	0.3	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	4500	10	0.002067	0.0509890225195	0.0489220225195	0.0489220225195	0.0489549860179	0.460071139274	0.721212121212	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	10000	10	0.008037	0.105395184824	0.0973581848239	0.0973581848239	0.0974000887805	0.560945510915	0.527272727273	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	20000	10	0.045947	0.18382022986	0.13787322986	0.13787322986	0.137939035349	0.520804616677	0.466666666667	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	30000	10	0.099521	0.244078983715	0.144557983715	0.144557983715	0.144627914746	0.65146950806	0.624242424242	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	40000	10	0.154341	0.292337058099	0.137996058099	0.137996058099	0.138286242001	0.199836904242	0.490909090909	1	1	1
selected	eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	50000	10	0.201557	0.332226069448	0.130669069449	0.130669069449	0.13097789843	0.245078509903	0.139393939394	1	1	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	16271.3902717	11000.4916132	-5270.89865848	5699.70333969	8837.20645764	0.709819567208	0.793939393939	1	1	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	10	0.0350287650946	0.115139566093	0.0801108009983	0.0801108009983	0.121460588108	0.502691538723	0.826751539405	0.8	0.8	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	10	0.706762878788	0.6990976362	-0.00766524258791	0.0453024877789	0.051681161673	0.224621316347	0.214740091699	1	1	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.615486622115	0.481247347402	-0.134239274713	0.136080978658	0.15894527055	0.248499721182	0.357575757576	1	1	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0912762566728	0.217850288798	0.126574032125	0.126574032125	0.139678370239	0.124045251795	0.284848484848	1	1	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_overall	0	10	0.121585	0.216934323304	0.095349323304	0.095349323304	0.115672710426	0.255656253751	0.478787878788	1	1	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	10	0	0.000450849251568	0.000450849251568	0.000450849251568	0.000862477701372			0	0	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	10	0	0.00822061166985	0.00822061166985	0.00822061166985	0.0147408962781			0	0	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	10	0	0.0321337489244	0.0321337489244	0.0321337489244	0.0530018751618			0	0	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	10	0	0.0875127439092	0.0875127439092	0.0875127439092	0.128960492283			0	0	1
selected	eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	10	0	0.143505236399	0.143505236399	0.143505236399	0.19591674385			0	0	1
