arm	statistic	null	threshold_years	sample_frequency	observed	null_mean	p_value
eas_standing	unconditional	own_demography	10000.0	0.945	0.0	0.007723199999999999	1.0
eas_standing	unconditional	eas_simulated	10000.0	0.945	0.0	0.007723199999999999	1.0
eas_standing	unconditional	own_demography	20000.0	0.945	0.06	0.04587220000000001	0.3146168538314617
eas_standing	unconditional	eas_simulated	20000.0	0.945	0.06	0.04587220000000001	0.3146168538314617
eas_standing	unconditional	own_demography	30000.0	0.945	0.33	0.09999740000000001	0.00027999720002799973
eas_standing	unconditional	eas_simulated	30000.0	0.945	0.33	0.09999740000000001	0.00027999720002799973
eas_standing	unconditional	own_demography	50000.0	0.945	0.41	0.20444449999999997	0.01812981870181298
eas_standing	unconditional	eas_simulated	50000.0	0.945	0.41	0.20444449999999997	0.01812981870181298
eas_standing	unconditional	own_demography	10000.0	0.98	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.98	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.98	0.06	0.04587220000000001	0.3146168538314617
eas_standing	unconditional	eas_simulated	20000.0	0.98	0.06	0.04587220000000001	0.3146168538314617
eas_standing	unconditional	own_demography	30000.0	0.98	0.37	0.09999740000000001	0.00010999890001099989
eas_standing	unconditional	eas_simulated	30000.0	0.98	0.37	0.09999740000000001	0.00010999890001099989
eas_standing	unconditional	own_demography	50000.0	0.98	0.96	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	50000.0	0.98	0.96	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	own_demography	10000.0	0.94	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.94	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.94	0.03	0.04587220000000001	0.8260817391826082
eas_standing	unconditional	eas_simulated	20000.0	0.94	0.03	0.04587220000000001	0.8260817391826082
eas_standing	unconditional	own_demography	30000.0	0.94	0.2	0.09999740000000001	0.01859981400185998
eas_standing	unconditional	eas_simulated	30000.0	0.94	0.2	0.09999740000000001	0.01859981400185998
eas_standing	unconditional	own_demography	50000.0	0.94	0.55	0.20444449999999997	0.0025899741002589974
eas_standing	unconditional	eas_simulated	50000.0	0.94	0.55	0.20444449999999997	0.0025899741002589974
eas_standing	unconditional	own_demography	10000.0	0.99	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.99	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.99	0.08	0.04587220000000001	0.1003789962100379
eas_standing	unconditional	eas_simulated	20000.0	0.99	0.08	0.04587220000000001	0.1003789962100379
eas_standing	unconditional	own_demography	30000.0	0.99	0.31	0.09999740000000001	0.00043999560004399956
eas_standing	unconditional	eas_simulated	30000.0	0.99	0.31	0.09999740000000001	0.00043999560004399956
eas_standing	unconditional	own_demography	50000.0	0.99	0.62	0.20444449999999997	0.000979990200097999
eas_standing	unconditional	eas_simulated	50000.0	0.99	0.62	0.20444449999999997	0.000979990200097999
eas_standing	unconditional	own_demography	10000.0	0.96	0.0	0.007723199999999999	1.0
eas_standing	unconditional	eas_simulated	10000.0	0.96	0.0	0.007723199999999999	1.0
eas_standing	unconditional	own_demography	20000.0	0.96	0.07	0.04587220000000001	0.1869581304186958
eas_standing	unconditional	eas_simulated	20000.0	0.96	0.07	0.04587220000000001	0.1869581304186958
eas_standing	unconditional	own_demography	30000.0	0.96	0.17	0.09999740000000001	0.055129448705512944
eas_standing	unconditional	eas_simulated	30000.0	0.96	0.17	0.09999740000000001	0.055129448705512944
eas_standing	unconditional	own_demography	50000.0	0.96	0.94	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	50000.0	0.96	0.94	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	own_demography	10000.0	0.975	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.975	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.975	0.03	0.04587220000000001	0.8260817391826082
eas_standing	unconditional	eas_simulated	20000.0	0.975	0.03	0.04587220000000001	0.8260817391826082
eas_standing	unconditional	own_demography	30000.0	0.975	0.27	0.09999740000000001	0.0014899851001489986
eas_standing	unconditional	eas_simulated	30000.0	0.975	0.27	0.09999740000000001	0.0014899851001489986
eas_standing	unconditional	own_demography	50000.0	0.975	0.56	0.20444449999999997	0.0023299767002329975
eas_standing	unconditional	eas_simulated	50000.0	0.975	0.56	0.20444449999999997	0.0023299767002329975
eas_standing	unconditional	own_demography	10000.0	0.995	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.995	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.995	0.09	0.04587220000000001	0.05040949590504095
eas_standing	unconditional	eas_simulated	20000.0	0.995	0.09	0.04587220000000001	0.05040949590504095
eas_standing	unconditional	own_demography	30000.0	0.995	0.21	0.09999740000000001	0.012679873201267988
eas_standing	unconditional	eas_simulated	30000.0	0.995	0.21	0.09999740000000001	0.012679873201267988
eas_standing	unconditional	own_demography	50000.0	0.995	0.67	0.20444449999999997	0.0005099949000509995
eas_standing	unconditional	eas_simulated	50000.0	0.995	0.67	0.20444449999999997	0.0005099949000509995
eas_standing	unconditional	own_demography	10000.0	0.805	0.0	0.007723199999999999	1.0
eas_standing	unconditional	eas_simulated	10000.0	0.805	0.0	0.007723199999999999	1.0
eas_standing	unconditional	own_demography	20000.0	0.805	0.18	0.04587220000000001	4.999950000499995e-05
eas_standing	unconditional	eas_simulated	20000.0	0.805	0.18	0.04587220000000001	4.999950000499995e-05
eas_standing	unconditional	own_demography	30000.0	0.805	0.66	0.09999740000000001	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	30000.0	0.805	0.66	0.09999740000000001	9.99990000099999e-06
eas_standing	unconditional	own_demography	50000.0	0.805	0.75	0.20444449999999997	0.00024999750002499977
eas_standing	unconditional	eas_simulated	50000.0	0.805	0.75	0.20444449999999997	0.00024999750002499977
eas_standing	unconditional	own_demography	10000.0	0.975	0.0	0.007723199999999999	1.0
eas_standing	unconditional	eas_simulated	10000.0	0.975	0.0	0.007723199999999999	1.0
eas_standing	unconditional	own_demography	20000.0	0.975	0.09	0.04587220000000001	0.05040949590504095
eas_standing	unconditional	eas_simulated	20000.0	0.975	0.09	0.04587220000000001	0.05040949590504095
eas_standing	unconditional	own_demography	30000.0	0.975	0.28	0.09999740000000001	0.001089989100108999
eas_standing	unconditional	eas_simulated	30000.0	0.975	0.28	0.09999740000000001	0.001089989100108999
eas_standing	unconditional	own_demography	50000.0	0.975	0.79	0.20444449999999997	0.00010999890001099989
eas_standing	unconditional	eas_simulated	50000.0	0.975	0.79	0.20444449999999997	0.00010999890001099989
eas_standing	unconditional	own_demography	10000.0	1.0	0.0	0.007723199999999999	1.0
eas_standing	unconditional	eas_simulated	10000.0	1.0	0.0	0.007723199999999999	1.0
eas_standing	unconditional	own_demography	20000.0	1.0	0.1	0.04587220000000001	0.024109758902410974
eas_standing	unconditional	eas_simulated	20000.0	1.0	0.1	0.04587220000000001	0.024109758902410974
eas_standing	unconditional	own_demography	30000.0	1.0	0.29	0.09999740000000001	0.0008799912000879991
eas_standing	unconditional	eas_simulated	30000.0	1.0	0.29	0.09999740000000001	0.0008799912000879991
eas_standing	unconditional	own_demography	50000.0	1.0	0.5	0.20444449999999997	0.004989950100498995
eas_standing	unconditional	eas_simulated	50000.0	1.0	0.5	0.20444449999999997	0.004989950100498995
eas_standing	unconditional	own_demography	10000.0	0.965	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.965	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.965	0.07	0.04587220000000001	0.1869581304186958
eas_standing	unconditional	eas_simulated	20000.0	0.965	0.07	0.04587220000000001	0.1869581304186958
eas_standing	unconditional	own_demography	30000.0	0.965	0.93	0.09999740000000001	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	30000.0	0.965	0.93	0.09999740000000001	9.99990000099999e-06
eas_standing	unconditional	own_demography	50000.0	0.965	0.93	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	50000.0	0.965	0.93	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	own_demography	10000.0	0.99	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.99	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.99	0.07	0.04587220000000001	0.1869581304186958
eas_standing	unconditional	eas_simulated	20000.0	0.99	0.07	0.04587220000000001	0.1869581304186958
eas_standing	unconditional	own_demography	30000.0	0.99	0.23	0.09999740000000001	0.006369936300636993
eas_standing	unconditional	eas_simulated	30000.0	0.99	0.23	0.09999740000000001	0.006369936300636993
eas_standing	unconditional	own_demography	50000.0	0.99	0.98	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	50000.0	0.99	0.98	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	own_demography	10000.0	1.0	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	1.0	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	1.0	0.07	0.04587220000000001	0.1869581304186958
eas_standing	unconditional	eas_simulated	20000.0	1.0	0.07	0.04587220000000001	0.1869581304186958
eas_standing	unconditional	own_demography	30000.0	1.0	0.25	0.09999740000000001	0.003089969100308997
eas_standing	unconditional	eas_simulated	30000.0	1.0	0.25	0.09999740000000001	0.003089969100308997
eas_standing	unconditional	own_demography	50000.0	1.0	1.0	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	50000.0	1.0	1.0	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	own_demography	10000.0	0.955	0.0	0.007723199999999999	1.0
eas_standing	unconditional	eas_simulated	10000.0	0.955	0.0	0.007723199999999999	1.0
eas_standing	unconditional	own_demography	20000.0	0.955	0.11	0.04587220000000001	0.01063989360106399
eas_standing	unconditional	eas_simulated	20000.0	0.955	0.11	0.04587220000000001	0.01063989360106399
eas_standing	unconditional	own_demography	30000.0	0.955	0.45	0.09999740000000001	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	30000.0	0.955	0.45	0.09999740000000001	9.99990000099999e-06
eas_standing	unconditional	own_demography	50000.0	0.955	0.91	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	50000.0	0.955	0.91	0.20444449999999997	9.99990000099999e-06
eas_standing	unconditional	own_demography	10000.0	0.995	0.0	0.007723199999999999	1.0
eas_standing	unconditional	eas_simulated	10000.0	0.995	0.0	0.007723199999999999	1.0
eas_standing	unconditional	own_demography	20000.0	0.995	0.04	0.04587220000000001	0.6627233727662724
eas_standing	unconditional	eas_simulated	20000.0	0.995	0.04	0.04587220000000001	0.6627233727662724
eas_standing	unconditional	own_demography	30000.0	0.995	0.15	0.09999740000000001	0.11406885931140688
eas_standing	unconditional	eas_simulated	30000.0	0.995	0.15	0.09999740000000001	0.11406885931140688
eas_standing	unconditional	own_demography	50000.0	0.995	0.49	0.20444449999999997	0.005869941300586994
eas_standing	unconditional	eas_simulated	50000.0	0.995	0.49	0.20444449999999997	0.005869941300586994
eas_standing	unconditional	own_demography	10000.0	0.72	0.02	0.007723199999999999	0.18092819071809282
eas_standing	unconditional	eas_simulated	10000.0	0.72	0.02	0.007723199999999999	0.18092819071809282
eas_standing	unconditional	own_demography	20000.0	0.72	0.29	0.04587220000000001	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	20000.0	0.72	0.29	0.04587220000000001	9.99990000099999e-06
eas_standing	unconditional	own_demography	30000.0	0.72	0.39	0.09999740000000001	5.999940000599994e-05
eas_standing	unconditional	eas_simulated	30000.0	0.72	0.39	0.09999740000000001	5.999940000599994e-05
eas_standing	unconditional	own_demography	50000.0	0.72	0.51	0.20444449999999997	0.0042899571004289955
eas_standing	unconditional	eas_simulated	50000.0	0.72	0.51	0.20444449999999997	0.0042899571004289955
eas_standing	unconditional	own_demography	10000.0	0.98	0.0	0.007723199999999999	1.0
eas_standing	unconditional	eas_simulated	10000.0	0.98	0.0	0.007723199999999999	1.0
eas_standing	unconditional	own_demography	20000.0	0.98	0.09	0.04587220000000001	0.05040949590504095
eas_standing	unconditional	eas_simulated	20000.0	0.98	0.09	0.04587220000000001	0.05040949590504095
eas_standing	unconditional	own_demography	30000.0	0.98	0.3	0.09999740000000001	0.0006099939000609993
eas_standing	unconditional	eas_simulated	30000.0	0.98	0.3	0.09999740000000001	0.0006099939000609993
eas_standing	unconditional	own_demography	50000.0	0.98	0.51	0.20444449999999997	0.0042899571004289955
eas_standing	unconditional	eas_simulated	50000.0	0.98	0.51	0.20444449999999997	0.0042899571004289955
eas_standing	unconditional	own_demography	10000.0	0.97	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.97	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.97	0.08	0.04587220000000001	0.1003789962100379
eas_standing	unconditional	eas_simulated	20000.0	0.97	0.08	0.04587220000000001	0.1003789962100379
eas_standing	unconditional	own_demography	30000.0	0.97	0.28	0.09999740000000001	0.001089989100108999
eas_standing	unconditional	eas_simulated	30000.0	0.97	0.28	0.09999740000000001	0.001089989100108999
eas_standing	unconditional	own_demography	50000.0	0.97	0.52	0.20444449999999997	0.003799962000379996
eas_standing	unconditional	eas_simulated	50000.0	0.97	0.52	0.20444449999999997	0.003799962000379996
eas_standing	unconditional	own_demography	10000.0	0.975	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.975	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.975	0.06	0.04587220000000001	0.3146168538314617
eas_standing	unconditional	eas_simulated	20000.0	0.975	0.06	0.04587220000000001	0.3146168538314617
eas_standing	unconditional	own_demography	30000.0	0.975	0.34	0.09999740000000001	0.0002099979000209998
eas_standing	unconditional	eas_simulated	30000.0	0.975	0.34	0.09999740000000001	0.0002099979000209998
eas_standing	unconditional	own_demography	50000.0	0.975	0.58	0.20444449999999997	0.0017299827001729983
eas_standing	unconditional	eas_simulated	50000.0	0.975	0.58	0.20444449999999997	0.0017299827001729983
eas_standing	unconditional	own_demography	10000.0	0.41	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.41	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.41	0.1	0.04587220000000001	0.024109758902410974
eas_standing	unconditional	eas_simulated	20000.0	0.41	0.1	0.04587220000000001	0.024109758902410974
eas_standing	unconditional	own_demography	30000.0	0.41	0.16	0.09999740000000001	0.07941920580794191
eas_standing	unconditional	eas_simulated	30000.0	0.41	0.16	0.09999740000000001	0.07941920580794191
eas_standing	unconditional	own_demography	50000.0	0.41	0.42	0.20444449999999997	0.015759842401575984
eas_standing	unconditional	eas_simulated	50000.0	0.41	0.42	0.20444449999999997	0.015759842401575984
eas_standing	unconditional	own_demography	10000.0	0.93	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	eas_simulated	10000.0	0.93	0.01	0.007723199999999999	0.5394346056539434
eas_standing	unconditional	own_demography	20000.0	0.93	0.17	0.04587220000000001	6.999930000699993e-05
eas_standing	unconditional	eas_simulated	20000.0	0.93	0.17	0.04587220000000001	6.999930000699993e-05
eas_standing	unconditional	own_demography	30000.0	0.93	0.86	0.09999740000000001	9.99990000099999e-06
eas_standing	unconditional	eas_simulated	30000.0	0.93	0.86	0.09999740000000001	9.99990000099999e-06
eas_standing	unconditional	own_demography	50000.0	0.93	0.86	0.20444449999999997	9.99990000099999e-06
