source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,subset,n,power,fdr_mean,fdr_pooled,f1_mean,fp_mean,any_call,focal_significant,tp_total,fp_total,power_50000,overlap_power_50000,overlap_fdr_50000,power_100000,overlap_power_100000,overlap_fdr_100000,power_250000,overlap_power_250000,overlap_fdr_250000,power_500000,overlap_power_500000,overlap_fdr_500000
decoded,40000,0.05,50000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,40000,0.05,50000,1,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,0,1,neutral,all,1000,0.0,0.326,1.0,0.0,0.459,0.326,0.001,0,459,0.0,0.0,0.326,0.0,0.0,0.326,0.0,0.0,0.326,0.0,0.0,0.326
decoded,50000,0.001,10000,0,1,selected,all,100,0.34,0.33349999999999996,0.6565656565656566,0.262,0.65,0.57,0.23,34,65,0.31,0.31,0.3559999999999999,0.34,0.34,0.33349999999999996,0.35,0.35,0.32349999999999995,0.36,0.36,0.3135
decoded,50000,0.001,10000,0,1,selected,nonfixed,100,0.34,0.33349999999999996,0.6565656565656566,0.262,0.65,0.57,0.23,34,65,0.31,0.31,0.3559999999999999,0.34,0.34,0.33349999999999996,0.35,0.35,0.32349999999999995,0.36,0.36,0.3135
decoded,50000,0.001,10000,0,3,neutral,all,1000,0.0,0.111,1.0,0.0,0.129,0.111,0.001,0,129,0.0,0.0,0.111,0.0,0.0,0.111,0.0,0.0,0.111,0.0,0.0,0.111
decoded,50000,0.001,10000,0,3,selected,all,100,0.24,0.17666666666666664,0.4782608695652174,0.22166666666666665,0.22,0.39,0.23,24,22,0.24,0.24,0.17666666666666664,0.24,0.24,0.17666666666666664,0.25,0.25,0.16666666666666663,0.25,0.25,0.16666666666666663
decoded,50000,0.001,10000,0,3,selected,nonfixed,100,0.24,0.17666666666666664,0.4782608695652174,0.22166666666666665,0.22,0.39,0.23,24,22,0.24,0.24,0.17666666666666664,0.24,0.24,0.17666666666666664,0.25,0.25,0.16666666666666663,0.25,0.25,0.16666666666666663
decoded,50000,0.001,10000,0,5,neutral,all,1000,0.0,0.034,1.0,0.0,0.036,0.034,0.001,0,36,0.0,0.0,0.034,0.0,0.0,0.034,0.0,0.0,0.034,0.0,0.0,0.034
decoded,50000,0.001,10000,0,5,selected,all,100,0.13,0.045,0.2777777777777778,0.12666666666666665,0.05,0.17,0.23,13,5,0.13,0.13,0.045,0.13,0.13,0.045,0.14,0.14,0.035,0.14,0.14,0.035
decoded,50000,0.001,10000,0,5,selected,nonfixed,100,0.13,0.045,0.2777777777777778,0.12666666666666665,0.05,0.17,0.23,13,5,0.13,0.13,0.045,0.13,0.13,0.045,0.14,0.14,0.035,0.14,0.14,0.035
decoded,50000,0.001,10000,0,10,neutral,all,1000,0.0,0.003,1.0,0.0,0.003,0.003,0.001,0,3,0.0,0.0,0.003,0.0,0.0,0.003,0.0,0.0,0.003,0.0,0.0,0.003
decoded,50000,0.001,10000,0,10,selected,all,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.23,2,1,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.03,0.0,0.03,0.03,0.0
decoded,50000,0.001,10000,0,10,selected,nonfixed,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.23,2,1,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.03,0.0,0.03,0.03,0.0
decoded,50000,0.001,10000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,0,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,1,1,neutral,all,1000,0.0,0.326,1.0,0.0,0.437,0.326,0.001,0,437,0.0,0.0,0.326,0.0,0.0,0.326,0.0,0.0,0.326,0.0,0.0,0.326
decoded,50000,0.001,10000,1,1,selected,all,100,0.34,0.325,0.6263736263736264,0.27099999999999996,0.57,0.57,0.23,34,57,0.31,0.31,0.3483333333333333,0.34,0.34,0.325,0.35,0.35,0.315,0.36,0.36,0.305
decoded,50000,0.001,10000,1,1,selected,nonfixed,100,0.34,0.325,0.6263736263736264,0.27099999999999996,0.57,0.57,0.23,34,57,0.31,0.31,0.3483333333333333,0.34,0.34,0.325,0.35,0.35,0.315,0.36,0.36,0.305
decoded,50000,0.001,10000,1,3,neutral,all,1000,0.0,0.114,1.0,0.0,0.129,0.114,0.001,0,129,0.0,0.0,0.114,0.0,0.0,0.114,0.0,0.0,0.114,0.0,0.0,0.114
decoded,50000,0.001,10000,1,3,selected,all,100,0.25,0.175,0.45652173913043476,0.22666666666666666,0.21,0.39,0.23,25,21,0.25,0.25,0.175,0.25,0.25,0.175,0.26,0.26,0.165,0.26,0.26,0.165
decoded,50000,0.001,10000,1,3,selected,nonfixed,100,0.25,0.175,0.45652173913043476,0.22666666666666666,0.21,0.39,0.23,25,21,0.25,0.25,0.175,0.25,0.25,0.175,0.26,0.26,0.165,0.26,0.26,0.165
decoded,50000,0.001,10000,1,5,neutral,all,1000,0.0,0.043,1.0,0.0,0.045,0.043,0.001,0,45,0.0,0.0,0.043,0.0,0.0,0.043,0.0,0.0,0.043,0.0,0.0,0.043
decoded,50000,0.001,10000,1,5,selected,all,100,0.14,0.05,0.2631578947368421,0.14,0.05,0.19,0.23,14,5,0.14,0.14,0.05,0.14,0.14,0.05,0.15,0.15,0.04,0.15,0.15,0.04
decoded,50000,0.001,10000,1,5,selected,nonfixed,100,0.14,0.05,0.2631578947368421,0.14,0.05,0.19,0.23,14,5,0.14,0.14,0.05,0.14,0.14,0.05,0.15,0.15,0.04,0.15,0.15,0.04
decoded,50000,0.001,10000,1,10,neutral,all,1000,0.0,0.003,1.0,0.0,0.003,0.003,0.001,0,3,0.0,0.0,0.003,0.0,0.0,0.003,0.0,0.0,0.003,0.0,0.0,0.003
decoded,50000,0.001,10000,1,10,selected,all,100,0.03,0.01,0.25,0.03,0.01,0.04,0.23,3,1,0.03,0.03,0.01,0.03,0.03,0.01,0.04,0.04,0.0,0.04,0.04,0.0
decoded,50000,0.001,10000,1,10,selected,nonfixed,100,0.03,0.01,0.25,0.03,0.01,0.04,0.23,3,1,0.03,0.03,0.01,0.03,0.03,0.01,0.04,0.04,0.0,0.04,0.04,0.0
decoded,50000,0.001,10000,1,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,1,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,1,neutral,all,1000,0.0,0.273,1.0,0.0,0.348,0.273,0.001,0,348,0.0,0.0,0.273,0.0,0.0,0.273,0.0,0.0,0.273,0.0,0.0,0.273
decoded,50000,0.001,20000,0,1,selected,all,100,0.3,0.29833333333333334,0.6052631578947368,0.25166666666666665,0.46,0.53,0.23,30,46,0.3,0.3,0.29833333333333334,0.3,0.3,0.29833333333333334,0.31,0.31,0.28833333333333333,0.31,0.31,0.28833333333333333
decoded,50000,0.001,20000,0,1,selected,nonfixed,100,0.3,0.29833333333333334,0.6052631578947368,0.25166666666666665,0.46,0.53,0.23,30,46,0.3,0.3,0.29833333333333334,0.3,0.3,0.29833333333333334,0.31,0.31,0.28833333333333333,0.31,0.31,0.28833333333333333
decoded,50000,0.001,20000,0,3,neutral,all,1000,0.0,0.031,1.0,0.0,0.031,0.031,0.001,0,31,0.0,0.0,0.031,0.0,0.0,0.031,0.0,0.0,0.031,0.0,0.0,0.031
decoded,50000,0.001,20000,0,3,selected,all,100,0.1,0.02,0.16666666666666666,0.1,0.02,0.12,0.23,10,2,0.1,0.1,0.02,0.1,0.1,0.02,0.11,0.11,0.01,0.11,0.11,0.01
decoded,50000,0.001,20000,0,3,selected,nonfixed,100,0.1,0.02,0.16666666666666666,0.1,0.02,0.12,0.23,10,2,0.1,0.1,0.02,0.1,0.1,0.02,0.11,0.11,0.01,0.11,0.11,0.01
decoded,50000,0.001,20000,0,5,neutral,all,1000,0.0,0.005,1.0,0.0,0.005,0.005,0.001,0,5,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.005
decoded,50000,0.001,20000,0,5,selected,all,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.23,2,1,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.03,0.0,0.03,0.03,0.0
decoded,50000,0.001,20000,0,5,selected,nonfixed,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.23,2,1,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.03,0.0,0.03,0.03,0.0
decoded,50000,0.001,20000,0,10,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,10,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,10,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,1,neutral,all,1000,0.0,0.273,1.0,0.0,0.332,0.273,0.001,0,332,0.0,0.0,0.273,0.0,0.0,0.273,0.0,0.0,0.273,0.0,0.0,0.273
decoded,50000,0.001,20000,1,1,selected,all,100,0.3,0.295,0.5945945945945946,0.255,0.44,0.53,0.23,30,44,0.3,0.3,0.295,0.3,0.3,0.295,0.31,0.31,0.285,0.31,0.31,0.285
decoded,50000,0.001,20000,1,1,selected,nonfixed,100,0.3,0.295,0.5945945945945946,0.255,0.44,0.53,0.23,30,44,0.3,0.3,0.295,0.3,0.3,0.295,0.31,0.31,0.285,0.31,0.31,0.285
decoded,50000,0.001,20000,1,3,neutral,all,1000,0.0,0.036,1.0,0.0,0.036,0.036,0.001,0,36,0.0,0.0,0.036,0.0,0.0,0.036,0.0,0.0,0.036,0.0,0.0,0.036
decoded,50000,0.001,20000,1,3,selected,all,100,0.11,0.02,0.15384615384615385,0.11,0.02,0.13,0.23,11,2,0.11,0.11,0.02,0.11,0.11,0.02,0.12,0.12,0.01,0.12,0.12,0.01
decoded,50000,0.001,20000,1,3,selected,nonfixed,100,0.11,0.02,0.15384615384615385,0.11,0.02,0.13,0.23,11,2,0.11,0.11,0.02,0.11,0.11,0.02,0.12,0.12,0.01,0.12,0.12,0.01
decoded,50000,0.001,20000,1,5,neutral,all,1000,0.0,0.006,1.0,0.0,0.006,0.006,0.001,0,6,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006
decoded,50000,0.001,20000,1,5,selected,all,100,0.03,0.01,0.25,0.03,0.01,0.04,0.23,3,1,0.03,0.03,0.01,0.03,0.03,0.01,0.04,0.04,0.0,0.04,0.04,0.0
decoded,50000,0.001,20000,1,5,selected,nonfixed,100,0.03,0.01,0.25,0.03,0.01,0.04,0.23,3,1,0.03,0.03,0.01,0.03,0.03,0.01,0.04,0.04,0.0,0.04,0.04,0.0
decoded,50000,0.001,20000,1,10,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,10,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,10,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,1,neutral,all,1000,0.0,0.164,1.0,0.0,0.181,0.164,0.001,0,181,0.0,0.0,0.164,0.0,0.0,0.164,0.0,0.0,0.164,0.0,0.0,0.164
decoded,50000,0.001,50000,0,1,selected,all,100,0.27,0.16166666666666668,0.4489795918367347,0.24833333333333332,0.22,0.4,0.23,27,22,0.27,0.27,0.16166666666666668,0.27,0.27,0.16166666666666668,0.28,0.28,0.15166666666666667,0.28,0.28,0.15166666666666667
decoded,50000,0.001,50000,0,1,selected,nonfixed,100,0.27,0.16166666666666668,0.4489795918367347,0.24833333333333332,0.22,0.4,0.23,27,22,0.27,0.27,0.16166666666666668,0.27,0.27,0.16166666666666668,0.28,0.28,0.15166666666666667,0.28,0.28,0.15166666666666667
decoded,50000,0.001,50000,0,3,neutral,all,1000,0.0,0.002,1.0,0.0,0.002,0.002,0.001,0,2,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002
decoded,50000,0.001,50000,0,3,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,3,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,5,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,5,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,5,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,10,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,10,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,10,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,1,neutral,all,1000,0.0,0.164,1.0,0.0,0.18,0.164,0.001,0,180,0.0,0.0,0.164,0.0,0.0,0.164,0.0,0.0,0.164,0.0,0.0,0.164
decoded,50000,0.001,50000,1,1,selected,all,100,0.27,0.16166666666666668,0.4489795918367347,0.24833333333333332,0.22,0.4,0.23,27,22,0.27,0.27,0.16166666666666668,0.27,0.27,0.16166666666666668,0.28,0.28,0.15166666666666667,0.28,0.28,0.15166666666666667
decoded,50000,0.001,50000,1,1,selected,nonfixed,100,0.27,0.16166666666666668,0.4489795918367347,0.24833333333333332,0.22,0.4,0.23,27,22,0.27,0.27,0.16166666666666668,0.27,0.27,0.16166666666666668,0.28,0.28,0.15166666666666667,0.28,0.28,0.15166666666666667
decoded,50000,0.001,50000,1,3,neutral,all,1000,0.0,0.002,1.0,0.0,0.002,0.002,0.001,0,2,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002
decoded,50000,0.001,50000,1,3,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,3,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,5,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,5,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,5,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,10,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,10,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,10,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,10000,0,1,neutral,all,1000,0.0,0.95,1.0,0.0,3.335,0.95,0.01,0,3335,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.0,0.95
decoded,50000,0.01,10000,0,1,selected,all,100,0.49,0.7936071428571428,0.8646408839779005,0.21673809523809523,3.13,0.95,0.4,49,313,0.46,0.48,0.7956071428571427,0.49,0.49,0.7936071428571428,0.52,0.52,0.786345238095238,0.55,0.55,0.776345238095238
decoded,50000,0.01,10000,0,1,selected,nonfixed,100,0.49,0.7936071428571428,0.8646408839779005,0.21673809523809523,3.13,0.95,0.4,49,313,0.46,0.48,0.7956071428571427,0.49,0.49,0.7936071428571428,0.52,0.52,0.786345238095238,0.55,0.55,0.776345238095238
decoded,50000,0.01,10000,0,3,neutral,all,1000,0.0,0.751,1.0,0.0,1.506,0.751,0.01,0,1506,0.0,0.0,0.751,0.0,0.0,0.751,0.0,0.0,0.751,0.0,0.0,0.751
decoded,50000,0.01,10000,0,3,selected,all,100,0.42,0.6053333333333333,0.7586206896551724,0.2656666666666666,1.32,0.82,0.4,42,132,0.4,0.42,0.6053333333333333,0.42,0.42,0.6053333333333333,0.43,0.43,0.6003333333333333,0.45,0.46,0.5870000000000001
decoded,50000,0.01,10000,0,3,selected,nonfixed,100,0.42,0.6053333333333333,0.7586206896551724,0.2656666666666666,1.32,0.82,0.4,42,132,0.4,0.42,0.6053333333333333,0.42,0.42,0.6053333333333333,0.43,0.43,0.6003333333333333,0.45,0.46,0.5870000000000001
decoded,50000,0.01,10000,0,5,neutral,all,1000,0.0,0.444,1.0,0.0,0.602,0.444,0.01,0,602,0.0,0.0,0.444,0.0,0.0,0.444,0.0,0.0,0.444,0.0,0.0,0.444
decoded,50000,0.01,10000,0,5,selected,all,100,0.34,0.3141666666666667,0.6344086021505376,0.259,0.59,0.54,0.4,34,59,0.32,0.34,0.3141666666666667,0.34,0.34,0.3141666666666667,0.35,0.35,0.3091666666666667,0.35,0.35,0.3091666666666667
decoded,50000,0.01,10000,0,5,selected,nonfixed,100,0.34,0.3141666666666667,0.6344086021505376,0.259,0.59,0.54,0.4,34,59,0.32,0.34,0.3141666666666667,0.34,0.34,0.3141666666666667,0.35,0.35,0.3091666666666667,0.35,0.35,0.3091666666666667
decoded,50000,0.01,10000,0,10,neutral,all,1000,0.0,0.069,1.0,0.0,0.078,0.069,0.01,0,78,0.0,0.0,0.069,0.0,0.0,0.069,0.0,0.0,0.069,0.0,0.0,0.069
decoded,50000,0.01,10000,0,10,selected,all,100,0.15,0.06666666666666667,0.34782608695652173,0.145,0.08,0.21,0.4,15,8,0.13,0.15,0.06666666666666667,0.15,0.16,0.056666666666666664,0.18,0.18,0.03666666666666667,0.18,0.18,0.03666666666666667
decoded,50000,0.01,10000,0,10,selected,nonfixed,100,0.15,0.06666666666666667,0.34782608695652173,0.145,0.08,0.21,0.4,15,8,0.13,0.15,0.06666666666666667,0.15,0.16,0.056666666666666664,0.18,0.18,0.03666666666666667,0.18,0.18,0.03666666666666667
decoded,50000,0.01,10000,0,20,neutral,all,1000,0.0,0.005,1.0,0.0,0.005,0.005,0.01,0,5,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.005
decoded,50000,0.01,10000,0,20,selected,all,100,0.01,0.01,0.5,0.01,0.01,0.02,0.4,1,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.02,0.02,0.0
decoded,50000,0.01,10000,0,20,selected,nonfixed,100,0.01,0.01,0.5,0.01,0.01,0.02,0.4,1,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.02,0.02,0.0
decoded,50000,0.01,10000,1,1,neutral,all,1000,0.0,0.95,1.0,0.0,3.111,0.95,0.01,0,3111,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.0,0.95
decoded,50000,0.01,10000,1,1,selected,all,100,0.49,0.7867619047619049,0.8524096385542169,0.22526984126984126,2.83,0.95,0.4,49,283,0.45,0.48,0.7887619047619048,0.49,0.49,0.7867619047619049,0.52,0.52,0.7789285714285715,0.55,0.55,0.7672619047619048
decoded,50000,0.01,10000,1,1,selected,nonfixed,100,0.49,0.7867619047619049,0.8524096385542169,0.22526984126984126,2.83,0.95,0.4,49,283,0.45,0.48,0.7887619047619048,0.49,0.49,0.7867619047619049,0.52,0.52,0.7789285714285715,0.55,0.55,0.7672619047619048
decoded,50000,0.01,10000,1,3,neutral,all,1000,0.0,0.762,1.0,0.0,1.53,0.762,0.01,0,1530,0.0,0.0,0.762,0.0,0.0,0.762,0.0,0.0,0.762,0.0,0.0,0.762
decoded,50000,0.01,10000,1,3,selected,all,100,0.43,0.6065,0.7514450867052023,0.2746666666666666,1.3,0.83,0.4,43,130,0.4,0.43,0.6065,0.43,0.43,0.6065,0.44,0.44,0.6015,0.45,0.46,0.5931666666666667
decoded,50000,0.01,10000,1,3,selected,nonfixed,100,0.43,0.6065,0.7514450867052023,0.2746666666666666,1.3,0.83,0.4,43,130,0.4,0.43,0.6065,0.43,0.43,0.6065,0.44,0.44,0.6015,0.45,0.46,0.5931666666666667
decoded,50000,0.01,10000,1,5,neutral,all,1000,0.0,0.469,1.0,0.0,0.642,0.469,0.01,0,642,0.0,0.0,0.469,0.0,0.0,0.469,0.0,0.0,0.469,0.0,0.0,0.469
decoded,50000,0.01,10000,1,5,selected,all,100,0.36,0.33416666666666667,0.6363636363636364,0.2723333333333333,0.63,0.57,0.4,36,63,0.33,0.36,0.33416666666666667,0.36,0.36,0.33416666666666667,0.38,0.38,0.3191666666666667,0.38,0.38,0.3191666666666667
decoded,50000,0.01,10000,1,5,selected,nonfixed,100,0.36,0.33416666666666667,0.6363636363636364,0.2723333333333333,0.63,0.57,0.4,36,63,0.33,0.36,0.33416666666666667,0.36,0.36,0.33416666666666667,0.38,0.38,0.3191666666666667,0.38,0.38,0.3191666666666667
decoded,50000,0.01,10000,1,10,neutral,all,1000,0.0,0.081,1.0,0.0,0.09,0.081,0.01,0,90,0.0,0.0,0.081,0.0,0.0,0.081,0.0,0.0,0.081,0.0,0.0,0.081
decoded,50000,0.01,10000,1,10,selected,all,100,0.15,0.09666666666666666,0.4230769230769231,0.145,0.11,0.24,0.4,15,11,0.13,0.15,0.09666666666666666,0.15,0.16,0.08666666666666666,0.18,0.18,0.06666666666666667,0.18,0.18,0.06666666666666667
decoded,50000,0.01,10000,1,10,selected,nonfixed,100,0.15,0.09666666666666666,0.4230769230769231,0.145,0.11,0.24,0.4,15,11,0.13,0.15,0.09666666666666666,0.15,0.16,0.08666666666666666,0.18,0.18,0.06666666666666667,0.18,0.18,0.06666666666666667
decoded,50000,0.01,10000,1,20,neutral,all,1000,0.0,0.006,1.0,0.0,0.006,0.006,0.01,0,6,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006
decoded,50000,0.01,10000,1,20,selected,all,100,0.01,0.01,0.5,0.01,0.01,0.02,0.4,1,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.02,0.02,0.0
