calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	calibration_phase	simulation_mode	sequence_length_bp	focal_position_bp	seed_namespace	upstream_artifact_sha256	reserved_seed_registry_sha256	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	selected_focal_identity_json	candidate_pool_frequency_gate_json	elapsed_seconds	error	selection_intervals_json	trajectory_sha256
han_extension__s0.010000__af0.200000__m1.000000__q5__draw005	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	5	462959174	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	852	0.852	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1941,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":154,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":120,""hom_alt"":366,""hom_ref"":14},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.852,""observed_alt_count"":852,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	82.79630546899989		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	f4f2841adcd7ca62e1106d713799446dd656fe9ffd7b48f5c2ce9727b6373f21
han_extension__s0.010000__af0.200000__m1.000000__q5__draw006	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	6	1958451973	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	358	0.358	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1914,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":58,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":220,""hom_alt"":69,""hom_ref"":211},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.358,""observed_alt_count"":358,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	70.0466310339998		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	07a5e641ce0108ddf29fa172dd5b05cb2d62160699cbb54dc88e15e51ec41b2b
han_extension__s0.010000__af0.200000__m1.000000__q5__draw007	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	7	1709714366	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	858	0.858	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1925,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":44,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":122,""hom_alt"":368,""hom_ref"":10},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.858,""observed_alt_count"":858,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	82.0908180260003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	8a40e29fd89f52a7381083fe007bfff0f36058319ef7baabcb68581ee41b04a7
han_extension__s0.010000__af0.200000__m1.000000__q5__draw008	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	8	449936449	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	758	0.758	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1930,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":3,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":182,""hom_alt"":288,""hom_ref"":30},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.758,""observed_alt_count"":758,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	83.35425220099933		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	07a5e641ce0108ddf29fa172dd5b05cb2d62160699cbb54dc88e15e51ec41b2b
han_extension__s0.010000__af0.200000__m1.000000__q5__draw009	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	9	1339335670	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	714	0.714	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1935,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":38,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":210,""hom_alt"":252,""hom_ref"":38},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.714,""observed_alt_count"":714,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	81.68869075199927		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	9b1633adfbc08d9abff969f33b54e4375b87f4c296d189eb0625f2dc9cdc7acf
han_extension__s0.010000__af0.200000__m1.000000__q5__draw010	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	10	1146424808	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	199	0.199	True	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1928,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":66,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":167,""hom_alt"":16,""hom_ref"":317},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.199,""observed_alt_count"":199,""passed"":true,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""pass""}"	86.5909624119995		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	cd1bde4118da1b165e3def774d1456ee670643b2b1afd33d3da0634702ad6868
han_extension__s0.010000__af0.200000__m1.000000__q5__draw011	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	11	1808699562	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	837	0.837	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1933,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":305,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":135,""hom_alt"":351,""hom_ref"":14},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.837,""observed_alt_count"":837,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	108.47397827799978		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	744632f1b9aab7019bf48f8dc153d0f9a12226768685b61109275e5cb0a5d497
han_extension__s0.010000__af0.200000__m1.000000__q5__draw012	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	12	336150305	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	131	0.131	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1924,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":128,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":119,""hom_alt"":6,""hom_ref"":375},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.131,""observed_alt_count"":131,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	71.68813365199912		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	476169253a6b578d3ae559cc43fe4329aeb092b52f56eef9782496a75dec9740
han_extension__s0.010000__af0.200000__m1.000000__q5__draw013	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	13	528216158	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	50	0.05	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1932,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":14,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":46,""hom_alt"":2,""hom_ref"":452},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.05,""observed_alt_count"":50,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	79.49087409300046		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	2c747b02ec40f0fc6fae49b42e98ab9553c65eabf3b70efacb13b025ae70d447
han_extension__s0.010000__af0.200000__m1.000000__q5__draw014	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	14	1501151427	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	954	0.954	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1927,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":26,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":46,""hom_alt"":454,""hom_ref"":0},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.954,""observed_alt_count"":954,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	101.05444664300012		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	a8d10ceb5ba29b1e952a5aeeaef1176709ebfe5e28882d9b896b5ccaf18b4fbe
han_extension__s0.010000__af0.200000__m1.000000__q5__draw015	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	15	746162915	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	742	0.742	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1921,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":77,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":196,""hom_alt"":273,""hom_ref"":31},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.742,""observed_alt_count"":742,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	104.282514335001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	d9de0c18493c2333e0800ee36b7ce297484d096305b79c2cce1e310d333e94c8
