calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	elapsed_seconds	error	selection_intervals_json	canonical_result_source	reconciliation_id	reconciliation_mode	original_status	original_terminal_class	original_error	original_plan_sha256	original_ledger_sha256	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	selected_focal_identity_json	trajectory_sha256
han_calibration__s0.010000__af0.100000__m0.350000__q5__draw013	0.01	0.1	0.075	0.125	0.35	1453.301330161558	818.6986698384419	1985.4554655565453	1985.0	5.0	500	13	1233091483	complete	True	segregating	273.0	0.273	False	True	77.6551877149999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1985.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.350000__q5__draw014	0.01	0.1	0.075	0.125	0.35	1453.301330161558	818.6986698384419	1985.4554655565453	1985.0	5.0	500	14	923027941	complete	True	segregating	14.0	0.014	False	False	83.36278394600004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1985.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.350000__q5__draw015	0.01	0.1	0.075	0.125	0.35	1453.301330161558	818.6986698384419	1985.4554655565453	1985.0	5.0	500	15	1439162747	complete	True	segregating	37.0	0.037	False	False	76.44728967399999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1985.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.350000__q5__draw016	0.01	0.1	0.075	0.125	0.35	1453.301330161558	818.6986698384419	1985.4554655565453	1985.0	5.0	500	16	1174794371	complete	True	segregating	95.0	0.095	True	True	89.20420967799998		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1985.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.350000__q5__draw017	0.01	0.1	0.075	0.125	0.35	1453.301330161558	818.6986698384419	1985.4554655565453	1985.0	5.0	500	17	1625288680	complete	True	segregating	238.0	0.238	False	True	87.01852708400008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1985.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.350000__q5__draw018	0.01	0.1	0.075	0.125	0.35	1453.301330161558	818.6986698384419	1985.4554655565453	1985.0	5.0	500	18	1572337574	complete	True	segregating	1.0	0.001	False	False	75.44844056900001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1985.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.350000__q5__draw019	0.01	0.1	0.075	0.125	0.35	1453.301330161558	818.6986698384419	1985.4554655565453	1985.0	5.0	500	19	1155896020	complete	True	segregating	188.0	0.188	False	True	78.4894389289999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1985.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw000	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	0	1347119641	complete	True	segregating	40.0	0.04	False	False	101.37115834600002		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw001	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	1	263666746	complete	True	segregating	43.0	0.043	False	True	84.85247715499997		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw002	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	2	454530566	complete	True	segregating	51.0	0.051	False	False	81.09704890300009		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw003	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	3	272153301	complete	True	segregating	69.0	0.069	False	True	73.18101358199999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw004	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	4	1500192368	complete	True	segregating	121.0	0.121	True	True	87.46222330700004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw005	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	5	1702460219	complete	True	segregating	35.0	0.035	False	False	85.65116396300004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw006	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	6	1067634857	complete	True	segregating	151.0	0.151	False	True	107.02358194100007		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw007	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	7	2005060581	complete	True	segregating	87.0	0.087	True	True	84.32050174699998		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw008	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	8	696570478	complete	True	segregating	170.0	0.17	False	True	79.500950418		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw009	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	9	1064574840	complete	True	segregating	13.0	0.013	False	False	76.102423423		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw010	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	10	1898300698	complete	True	segregating	5.0	0.005	False	False	89.00020035599994		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw011	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	11	1285459350	complete	True	segregating	194.0	0.194	False	True	80.582679558		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw012	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	12	791334305	complete	True	segregating	257.0	0.257	False	True	81.001816857		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw013	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	13	1266649290	complete	True	segregating	165.0	0.165	False	True	78.71531882		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw014	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	14	1734295380	complete	True	segregating	224.0	0.224	False	True	86.200437545		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw015	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	15	827752451	complete	True	segregating	257.0	0.257	False	True	90.73390001100006		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw016	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	16	1905133781	complete	True	segregating	287.0	0.287	False	True	76.08559920800008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw017	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	17	1367171594	complete	True	segregating	68.0	0.068	False	True	82.670549908		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw018	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	18	11685003	complete	True	segregating	186.0	0.186	False	True	77.90494168600003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.400000__q5__draw019	0.01	0.1	0.075	0.125	0.4	1453.301330161558	818.6986698384419	1944.5205320646232	1945.0	5.0	500	19	901846917	complete	True	segregating	4.0	0.004	False	False	84.37015707400008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw000	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	0	1302191303	complete	True	segregating	128.0	0.128	False	True	81.09829690700008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw001	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	1	1710411931	complete	True	segregating	470.0	0.47	False	True	81.32871348700007		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw002	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	2	285510452	complete	True	segregating	22.0	0.022	False	False	77.39236931099992		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw003	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	3	177393504	complete	True	segregating	84.0	0.084	True	True	78.42189033399995		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw004	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	4	97253296	complete	True	segregating	29.0	0.029	False	False	85.60074552000003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw005	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	5	702262854	complete	True	segregating	269.0	0.269	False	True	79.94777070600003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw006	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	6	154515607	complete	True	segregating	160.0	0.16	False	True	81.88220320599999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw007	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	7	1120168410	complete	True	segregating	35.0	0.035	False	False	84.055340473		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw008	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	8	1693441746	complete	True	segregating	48.0	0.048	False	False	77.93741634900005		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw009	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	9	1049698598	complete	True	segregating	362.0	0.362	False	True	76.18296719800003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw010	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	10	2075816353	complete	True	segregating	62.0	0.062	False	True	89.54549028499991		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw011	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	11	1693391325	complete	True	segregating	17.0	0.017	False	False	75.60150032000001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw012	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	12	2002799412	complete	True	segregating	16.0	0.016	False	False	77.064090254		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw013	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	13	67240763	complete	True	segregating	49.0	0.049	False	False	77.31287074099998		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw014	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	14	1857640732	complete	True	segregating	74.0	0.074	False	True	83.5045529649999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.100000__m0.500000__q5__draw015	0.01	0.1	0.075	0.125	0.5	1453.301330161558	818.6986698384419	1862.6506650807792	1865.0	5.0	500	15	897535067	complete	True	segregating	96.0	0.096	True	True	77.41085144299996		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
