schema	unit_id	demography	simulation_class	selection_coefficient	seed	generation_time_years	source	pairing_unit	statistic	threshold_years	score	n_pairs	n_valid_pairs	n_ref_pairs	n_alt_pairs	n_valid_ref_pairs	n_valid_alt_pairs
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r025	EAS	neutral	0	2026083625	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	4500	0.075160594922362683	3003	3003	3003	0	3003	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r025	EAS	neutral	0	2026083625	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.15400258689289878	3003	3003	3003	0	3003	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r025	EAS	neutral	0	2026083625	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.26872744856892666	3003	3003	3003	0	3003	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r025	EAS	neutral	0	2026083625	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.35646395216486598	3003	3003	3003	0	3003	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r025	EAS	neutral	0	2026083625	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.4254896268657441	3003	3003	3003	0	3003	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r025	EAS	neutral	0	2026083625	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.48126726407335862	3003	3003	3003	0	3003	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	1.5962408370329882e-09	1771	1771	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	4500	1.340363717617279e-06	1771	1771	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	10000	3.7491704461728918e-05	1771	1771	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	20000	0.00049365452002768406	1771	1771	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	30000	0.00171527133818498	1771	1771	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	40000	0.003541457870993098	1771	1771	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	50000	0.0057277884759288512	1771	1771	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	1000	0.045371810690796981	253	253	0	253	0	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	4500	0.17878668716705126	253	253	0	253	0	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	10000	0.34650729242040496	253	253	0	253	0	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	20000	0.55114606236505748	253	253	0	253	0	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	30000	0.67171742402957391	253	253	0	253	0	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	40000	0.74434652517243316	253	253	0	253	0	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	50000	0.78989841905375313	253	253	0	253	0	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	1000	0.034310812598172064	-1	-1	2926	253	2926	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	4500	0.12909735020967777	-1	-1	2926	253	2926	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	10000	0.24258703797365233	-1	-1	2926	253	2926	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	20000	0.36726032505379014	-1	-1	2926	253	2926	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	30000	0.42427473964850909	-1	-1	2926	253	2926	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	40000	0.44436756898053043	-1	-1	2926	253	2926	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	50000	0.44513064483639941	-1	-1	2926	253	2926	253
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	1000	0.011060998092624914	2926	2926	2926	0	2926	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	4500	0.049689336957373494	2926	2926	2926	0	2926	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.10392025444675264	2926	2926	2926	0	2926	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.18388573731126734	2926	2926	2926	0	2926	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.24744268438106481	2926	2926	2926	0	2926	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.29997895619190273	2926	2926	2926	0	2926	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r026	EAS	neutral	0	2026083626	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.34476777421735372	2926	2926	2926	0	2926	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	0.00060171889523779937	1204	1204	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	4500	0.011275604425004183	1204	1204	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	10000	0.048221328410830988	1204	1204	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	20000	0.14895934198897112	1204	1204	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	30000	0.26200601052057987	1204	1204	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	40000	0.36992444286825554	1204	1204	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	50000	0.46628669053045102	1204	1204	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	1000	0.051152922151675474	91	91	0	91	0	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	4500	0.19728689779994171	91	91	0	91	0	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	10000	0.38266149814855915	91	91	0	91	0	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	20000	0.60668937118115318	91	91	0	91	0	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	30000	0.74357001486123375	91	91	0	91	0	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	40000	0.82989668919401027	91	91	0	91	0	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	50000	0.8853964153516567	91	91	0	91	0	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	1000	0.022301914365074914	-1	-1	3655	91	3655	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	4500	0.070666972338205264	-1	-1	3655	91	3655	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	10000	0.12413115268622193	-1	-1	3655	91	3655	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	20000	0.1674480769447857	-1	-1	3655	91	3655	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	30000	0.17899269224578118	-1	-1	3655	91	3655	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	40000	0.17706969337511769	-1	-1	3655	91	3655	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	50000	0.16935492974004851	-1	-1	3655	91	3655	91
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	1000	0.02885100778660056	3655	3655	3655	0	3655	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	4500	0.12661992546173645	3655	3655	3655	0	3655	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.25853034546233722	3655	3655	3655	0	3655	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.43924129423636749	3655	3655	3655	0	3655	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.56457732261545257	3655	3655	3655	0	3655	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.65282699581889259	3655	3655	3655	0	3655	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r027	EAS	neutral	0	2026083627	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.71604148561160819	3655	3655	3655	0	3655	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	3.2846791167976142e-08	1344	1344	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	4500	9.2067163601263065e-06	1344	1344	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	10000	0.00014033057417880038	1344	1344	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	20000	0.0010536041236224925	1344	1344	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	30000	0.0027535334635074827	1344	1344	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	40000	0.0049205492032618108	1344	1344	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	50000	0.0073827470049705494	1344	1344	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	1000	0.02752013754976879	120	120	0	120	0	120
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	4500	0.11900594051238968	120	120	0	120	0	120
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	10000	0.22887998424783854	120	120	0	120	0	120
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	20000	0.36428179607425037	120	120	0	120	0	120
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	30000	0.46126743538545767	120	120	0	120	0	120
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r029	EAS	neutral	0	2026083629	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	40000	0.53778818945824025	120	120	0	120	0	120
